DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-04-09 00:00:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-04-09 00:15:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-04-09 00:30:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-04-09 00:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 01:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 01:15:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 01:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 02:00:00;6;0;4;0;0;0;0;0;0;0;0;0
2020-04-09 02:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-09 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 02:45:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 03:00:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-04-09 03:45:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-04-09 04:00:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-04-09 04:15:00;2;0;6;0;0;0;0;0;0;0;0;0
2020-04-09 04:30:00;4;0;11;0;0;0;0;0;0;0;0;0
2020-04-09 04:45:00;6;0;8;0;0;0;0;0;0;0;0;0
2020-04-09 05:00:00;5;0;13;0;0;0;0;0;0;0;0;0
2020-04-09 05:15:00;3;0;24;0;0;0;0;0;0;0;0;0
2020-04-09 05:30:00;4;0;60;0;0;0;0;0;0;0;0;0
2020-04-09 05:45:00;10;0;60;0;0;0;0;0;0;0;0;0
2020-04-09 06:00:00;21;0;64;0;0;0;0;0;0;0;0;0
2020-04-09 06:15:00;29;0;92;0;1;0;0;0;0;2;0;0
2020-04-09 06:30:00;25;0;92;0;3;0;0;0;0;0;0;0
2020-04-09 06:45:00;41;0;120;0;5;0;0;0;0;0;0;0
2020-04-09 07:00:00;29;0;87;0;4;0;0;0;0;0;0;0
2020-04-09 07:15:00;35;0;105;0;1;1;0;0;0;2;1;0
2020-04-09 07:30:00;56;0;126;0;4;0;0;0;0;1;0;0
2020-04-09 07:45:00;50;0;129;0;8;0;0;0;0;1;0;0
2020-04-09 08:00:00;46;0;111;0;3;0;0;0;0;0;0;0
2020-04-09 08:15:00;45;0;83;0;1;0;0;0;0;2;0;0
2020-04-09 08:30:00;48;0;116;0;6;0;0;0;0;1;0;0
2020-04-09 08:45:00;55;0;94;0;2;0;0;0;0;0;0;0
2020-04-09 09:00:00;55;0;73;0;2;1;0;0;0;1;0;0
2020-04-09 09:15:00;68;0;102;0;3;1;0;0;0;0;0;0
2020-04-09 09:30:00;75;0;107;0;5;1;0;0;0;2;0;0
2020-04-09 09:45:00;85;0;102;0;2;0;0;0;0;2;0;0
2020-04-09 10:00:00;81;0;94;0;6;1;0;0;0;1;0;0
2020-04-09 10:15:00;76;0;85;0;2;2;0;0;0;2;2;0
2020-04-09 10:30:00;71;0;93;0;1;0;0;0;0;3;0;0
2020-04-09 10:45:00;85;0;85;0;5;1;0;0;0;3;1;0
2020-04-09 11:00:00;86;0;90;0;2;4;0;0;0;1;0;0
2020-04-09 11:15:00;87;0;95;0;3;5;0;0;0;3;1;0
2020-04-09 11:30:00;111;0;99;0;6;1;0;0;0;2;0;0
2020-04-09 11:45:00;93;0;97;0;0;3;0;0;0;5;0;0
2020-04-09 12:00:00;105;0;84;0;2;2;0;0;0;3;0;0
2020-04-09 12:15:00;111;0;87;0;5;3;0;0;0;3;4;0
2020-04-09 12:30:00;106;0;84;0;3;1;0;0;0;1;0;0
2020-04-09 12:45:00;111;0;110;0;3;2;0;0;0;1;0;0
