2019-10-14 09:15:00;90;100;103;102;6;4;0;1;5;1;1;0;0;0;0;0;0;0;0;0
2019-10-14 09:30:00;87;108;94;97;9;1;0;0;7;4;0;0;0;0;0;0;0;0;0;0
2019-10-14 09:45:00;88;93;120;99;1;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 10:00:00;99;109;142;63;8;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2019-10-14 10:15:00;85;101;254;95;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 10:30:00;89;111;144;88;7;4;0;0;9;2;0;0;0;0;0;0;0;0;0;0
2019-10-14 10:45:00;104;127;184;96;7;4;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2019-10-14 11:00:00;99;111;68;122;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-10-14 11:15:00;91;88;57;131;8;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 11:30:00;96;104;81;132;4;3;1;1;1;3;1;0;0;0;0;0;0;0;0;0
2019-10-14 11:45:00;89;101;87;155;0;10;1;0;8;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 12:00:00;103;95;86;141;3;8;0;2;11;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 12:15:00;108;94;92;130;19;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 12:30:00;91;90;112;79;10;4;0;1;10;8;2;0;0;0;0;0;0;0;0;0
2019-10-14 12:45:00;93;105;189;256;4;3;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2019-10-14 13:00:00;106;108;193;5;7;11;0;2;44;2;4;0;0;0;0;0;0;0;0;0
2019-10-14 13:15:00;114;109;209;257;2;12;0;0;10;1;0;0;0;0;0;0;0;0;0;0
2019-10-14 13:30:00;129;121;128;16;1;5;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2019-10-14 13:45:00;102;107;278;51;14;3;0;0;1;7;0;0;0;0;0;0;0;0;0;0
2019-10-14 14:00:00;87;106;269;144;3;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 14:15:00;102;116;86;221;3;2;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2019-10-14 14:30:00;79;122;85;163;14;3;0;0;6;2;0;0;0;0;0;0;0;0;0;0
2019-10-14 14:45:00;120;137;87;154;9;5;0;0;13;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 15:00:00;101;127;88;186;5;3;1;0;1;3;0;1;0;0;0;0;0;0;0;0
2019-10-14 15:15:00;119;125;69;188;28;7;0;0;0;8;0;0;0;0;0;0;0;0;0;0
2019-10-14 15:30:00;152;165;97;230;6;2;0;0;7;23;0;0;0;0;0;0;0;0;0;0
2019-10-14 15:45:00;125;133;91;167;7;5;0;0;9;5;0;0;0;0;0;0;0;0;0;0
2019-10-14 16:00:00;135;137;95;190;20;7;0;0;10;3;0;0;0;0;0;0;0;0;0;0
2019-10-14 16:15:00;129;130;94;222;13;1;1;0;3;6;0;2;0;0;0;0;0;0;0;0
2019-10-14 16:30:00;139;132;93;196;8;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2019-10-14 16:45:00;131;139;94;194;1;8;0;0;17;0;0;0;0;0;0;0;0;0;0;0
2019-10-14 17:00:00;124;137;86;206;28;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
2019-10-14 17:15:00;141;173;112;222;1;14;0;0;15;0;0;1;0;0;0;0;0;0;0;0
2019-10-14 17:30:00;105;124;91;197;4;10;0;0;9;5;1;0;0;0;0;0;0;0;0;0
