DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-03-13 00:00:00;6;6;6;1;0;2;0
2020-03-13 00:15:00;8;15;10;12;2;1;0
2020-03-13 00:30:00;4;5;8;6;3;2;0
2020-03-13 00:45:00;7;8;9;5;0;2;0
2020-03-13 01:00:00;7;4;13;6;1;2;0
2020-03-13 01:15:00;7;9;10;5;0;1;0
2020-03-13 01:30:00;4;7;4;9;1;0;0
2020-03-13 01:45:00;8;5;8;5;0;1;0
2020-03-13 02:00:00;10;8;2;6;0;1;0
2020-03-13 02:15:00;8;7;8;6;1;0;0
2020-03-13 02:30:00;2;5;4;2;1;0;0
2020-03-13 02:45:00;5;3;5;3;1;1;0
2020-03-13 03:00:00;5;6;7;5;0;1;0
2020-03-13 03:15:00;5;6;2;3;0;1;0
2020-03-13 03:30:00;6;6;10;2;0;1;0
2020-03-13 03:45:00;4;8;13;3;1;0;0
2020-03-13 04:00:00;11;4;9;6;0;4;0
2020-03-13 04:15:00;9;11;11;4;1;1;0
2020-03-13 04:30:00;10;16;29;8;1;4;0
2020-03-13 04:45:00;24;16;64;22;3;3;0
2020-03-13 05:00:00;29;18;118;55;5;5;0
2020-03-13 05:15:00;36;40;208;119;5;19;0
2020-03-13 05:30:00;56;70;216;142;10;16;0
2020-03-13 05:45:00;116;158;193;123;17;26;0
2020-03-13 06:00:00;145;172;160;100;7;20;0
2020-03-13 06:15:00;101;131;207;146;7;32;0
2020-03-13 06:30:00;79;107;237;192;25;47;0
2020-03-13 06:45:00;80;133;208;184;47;43;0
2020-03-13 07:00:00;64;86;201;174;39;35;0
2020-03-13 07:15:00;65;100;229;224;258;55;0
2020-03-13 07:30:00;90;118;260;237;49;64;3
2020-03-13 07:45:00;98;146;230;198;29;52;0
2020-03-13 08:00:00;73;95;177;137;20;42;0
2020-03-13 08:15:00;79;113;172;191;16;44;1
2020-03-13 08:30:00;70;108;184;144;23;37;0
2020-03-13 08:45:00;78;131;135;152;26;42;0
2020-03-13 09:00:00;64;96;116;105;19;25;0
2020-03-13 09:15:00;78;123;105;100;24;20;0
2020-03-13 09:30:00;77;119;137;141;34;41;0
2020-03-13 09:45:00;83;116;140;143;48;23;0
2020-03-13 10:00:00;80;125;114;105;11;18;0
2020-03-13 10:15:00;102;152;116;108;32;29;0
2020-03-13 10:30:00;97;152;120;126;19;26;0
2020-03-13 10:45:00;92;142;115;124;29;30;2
2020-03-13 11:00:00;87;146;96;114;26;24;2
2020-03-13 11:15:00;101;164;115;126;182;36;0
2020-03-13 11:30:00;108;147;125;144;14;28;0
2020-03-13 11:45:00;90;145;130;114;20;37;0
2020-03-13 12:00:00;149;191;124;123;30;38;12
2020-03-13 12:15:00;166;231;111;127;36;28;0
2020-03-13 12:30:00;136;180;103;119;36;32;0
2020-03-13 12:45:00;101;150;103;104;24;40;0
2020-03-13 13:00:00;101;146;93;103;14;27;0
2020-03-13 13:15:00;145;194;142;117;32;30;0
2020-03-13 13:30:00;137;211;228;187;31;50;0
2020-03-13 13:45:00;158;236;184;181;19;53;0
2020-03-13 14:00:00;136;191;116;112;19;38;0
2020-03-13 14:15:00;163;219;86;102;19;16;0
2020-03-13 14:30:00;163;200;92;96;24;25;0
2020-03-13 14:45:00;143;184;88;91;10;22;0
2020-03-13 15:00:00;191;249;124;123;25;29;0
2020-03-13 15:15:00;199;263;131;139;24;39;0
2020-03-13 15:30:00;201;256;110;129;75;38;3
2020-03-13 15:45:00;154;222;129;141;23;33;0
2020-03-13 16:00:00;174;235;107;130;41;46;0
2020-03-13 16:15:00;155;213;116;132;32;29;0
2020-03-13 16:30:00;146;220;121;161;29;36;0
2020-03-13 16:45:00;131;199;129;142;32;41;8
2020-03-13 17:00:00;143;192;103;112;17;35;0
2020-03-13 17:15:00;125;186;127;162;24;38;0
2020-03-13 17:30:00;113;199;110;133;23;29;0
2020-03-13 17:45:00;114;161;118;130;26;33;0
2020-03-13 18:00:00;110;166;106;127;28;34;1
2020-03-13 18:15:00;101;142;90;109;22;35;1
2020-03-13 18:30:00;93;137;111;108;15;26;0
2020-03-13 18:45:00;100;140;93;105;36;27;0
2020-03-13 19:00:00;85;122;90;99;27;22;0
2020-03-13 19:15:00;72;127;84;100;16;28;0
2020-03-13 19:30:00;79;106;82;92;15;18;0
2020-03-13 19:45:00;50;98;63;70;10;29;0
2020-03-13 20:00:00;84;97;63;91;28;20;0
2020-03-13 20:15:00;55;99;80;85;8;15;0
2020-03-13 20:30:00;54;67;67;58;6;14;0
2020-03-13 20:45:00;52;74;94;69;7;13;0
2020-03-13 21:00:00;44;65;140;80;2;11;0
2020-03-13 21:15:00;38;65;210;106;4;13;0
2020-03-13 21:30:00;54;67;124;84;7;17;0
2020-03-13 21:45:00;119;145;76;49;3;14;0
2020-03-13 22:00:00;178;194;51;47;5;7;0
2020-03-13 22:15:00;108;126;45;34;5;9;0
2020-03-13 22:30:00;46;64;39;32;2;7;0
2020-03-13 22:45:00;36;36;39;27;5;4;0
2020-03-13 23:00:00;38;34;30;25;3;8;0
2020-03-13 23:15:00;18;33;33;17;7;7;0
2020-03-13 23:30:00;19;33;26;22;4;4;0
2020-03-13 23:45:00;19;28;31;17;1;3;0
