DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-06-08 00:00:00;3;5;2;1;0;5;1;0;1
2020-06-08 00:15:00;6;3;5;1;1;1;0;0;2
2020-06-08 00:30:00;1;0;1;2;1;7;4;0;1
2020-06-08 00:45:00;5;1;0;2;0;0;0;0;1
2020-06-08 01:00:00;4;2;0;2;1;5;0;0;2
2020-06-08 01:15:00;3;9;3;2;0;3;2;0;0
2020-06-08 01:30:00;1;0;2;2;0;2;1;0;1
2020-06-08 01:45:00;2;0;0;1;1;4;1;0;1
2020-06-08 02:00:00;1;0;1;3;1;5;2;0;2
2020-06-08 02:15:00;3;1;2;3;0;4;1;0;0
2020-06-08 02:30:00;3;2;3;3;1;5;1;0;1
2020-06-08 02:45:00;1;1;0;5;0;2;1;0;0
2020-06-08 03:00:00;1;1;2;2;3;4;3;0;0
2020-06-08 03:15:00;2;1;0;2;1;0;0;0;1
2020-06-08 03:30:00;3;2;2;1;0;1;1;0;0
2020-06-08 03:45:00;2;1;1;7;2;0;0;0;2
2020-06-08 04:00:00;3;2;2;2;0;1;2;0;2
2020-06-08 04:15:00;6;4;2;5;0;4;0;0;2
2020-06-08 04:30:00;2;0;4;7;1;4;6;0;2
2020-06-08 04:45:00;9;7;3;10;0;13;3;0;0
2020-06-08 05:00:00;12;7;4;15;4;24;11;0;2
2020-06-08 05:15:00;37;11;4;18;8;29;12;0;5
2020-06-08 05:30:00;33;19;7;19;12;28;38;0;5
2020-06-08 05:45:00;32;12;4;30;20;48;52;0;9
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;28;3;8;29;17;55;51;0;12
2020-06-08 06:30:00;43;27;9;30;28;70;71;0;10
2020-06-08 06:45:00;56;34;10;41;27;85;106;0;15
2020-06-08 07:00:00;48;23;5;28;24;82;85;0;18
2020-06-08 07:15:00;49;20;12;33;15;80;93;0;18
2020-06-08 07:30:00;50;26;7;20;15;83;91;0;25
2020-06-08 07:45:00;66;39;10;35;21;77;77;0;22
2020-06-08 08:00:00;47;25;17;29;15;64;68;0;17
2020-06-08 08:15:00;41;27;14;26;17;54;47;0;11
2020-06-08 08:30:00;57;26;14;42;25;59;67;0;7
2020-06-08 08:45:00;47;33;21;45;32;47;47;0;9
2020-06-08 09:00:00;44;30;18;37;30;37;53;0;15
2020-06-08 09:15:00;63;41;21;32;25;35;46;0;15
2020-06-08 09:30:00;56;29;12;39;39;60;62;0;11
2020-06-08 09:45:00;85;30;25;42;29;58;59;0;26
2020-06-08 10:00:00;68;32;18;40;38;46;49;0;32
2020-06-08 10:15:00;63;33;17;42;30;54;49;0;25
2020-06-08 10:30:00;82;34;15;47;43;53;62;0;27
2020-06-08 10:45:00;72;35;21;50;36;61;66;0;31
2020-06-08 11:00:00;73;43;22;41;36;37;52;0;16
2020-06-08 11:15:00;69;35;19;38;44;57;64;0;27
2020-06-08 11:30:00;78;40;33;50;45;50;67;0;14
2020-06-08 11:45:00;74;46;26;50;40;51;65;0;26
2020-06-08 12:00:00;53;36;18;50;42;46;53;0;23
2020-06-08 12:15:00;83;41;21;34;45;49;58;0;21
2020-06-08 12:30:00;75;48;21;41;46;53;59;0;17
2020-06-08 12:45:00;81;51;17;45;35;62;76;0;26
2020-06-08 13:00:00;98;49;12;44;41;63;73;0;25
2020-06-08 13:15:00;81;43;18;47;43;54;59;0;20
2020-06-08 13:30:00;93;50;17;47;49;59;80;0;26
2020-06-08 13:45:00;79;58;18;55;52;77;76;0;19
2020-06-08 14:00:00;74;41;24;60;53;68;75;0;14
2020-06-08 14:15:00;56;51;20;88;66;63;80;0;13
2020-06-08 14:30:00;80;53;22;100;78;67;78;0;22
2020-06-08 14:45:00;69;67;21;65;56;71;75;0;19
2020-06-08 15:00:00;85;52;25;76;58;68;63;0;21
2020-06-08 15:15:00;96;60;23;80;62;74;76;0;19
2020-06-08 15:30:00;98;71;15;69;77;69;67;0;19
2020-06-08 15:45:00;106;62;26;78;59;59;73;0;19
2020-06-08 16:00:00;100;79;16;64;61;74;69;0;17
2020-06-08 16:15:00;125;89;18;85;61;81;83;0;17
2020-06-08 16:30:00;116;86;18;83;62;73;74;0;16
2020-06-08 16:45:00;105;71;18;70;47;80;81;0;12
2020-06-08 17:00:00;104;73;20;78;55;93;85;0;15
2020-06-08 17:15:00;115;65;28;57;46;97;78;0;22
2020-06-08 17:30:00;97;55;25;56;55;101;75;0;15
2020-06-08 17:45:00;99;54;15;56;35;87;82;0;18
2020-06-08 18:00:00;78;55;19;53;34;95;76;0;8
2020-06-08 18:15:00;74;53;13;59;30;74;60;0;9
2020-06-08 18:30:00;66;39;14;40;26;80;65;0;10
2020-06-08 18:45:00;51;39;21;39;22;59;59;0;7
2020-06-08 19:00:00;62;35;18;43;28;54;50;0;14
2020-06-08 19:15:00;49;25;11;39;29;41;40;0;8
2020-06-08 19:30:00;46;20;16;39;25;39;33;0;3
2020-06-08 19:45:00;47;23;10;24;24;31;36;0;2
2020-06-08 20:00:00;46;17;13;39;23;39;37;0;8
2020-06-08 20:15:00;45;18;8;18;7;34;38;0;6
2020-06-08 20:30:00;30;13;6;21;14;22;26;0;5
2020-06-08 20:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 21:00:00;27;9;12;21;13;25;16;0;3
2020-06-08 21:15:00;44;15;4;27;8;29;15;0;4
2020-06-08 21:30:00;32;10;4;21;14;14;24;0;4
2020-06-08 21:45:00;55;27;9;41;32;16;15;0;3
2020-06-08 22:00:00;75;29;8;73;51;20;25;0;3
2020-06-08 22:15:00;82;40;7;47;24;13;17;0;4
2020-06-08 22:30:00;50;19;3;14;9;12;9;0;1
2020-06-08 22:45:00;18;4;3;14;5;6;8;0;3
2020-06-08 23:00:00;7;5;3;5;1;11;5;0;0
2020-06-08 23:15:00;7;3;1;8;2;5;7;0;4
2020-06-08 23:45:00;6;1;1;3;0;10;4;0;3
