DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-02-03 00:00:00;2;3;7;3;1;0;5;0;0
2020-02-03 00:15:00;3;6;7;0;0;0;6;0;0
2020-02-03 00:30:00;1;4;8;0;0;0;8;0;0
2020-02-03 00:45:00;1;2;4;0;0;0;6;0;0
2020-02-03 01:00:00;1;2;3;0;0;1;4;0;0
2020-02-03 01:15:00;0;2;4;0;0;0;3;0;0
2020-02-03 01:30:00;0;0;0;0;0;0;6;0;0
2020-02-03 01:45:00;0;1;1;0;0;0;2;0;0
2020-02-03 02:00:00;0;1;1;0;0;0;0;0;0
2020-02-03 02:15:00;0;3;3;1;1;0;0;0;0
2020-02-03 02:30:00;1;6;4;1;1;0;3;0;0
2020-02-03 02:45:00;1;1;3;0;0;0;1;0;0
2020-02-03 03:00:00;0;1;1;0;0;0;3;0;0
2020-02-03 03:15:00;0;1;4;1;1;1;4;0;0
2020-02-03 03:30:00;1;2;3;0;0;0;1;0;0
2020-02-03 03:45:00;1;2;4;0;0;0;2;0;0
2020-02-03 04:00:00;3;4;7;1;0;1;4;0;0
2020-02-03 04:15:00;3;9;13;4;1;0;7;0;0
2020-02-03 04:30:00;5;8;10;1;1;1;10;0;0
2020-02-03 04:45:00;5;12;17;2;1;1;13;0;0
2020-02-03 05:00:00;10;17;29;1;1;4;28;0;0
2020-02-03 05:15:00;12;25;37;6;4;5;68;0;0
2020-02-03 05:30:00;19;30;48;6;4;8;83;0;0
2020-02-03 05:45:00;28;37;63;16;11;19;68;0;0
2020-02-03 06:00:00;27;32;56;17;5;12;54;0;0
2020-02-03 06:15:00;30;35;49;16;12;17;49;0;0
2020-02-03 06:30:00;37;48;78;34;33;45;113;1;5
2020-02-03 06:45:00;55;37;78;28;26;41;110;23;0
2020-02-03 07:00:00;53;52;87;20;19;32;130;1;0
2020-02-03 07:15:00;63;59;80;27;19;24;115;4;2
2020-02-03 07:30:00;76;70;111;30;11;30;159;9;2
2020-02-03 07:45:00;101;77;99;31;12;29;170;0;10
2020-02-03 08:00:00;85;80;95;36;14;31;177;1;3
2020-02-03 08:15:00;60;67;96;29;19;39;135;0;4
2020-02-03 08:30:00;54;70;99;18;13;23;118;0;0
2020-02-03 08:45:00;33;45;72;19;10;14;87;5;0
2020-02-03 09:00:00;33;47;75;15;14;11;93;1;1
2020-02-03 09:15:00;40;45;60;19;12;8;65;3;0
2020-02-03 09:30:00;25;34;59;19;8;6;93;3;0
2020-02-03 09:45:00;42;61;84;17;9;5;92;4;2
2020-02-03 10:00:00;40;60;94;18;9;3;70;6;2
2020-02-03 10:15:00;37;45;66;20;7;11;74;0;4
2020-02-03 10:30:00;30;63;78;20;9;8;81;5;5
2020-02-03 10:45:00;35;36;64;13;9;6;72;13;1
2020-02-03 11:00:00;30;55;70;15;5;4;69;3;1
2020-02-03 11:15:00;44;38;74;7;6;7;96;1;1
2020-02-03 11:30:00;29;46;81;7;3;2;82;2;7
2020-02-03 11:45:00;51;61;89;12;8;4;60;4;3
2020-02-03 12:00:00;40;58;83;15;9;4;64;5;5
2020-02-03 12:15:00;28;44;70;16;6;2;75;4;9
2020-02-03 12:30:00;44;53;80;21;14;8;76;1;10
2020-02-03 12:45:00;38;41;100;20;8;3;81;2;5
2020-02-03 13:00:00;47;66;89;28;9;4;90;12;11
