DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-02-17 00:00:00;0;2;3;0;0;0;5;0;0
2020-02-17 00:15:00;1;2;3;0;0;0;3;0;0
2020-02-17 00:30:00;0;2;3;0;0;0;10;0;0
2020-02-17 00:45:00;0;1;6;1;0;1;4;0;0
2020-02-17 01:00:00;1;2;2;0;0;0;2;0;0
2020-02-17 01:15:00;0;1;1;0;0;0;4;0;0
2020-02-17 01:30:00;0;1;1;1;0;0;0;0;0
2020-02-17 01:45:00;0;1;2;0;0;0;1;0;0
2020-02-17 02:00:00;1;1;1;0;0;0;0;0;0
2020-02-17 02:15:00;0;0;0;0;0;0;1;0;0
2020-02-17 02:30:00;0;0;0;0;0;0;0;0;0
2020-02-17 02:45:00;0;0;1;0;0;0;2;0;0
2020-02-17 03:00:00;0;1;1;0;0;0;2;0;0
2020-02-17 03:15:00;0;2;2;1;0;0;2;0;0
2020-02-17 03:30:00;2;2;3;1;0;0;1;0;0
2020-02-17 03:45:00;0;3;2;0;0;0;2;0;0
2020-02-17 04:00:00;1;5;4;1;1;1;1;0;0
2020-02-17 04:15:00;0;3;4;1;0;0;6;0;0
2020-02-17 04:30:00;5;7;8;1;2;0;8;0;0
2020-02-17 04:45:00;5;9;12;0;0;0;9;0;0
2020-02-17 05:00:00;10;14;23;4;2;1;30;0;0
2020-02-17 05:15:00;16;15;32;5;2;9;67;0;0
2020-02-17 05:30:00;16;27;37;11;7;8;74;0;0
2020-02-17 05:45:00;24;27;54;18;17;21;76;5;0
2020-02-17 06:00:00;18;24;37;19;7;15;50;0;0
2020-02-17 06:15:00;20;33;54;27;20;31;69;0;0
2020-02-17 06:30:00;41;53;71;35;32;51;97;3;5
2020-02-17 06:45:00;44;49;78;29;28;40;115;3;5
2020-02-17 07:00:00;51;55;95;28;21;34;128;1;0
2020-02-17 07:15:00;59;51;82;32;15;23;136;1;6
2020-02-17 07:30:00;85;69;112;27;11;22;135;2;4
2020-02-17 07:45:00;93;74;99;23;16;40;157;9;4
2020-02-17 08:00:00;84;60;113;37;16;47;151;1;13
2020-02-17 08:15:00;50;54;89;24;19;30;117;9;30
2020-02-17 08:30:00;46;69;106;17;9;18;117;7;5
