DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-10-20 00:00:00;9;1;5;6;0;3
2020-10-20 00:15:00;11;5;1;8;1;1
2020-10-20 00:30:00;9;3;8;4;0;1
2020-10-20 00:45:00;10;2;2;4;1;1
2020-10-20 01:00:00;9;2;1;1;0;1
2020-10-20 01:15:00;5;3;4;3;0;0
2020-10-20 01:30:00;10;0;2;2;0;0
2020-10-20 01:45:00;5;0;3;3;0;4
2020-10-20 02:00:00;3;3;2;4;2;0
2020-10-20 02:15:00;4;1;2;1;2;1
2020-10-20 02:30:00;5;0;1;5;1;0
2020-10-20 02:45:00;11;2;4;3;0;0
2020-10-20 03:00:00;3;1;3;7;1;2
2020-10-20 03:15:00;8;2;3;3;0;2
2020-10-20 03:30:00;5;1;1;3;0;1
2020-10-20 03:45:00;2;0;2;6;1;1
2020-10-20 04:00:00;9;2;1;5;0;0
2020-10-20 04:15:00;9;2;3;8;1;2
2020-10-20 04:30:00;16;6;5;17;2;10
2020-10-20 04:45:00;28;15;11;12;1;5
2020-10-20 05:00:00;65;54;8;19;1;10
2020-10-20 05:15:00;80;64;11;27;1;8
2020-10-20 05:30:00;92;83;20;45;1;12
2020-10-20 05:45:00;81;70;42;72;2;9
2020-10-20 06:00:00;70;66;49;111;8;13
2020-10-20 06:15:00;90;72;39;99;12;16
2020-10-20 06:30:00;124;114;52;85;6;24
2020-10-20 06:45:00;112;118;47;87;3;19
2020-10-20 07:00:00;114;123;59;76;9;27
2020-10-20 07:15:00;136;149;73;116;12;33
2020-10-20 07:30:00;152;167;85;153;21;62
2020-10-20 07:45:00;149;164;72;144;15;48
2020-10-20 08:00:00;145;150;70;113;12;44
2020-10-20 08:15:00;124;117;52;115;15;34
2020-10-20 08:30:00;119;108;61;134;18;34
2020-10-20 08:45:00;108;109;64;106;7;24
2020-10-20 09:00:00;97;65;53;92;8;23
2020-10-20 09:15:00;98;95;71;92;9;29
2020-10-20 09:30:00;111;97;56;114;10;36
2020-10-20 09:45:00;121;110;83;102;7;30
2020-10-20 10:00:00;113;90;56;113;8;28
2020-10-20 10:15:00;116;84;72;109;14;49
2020-10-20 10:30:00;118;84;72;102;8;26
2020-10-20 10:45:00;123;111;64;115;14;34
2020-10-20 11:00:00;97;90;86;112;14;41
2020-10-20 11:15:00;111;93;72;128;15;32
2020-10-20 11:30:00;132;107;65;122;20;37
2020-10-20 11:45:00;120;99;81;104;15;38
2020-10-20 12:00:00;114;82;85;140;18;42
2020-10-20 12:15:00;126;101;77;131;16;40
2020-10-20 12:30:00;119;111;74;134;9;44
2020-10-20 12:45:00;127;90;82;136;14;32
2020-10-20 13:00:00;129;96;82;134;16;34
2020-10-20 13:15:00;149;138;99;155;13;43
2020-10-20 13:30:00;136;129;82;143;15;46
2020-10-20 13:45:00;143;135;84;163;13;58
2020-10-20 14:00:00;121;114;93;142;17;34
2020-10-20 14:15:00;139;115;102;178;13;38
2020-10-20 14:30:00;125;95;96;211;21;37
2020-10-20 14:45:00;133;117;118;179;18;45
2020-10-20 15:00:00;131;118;111;163;13;44
2020-10-20 15:15:00;138;119;103;179;18;47
2020-10-20 15:30:00;152;118;98;191;21;46
2020-10-20 15:45:00;144;132;113;167;21;44
2020-10-20 16:00:00;153;149;128;211;23;42
2020-10-20 16:15:00;149;141;104;190;14;52
2020-10-20 16:30:00;152;126;118;226;25;38
2020-10-20 16:45:00;162;161;132;219;23;47
2020-10-20 17:00:00;152;137;124;231;25;49
2020-10-20 17:15:00;155;156;123;234;24;53
2020-10-20 17:30:00;159;144;123;191;19;60
2020-10-20 17:45:00;146;125;111;161;16;55
2020-10-20 18:00:00;142;116;94;156;18;53
2020-10-20 18:15:00;144;126;87;163;26;67
2020-10-20 18:30:00;119;88;81;145;24;49
2020-10-20 18:45:00;116;92;79;134;15;52
2020-10-20 19:00:00;129;97;50;112;17;30
2020-10-20 19:15:00;89;67;67;122;22;31
2020-10-20 19:30:00;88;64;48;87;10;27
2020-10-20 19:45:00;72;52;46;70;9;33
2020-10-20 20:00:00;84;53;32;75;1;17
2020-10-20 20:15:00;56;34;49;67;6;17
2020-10-20 20:30:00;70;35;40;54;5;8
2020-10-20 20:45:00;66;50;30;49;6;5
2020-10-20 21:00:00;66;59;25;41;8;16
2020-10-20 21:15:00;72;58;26;37;2;9
2020-10-20 21:30:00;71;47;46;46;2;11
2020-10-20 21:45:00;52;24;47;83;7;2
2020-10-20 22:00:00;41;13;48;81;4;9
2020-10-20 22:15:00;42;19;33;65;2;1
2020-10-20 22:30:00;35;22;10;26;2;4
2020-10-20 22:45:00;44;16;17;22;2;3
2020-10-20 23:00:00;29;5;10;16;1;3
2020-10-20 23:15:00;19;14;9;11;0;3
2020-10-20 23:30:00;18;8;4;15;0;1
