DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-10-16 00:00:00;6;5;0;0;14;12;0;0;12;0;0
2020-10-16 00:15:00;6;10;1;0;4;5;0;0;5;0;0
2020-10-16 00:30:00;9;12;0;0;8;8;0;0;10;0;0
2020-10-16 00:45:00;0;1;1;0;10;2;0;0;6;0;0
2020-10-16 01:00:00;4;4;0;0;5;6;0;0;6;0;0
2020-10-16 01:15:00;2;6;2;0;8;2;0;0;3;0;0
2020-10-16 01:30:00;5;9;0;0;6;6;0;0;6;0;0
2020-10-16 01:45:00;3;2;1;0;4;5;0;0;6;0;0
2020-10-16 02:00:00;10;10;0;0;3;1;0;0;2;0;0
2020-10-16 02:15:00;8;8;0;0;3;3;0;0;2;0;0
2020-10-16 02:30:00;5;6;0;0;2;4;0;0;5;0;0
2020-10-16 02:45:00;7;11;0;0;5;5;0;0;6;0;0
2020-10-16 03:00:00;5;7;1;0;3;4;0;0;4;0;0
2020-10-16 03:15:00;4;3;0;0;6;3;1;0;3;0;0
2020-10-16 03:30:00;8;13;1;0;8;4;0;0;6;0;0
2020-10-16 03:45:00;7;9;0;0;8;4;0;0;2;0;0
2020-10-16 04:00:00;6;7;0;0;9;6;0;0;8;0;0
2020-10-16 04:15:00;10;7;0;0;6;10;1;0;14;0;0
2020-10-16 04:30:00;19;14;1;0;16;4;2;0;5;0;0
2020-10-16 04:45:00;16;20;3;0;11;3;0;0;6;0;0
2020-10-16 05:00:00;27;26;4;0;27;22;3;0;25;0;0
2020-10-16 05:15:00;30;33;1;0;33;22;1;0;25;0;0
2020-10-16 05:30:00;46;77;6;0;38;31;0;0;37;0;0
2020-10-16 05:45:00;58;65;7;0;56;34;1;0;34;0;0
2020-10-16 06:00:00;53;84;20;0;62;35;4;0;40;0;0
2020-10-16 06:15:00;66;97;33;0;82;49;5;0;51;0;0
2020-10-16 06:30:00;81;115;20;0;120;78;2;0;84;0;45
2020-10-16 06:45:00;83;103;15;0;96;88;7;0;91;0;8
2020-10-16 07:00:00;63;96;12;0;104;108;7;0;109;0;7
2020-10-16 07:15:00;74;111;11;0;144;175;6;0;182;4;0
2020-10-16 07:30:00;73;94;8;0;113;147;5;0;142;2;2
2020-10-16 07:45:00;84;115;18;0;106;101;7;0;101;4;6
2020-10-16 08:00:00;87;130;11;0;81;85;9;0;100;2;0
2020-10-16 08:15:00;40;40;1;0;57;53;4;0;51;2;3
2020-10-16 08:30:00;
2020-10-16 08:45:00;
2020-10-16 09:00:00;
2020-10-16 09:15:00;
2020-10-16 09:30:00;
2020-10-16 09:45:00;
2020-10-16 10:00:00;
2020-10-16 10:15:00;
2020-10-16 10:30:00;
2020-10-16 10:45:00;
2020-10-16 11:00:00;
2020-10-16 11:15:00;
2020-10-16 11:30:00;
2020-10-16 11:45:00;
2020-10-16 12:00:00;
2020-10-16 12:15:00;
2020-10-16 12:30:00;
2020-10-16 12:45:00;88;118;8;0;93;115;6;0;111;2;7
2020-10-16 13:00:00;99;145;10;0;91;112;9;0;119;6;5
2020-10-16 13:15:00;94;129;12;0;104;113;5;0;114;4;3
2020-10-16 13:30:00;121;156;14;0;109;118;4;0;132;7;5
2020-10-16 13:45:00;100;140;14;0;100;129;5;0;135;10;3
2020-10-16 14:00:00;113;166;7;0;123;120;4;0;127;8;2
2020-10-16 14:15:00;91;124;9;0;93;98;7;0;92;8;4
2020-10-16 14:30:00;107;144;13;0;105;128;9;0;141;8;4
2020-10-16 14:45:00;97;138;12;0;118;121;7;0;126;7;4
2020-10-16 15:00:00;107;141;11;0;104;111;7;0;121;10;0
2020-10-16 15:15:00;108;126;4;0;100;101;3;0;108;9;1
2020-10-16 15:30:00;102;119;7;0;117;125;8;0;118;13;2
2020-10-16 15:45:00;113;167;15;0;90;99;6;0;104;5;0
2020-10-16 16:00:00;110;151;20;0;98;108;6;0;109;15;5
2020-10-16 16:15:00;100;129;11;0;113;127;7;0;127;10;2
2020-10-16 16:30:00;105;132;8;0;119;123;7;0;129;15;5
2020-10-16 16:45:00;106;137;7;0;117;138;8;0;136;9;3
2020-10-16 17:00:00;100;135;7;0;137;136;10;0;144;15;6
2020-10-16 17:15:00;92;151;10;0;114;120;5;0;126;8;8
2020-10-16 17:30:00;91;112;9;0;119;127;4;0;126;10;3
2020-10-16 17:45:00;68;111;7;0;114;132;8;0;134;4;4
2020-10-16 18:00:00;83;94;8;0;89;121;5;0;121;0;2
2020-10-16 18:15:00;75;113;5;0;105;94;4;0;93;1;5
2020-10-16 18:30:00;82;123;7;0;97;86;2;0;88;2;0
2020-10-16 18:45:00;68;86;6;0;97;96;1;0;104;0;1
2020-10-16 19:00:00;64;72;4;0;87;103;3;0;112;0;2
2020-10-16 19:15:00;46;66;3;0;69;73;0;0;71;0;2
2020-10-16 19:30:00;43;74;2;0;60;74;2;0;82;0;7
2020-10-16 19:45:00;34;61;4;0;63;81;2;0;82;0;0
2020-10-16 20:00:00;42;53;1;0;60;64;1;0;59;0;1
2020-10-16 20:15:00;27;30;4;0;50;50;1;0;48;1;0
2020-10-16 20:30:00;37;52;2;0;54;51;2;0;53;1;0
2020-10-16 20:45:00;27;34;2;0;51;44;1;0;44;0;0
2020-10-16 21:00:00;34;35;1;0;58;47;2;0;50;0;0
2020-10-16 21:15:00;13;24;3;0;38;14;0;0;20;0;0
2020-10-16 21:30:00;35;39;2;0;45;48;0;0;43;0;0
2020-10-16 21:45:00;37;41;2;0;34;27;0;0;27;0;0
2020-10-16 22:00:00;40;40;2;0;48;37;1;0;40;0;0
2020-10-16 22:15:00;28;33;1;0;34;18;1;0;19;0;0
2020-10-16 22:30:00;34;44;1;0;36;28;2;0;32;0;0
2020-10-16 22:45:00;22;25;2;0;17;16;1;0;22;1;0
2020-10-16 23:00:00;34;39;2;0;46;33;1;0;39;0;0
2020-10-16 23:15:00;14;15;1;0;18;14;0;0;17;0;0
2020-10-16 23:30:00;27;27;2;0;33;22;2;0;26;0;0
