DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-11-22 00:00:00;0;8;0;0;1;4;0;0
2020-11-22 00:15:00;1;4;0;0;4;3;0;0
2020-11-22 00:30:00;5;5;0;0;2;1;0;0
2020-11-22 00:45:00;2;3;0;0;3;4;0;0
2020-11-22 01:00:00;2;5;0;0;4;3;0;0
2020-11-22 01:15:00;3;5;0;0;4;1;0;0
2020-11-22 01:30:00;0;2;0;0;2;2;0;0
2020-11-22 01:45:00;2;1;0;0;2;3;0;0
2020-11-22 02:00:00;4;4;0;0;1;2;0;0
2020-11-22 02:15:00;1;6;0;0;5;3;0;0
2020-11-22 02:30:00;0;2;0;0;1;3;0;0
2020-11-22 02:45:00;2;0;0;0;2;2;0;0
2020-11-22 03:00:00;1;1;0;0;1;2;0;0
2020-11-22 03:15:00;1;1;0;0;1;0;0;0
2020-11-22 03:30:00;1;0;0;0;0;0;0;0
2020-11-22 03:45:00;1;2;0;0;0;0;0;0
2020-11-22 04:00:00;0;0;0;0;1;0;0;0
2020-11-22 04:15:00;0;1;0;0;1;0;0;0
2020-11-22 04:30:00;0;0;0;0;1;0;0;0
2020-11-22 04:45:00;0;1;0;0;2;0;0;0
2020-11-22 05:00:00;1;3;0;0;1;1;0;0
2020-11-22 05:15:00;0;1;0;0;4;1;0;0
2020-11-22 05:30:00;0;1;0;0;0;0;0;0
2020-11-22 05:45:00;0;1;0;0;2;2;0;0
2020-11-22 06:00:00;1;4;0;0;2;3;0;0
2020-11-22 06:15:00;0;0;0;0;4;4;0;0
2020-11-22 06:30:00;1;2;0;0;2;4;0;0
2020-11-22 06:45:00;1;3;0;0;3;4;0;0
2020-11-22 07:00:00;0;1;0;0;2;3;0;0
2020-11-22 07:15:00;1;1;0;0;0;3;0;0
2020-11-22 07:30:00;2;1;0;0;4;1;0;0
2020-11-22 07:45:00;1;1;0;0;2;1;0;0
2020-11-22 08:00:00;1;2;0;0;5;3;0;0
2020-11-22 08:15:00;1;7;0;0;2;1;0;0
2020-11-22 08:30:00;2;5;0;0;4;3;0;0
2020-11-22 08:45:00;5;3;0;0;8;2;0;0
2020-11-22 09:00:00;1;5;0;0;3;10;0;0
2020-11-22 09:15:00;11;19;0;0;6;7;0;0
2020-11-22 09:30:00;10;7;0;0;10;4;0;0
2020-11-22 09:45:00;13;9;1;0;7;12;0;0
2020-11-22 10:00:00;7;3;0;0;10;4;0;0
2020-11-22 10:15:00;9;8;3;0;19;8;0;0
2020-11-22 10:30:00;9;11;0;0;22;6;0;0
2020-11-22 10:45:00;14;17;0;0;13;11;0;0
2020-11-22 11:00:00;7;14;0;0;20;9;0;0
2020-11-22 11:15:00;7;9;0;0;14;12;0;0
2020-11-22 11:30:00;11;11;0;0;14;9;0;0
2020-11-22 11:45:00;12;16;0;0;14;14;0;0
2020-11-22 12:00:00;6;13;0;0;13;16;0;0
2020-11-22 12:15:00;8;24;0;0;21;10;0;0
2020-11-22 12:30:00;23;11;0;0;17;7;0;0
2020-11-22 12:45:00;12;18;2;0;17;7;0;0
2020-11-22 13:00:00;13;18;0;0;23;18;0;0
2020-11-22 13:15:00;11;13;0;0;25;11;0;0
2020-11-22 13:30:00;16;14;1;0;24;13;0;0
2020-11-22 13:45:00;13;23;0;0;17;9;0;0
2020-11-22 14:00:00;12;21;1;0;19;15;0;0
2020-11-22 14:15:00;19;18;2;0;19;11;0;0
2020-11-22 14:30:00;17;22;0;0;20;18;0;0
2020-11-22 14:45:00;18;21;0;0;14;20;0;0
2020-11-22 15:00:00;17;19;0;0;23;11;0;0
