DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-07-13 00:00:00;0;2;1;4;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-13 00:15:00;0;4;0;2;3;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-13 00:30:00;0;1;0;1;6;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0
2020-07-13 00:45:00;0;7;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 01:00:00;0;3;0;3;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 01:15:00;0;5;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 01:30:00;0;3;0;3;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 01:45:00;0;3;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 02:00:00;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 02:15:00;0;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 02:30:00;0;3;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 02:45:00;0;7;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 03:00:00;0;1;0;1;3;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-07-13 03:15:00;0;6;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 03:30:00;0;1;0;2;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-13 03:45:00;0;10;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 04:00:00;0;7;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 04:15:00;1;7;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 04:30:00;2;8;0;5;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 04:45:00;1;15;2;6;9;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-13 05:00:00;0;29;3;11;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0
2020-07-13 05:15:00;1;53;9;27;11;1;1;0;1;1;0;1;2;1;0;0;0;0;0;0
2020-07-13 05:30:00;6;48;6;29;11;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-13 05:45:00;12;72;21;38;14;2;1;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-07-13 06:00:00;10;44;9;37;13;0;1;0;0;3;0;0;3;0;0;0;0;0;0;0
2020-07-13 06:15:00;14;84;23;56;23;1;4;0;0;0;2;0;0;2;0;0;0;0;0;0
