DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-08-08 00:00:00;3;3;15;3;10;4;3;4;6;5;0;0;0;0
2019-08-08 00:15:00;2;10;18;5;3;7;3;1;3;7;0;0;0;0
2019-08-08 00:30:00;2;3;16;3;6;2;5;1;1;3;0;0;0;0
2019-08-08 00:45:00;6;4;9;1;6;3;2;0;3;4;0;0;0;0
2019-08-08 01:00:00;1;2;12;1;6;3;2;0;4;3;0;0;0;0
2019-08-08 01:15:00;2;3;7;2;3;7;4;1;3;4;0;0;0;0
2019-08-08 01:30:00;2;3;3;0;8;5;2;1;0;1;0;0;0;0
2019-08-08 01:45:00;0;2;9;0;5;2;1;0;4;3;0;0;0;0
2019-08-08 02:00:00;5;0;5;1;5;1;3;1;1;2;0;0;0;0
2019-08-08 02:15:00;1;3;5;0;4;5;2;0;2;1;0;0;0;0
2019-08-08 02:30:00;0;0;5;0;2;1;1;1;0;3;0;0;0;0
2019-08-08 02:45:00;1;2;5;0;3;0;2;0;1;2;0;0;0;0
2019-08-08 03:00:00;2;2;2;0;2;2;2;0;2;3;0;0;0;0
2019-08-08 03:15:00;1;1;2;0;8;2;2;0;1;5;0;0;0;0
2019-08-08 03:30:00;1;4;4;0;1;3;0;0;1;0;0;0;0;0
2019-08-08 03:45:00;1;2;5;1;3;1;1;0;2;2;0;0;0;0
2019-08-08 04:00:00;5;3;10;1;4;1;0;0;5;4;0;0;0;0
2019-08-08 04:15:00;3;5;6;1;2;3;3;0;4;1;0;0;0;0
2019-08-08 04:30:00;3;7;9;1;5;4;3;1;3;3;0;0;0;0
2019-08-08 04:45:00;7;12;8;3;8;12;4;1;6;5;0;0;0;0
2019-08-08 05:00:00;33;39;20;4;11;5;3;1;11;20;0;0;0;0
2019-08-08 05:15:00;57;72;21;8;12;12;4;2;5;10;0;0;0;0
2019-08-08 05:30:00;54;59;38;26;21;21;11;10;19;27;0;0;0;0
2019-08-08 05:45:00;71;36;36;25;20;19;13;8;36;51;0;0;0;0
2019-08-08 06:00:00;37;35;49;20;21;27;18;3;31;39;0;0;0;0
2019-08-08 06:15:00;53;46;72;39;24;36;20;11;24;29;0;0;0;0
2019-08-08 06:30:00;65;50;69;46;45;40;12;8;20;22;0;0;0;0
2019-08-08 06:45:00;85;70;67;61;34;42;19;10;23;15;0;0;0;0
2019-08-08 07:00:00;91;77;95;74;47;50;31;10;30;32;0;0;0;0
2019-08-08 07:15:00;61;47;74;61;36;40;29;20;21;21;0;0;0;0
2019-08-08 07:30:00;77;62;78;62;49;46;39;18;28;30;0;0;0;0
2019-08-08 07:45:00;94;80;81;63;44;52;33;15;45;29;0;0;0;0
2019-08-08 08:00:00;80;64;68;50;50;53;35;16;35;32;0;0;0;0
2019-08-08 08:15:00;77;56;72;53;45;35;34;16;35;26;0;0;0;0
2019-08-08 08:30:00;67;50;82;48;59;57;34;15;36;29;0;0;0;0
2019-08-08 08:45:00;71;53;78;52;48;58;39;21;40;34;0;0;0;0
2019-08-08 09:00:00;69;65;80;44;41;39;20;10;39;39;0;0;0;0
2019-08-08 09:15:00;48;45;91;76;41;51;29;16;31;30;0;0;0;0
2019-08-08 09:30:00;48;37;87;64;61;48;37;20;32;32;0;0;0;0
2019-08-08 09:45:00;36;40;85;51;56;67;37;17;44;41;0;0;0;0
2019-08-08 10:00:00;36;38;90;44;52;46;26;17;38;39;0;0;0;0
2019-08-08 10:15:00;41;41;110;48;64;52;42;20;41;33;0;0;0;0
2019-08-08 10:30:00;43;34;98;43;73;61;31;4;35;29;0;0;0;0
2019-08-08 10:45:00;66;51;99;45;69;55;36;15;42;40;0;0;0;0
2019-08-08 11:00:00;47;41;79;38;66;48;31;12;49;38;0;0;0;0
2019-08-08 11:15:00;55;38;99;47;74;60;34;24;42;47;0;0;0;0
2019-08-08 11:30:00;65;45;88;48;77;61;39;13;39;40;0;0;0;0
2019-08-08 11:45:00;47;38;70;49;60;61;41;18;34;34;0;0;0;0
2019-08-08 12:00:00;47;47;90;55;68;62;34;13;38;37;0;0;0;0
2019-08-08 12:15:00;46;53;83;45;66;53;35;18;52;47;0;0;0;0
2019-08-08 12:30:00;57;39;85;52;73;56;31;12;50;55;0;0;0;0
2019-08-08 12:45:00;46;54;75;39;71;65;30;14;49;44;0;0;0;0
2019-08-08 13:00:00;57;45;72;46;59;59;28;14;45;38;0;0;0;0
2019-08-08 13:15:00;71;59;75;51;65;60;41;19;43;43;0;0;0;0
2019-08-08 13:30:00;94;77;94;64;60;56;36;15;44;51;0;0;0;0
2019-08-08 13:45:00;58;61;93;41;85;78;41;18;53;44;0;0;0;0
2019-08-08 14:00:00;65;50;89;42;60;56;37;18;62;64;0;0;0;0
2019-08-08 14:15:00;59;51;71;39;63;49;40;18;66;74;0;0;0;0
2019-08-08 14:30:00;49;43;84;46;66;70;39;20;69;72;0;0;0;0
2019-08-08 14:45:00;67;37;88;50;73;63;41;18;53;53;0;0;0;0
2019-08-08 15:00:00;50;27;86;38;88;79;45;15;67;60;0;0;0;0
2019-08-08 15:15:00;45;36;83;45;63;66;41;16;55;51;0;0;0;0
2019-08-08 15:30:00;50;41;94;41;78;63;38;20;77;65;0;0;0;0
2019-08-08 15:45:00;47;48;94;44;89;91;56;24;74;61;0;0;0;0
2019-08-08 16:00:00;59;37;92;55;84;78;49;25;65;50;0;0;0;0
2019-08-08 16:15:00;48;40;97;59;86;76;45;32;80;63;0;0;0;0
2019-08-08 16:30:00;49;33;88;56;89;82;51;30;69;57;0;0;0;0
2019-08-08 16:45:00;54;36;80;45;79;77;47;28;73;61;0;0;0;0
2019-08-08 17:00:00;69;46;110;57;91;82;54;34;67;58;0;0;0;0
2019-08-08 17:15:00;58;42;102;55;69;71;49;18;76;54;0;0;0;0
2019-08-08 17:30:00;52;38;99;61;80;69;44;30;66;53;0;0;0;0
2019-08-08 17:45:00;44;42;101;54;79;75;45;22;58;55;0;0;0;0
2019-08-08 18:00:00;50;35;95;56;67;73;39;20;62;51;0;0;0;0
2019-08-08 18:15:00;42;43;94;51;67;75;39;16;53;45;0;0;0;0
2019-08-08 18:30:00;56;40;94;46;63;65;36;19;52;53;0;0;0;0
2019-08-08 18:45:00;34;30;86;37;79;75;29;16;38;45;0;0;0;0
2019-08-08 19:00:00;42;38;81;45;74;69;29;13;36;39;0;0;0;0
2019-08-08 19:15:00;30;36;83;46;65;68;28;15;41;39;0;0;0;0
2019-08-08 19:30:00;27;26;66;26;52;62;27;14;27;22;0;0;0;0
2019-08-08 19:45:00;36;30;64;32;56;55;28;14;31;36;0;0;0;0
2019-08-08 20:00:00;48;30;56;33;73;59;18;16;26;23;0;0;0;0
2019-08-08 20:15:00;41;28;61;26;72;63;17;14;26;23;0;0;0;0
2019-08-08 20:30:00;46;28;51;26;45;54;23;8;26;24;0;0;0;0
2019-08-08 20:45:00;40;31;62;23;45;40;19;6;26;19;0;0;0;0
2019-08-08 21:00:00;59;54;40;15;36;26;24;6;14;20;0;0;0;0
2019-08-08 21:15:00;50;51;44;22;30;36;23;9;22;24;0;0;0;0
2019-08-08 21:30:00;41;33;48;16;38;31;21;3;27;26;0;0;0;0
2019-08-08 21:45:00;25;24;47;20;44;35;12;5;32;29;0;0;0;0
2019-08-08 22:00:00;22;24;47;20;36;24;16;5;50;50;0;0;0;0
2019-08-08 22:15:00;24;18;41;15;26;26;10;4;23;34;0;0;0;0
2019-08-08 22:30:00;20;16;40;13;33;18;13;6;22;21;0;0;0;0
2019-08-08 22:45:00;14;14;32;17;30;22;9;6;8;12;0;0;0;0
2019-08-08 23:00:00;25;10;31;10;26;20;7;2;9;6;0;0;0;0
2019-08-08 23:15:00;10;10;29;4;21;19;3;4;11;8;0;0;0;0
2019-08-08 23:30:00;7;5;18;5;8;9;5;3;5;9;0;0;0;0
2019-08-08 23:45:00;13;14;33;9;11;11;3;2;5;8;0;0;0;0
