DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-03-24 00:00:00;1;3;0;0;0;3;4;0;0
2020-03-24 00:15:00;6;2;0;0;0;6;2;0;0
2020-03-24 00:30:00;2;2;0;0;0;5;2;0;0
2020-03-24 00:45:00;5;1;0;0;0;7;2;0;0
2020-03-24 01:00:00;1;1;0;0;0;6;2;0;0
2020-03-24 01:15:00;3;1;0;0;0;5;3;0;0
2020-03-24 01:30:00;5;0;0;0;0;3;2;0;0
2020-03-24 01:45:00;7;2;0;0;0;2;0;0;0
2020-03-24 02:00:00;3;2;0;0;1;3;1;0;0
2020-03-24 02:15:00;6;0;0;0;0;2;4;0;0
2020-03-24 02:30:00;0;1;0;0;0;5;0;0;0
2020-03-24 02:45:00;5;1;0;0;0;8;1;0;0
2020-03-24 03:00:00;5;0;0;0;0;6;0;0;0
2020-03-24 03:15:00;2;1;0;0;0;7;2;0;0
2020-03-24 03:30:00;6;4;0;0;0;4;1;0;0
2020-03-24 03:45:00;8;3;0;0;0;5;2;0;0
2020-03-24 04:00:00;2;4;0;0;0;4;2;0;0
2020-03-24 04:15:00;15;2;0;0;0;7;4;0;0
2020-03-24 04:30:00;10;3;0;0;1;10;2;0;0
2020-03-24 04:45:00;14;7;1;1;2;14;7;0;0
2020-03-24 05:00:00;21;12;0;1;1;26;6;0;0
2020-03-24 05:15:00;31;30;1;0;0;58;29;0;1
2020-03-24 05:30:00;46;32;0;0;3;102;65;0;2
2020-03-24 05:45:00;56;44;1;1;3;114;68;0;2
2020-03-24 06:00:00;64;61;4;0;0;92;60;0;1
2020-03-24 06:15:00;57;61;5;3;3;103;107;0;1
2020-03-24 06:30:00;65;63;7;4;9;110;112;1;2
2020-03-24 06:45:00;70;68;3;2;6;112;112;0;3
2020-03-24 07:00:00;57;62;1;8;11;108;111;0;1
2020-03-24 07:15:00;65;46;6;10;16;112;104;1;3
2020-03-24 07:30:00;69;67;3;8;10;117;111;0;3
2020-03-24 07:45:00;64;61;6;11;12;100;98;1;7
2020-03-24 08:00:00;51;48;8;8;10;103;80;1;0
2020-03-24 08:15:00;54;41;9;6;9;76;67;0;3
2020-03-24 08:30:00;68;58;3;14;7;83;65;1;1
2020-03-24 08:45:00;56;58;4;7;15;73;70;5;2
2020-03-24 09:00:00;72;64;5;15;5;66;62;0;5
2020-03-24 09:15:00;43;41;7;8;9;64;56;3;2
2020-03-24 09:30:00;52;54;8;12;6;60;56;0;1
2020-03-24 09:45:00;59;67;5;14;6;71;68;10;0
2020-03-24 10:00:00;63;49;5;7;7;71;63;0;0
2020-03-24 10:15:00;69;56;5;12;5;63;55;0;0
2020-03-24 10:30:00;63;59;5;12;6;72;61;0;0
2020-03-24 10:45:00;78;75;9;11;9;70;67;0;1
2020-03-24 11:00:00;76;63;9;12;8;70;77;0;0
2020-03-24 11:15:00;78;64;11;19;10;60;61;7;2
2020-03-24 11:30:00;58;61;7;11;5;76;78;4;1
2020-03-24 11:45:00;83;69;2;8;1;55;56;2;2
2020-03-24 12:00:00;92;87;3;9;5;61;48;29;0
2020-03-24 12:15:00;64;70;6;7;4;62;68;3;1
2020-03-24 12:30:00;64;65;9;9;4;58;57;2;1
2020-03-24 12:45:00;65;81;3;6;6;77;57;0;2
2020-03-24 13:00:00;69;64;4;7;3;77;65;1;1
2020-03-24 13:15:00;84;86;4;10;3;90;68;4;0
2020-03-24 13:30:00;82;75;5;4;1;93;77;0;2
2020-03-24 13:45:00;78;72;6;7;4;83;60;6;1
2020-03-24 14:00:00;99;107;3;11;3;92;79;0;4
2020-03-24 14:15:00;104;117;5;3;7;69;49;0;3
2020-03-24 14:30:00;126;128;5;10;7;60;71;2;1
2020-03-24 14:45:00;121;97;2;10;6;80;63;26;4
2020-03-24 15:00:00;108;125;8;9;1;58;80;1;3
2020-03-24 15:15:00;104;107;4;11;0;71;81;9;0
2020-03-24 15:30:00;111;115;3;10;7;67;79;11;2
2020-03-24 15:45:00;113;96;3;11;9;55;70;6;1
2020-03-24 16:00:00;134;147;4;11;7;72;78;5;1
2020-03-24 16:15:00;119;123;8;5;3;76;80;0;1
2020-03-24 16:30:00;108;101;5;12;2;71;81;15;1
2020-03-24 16:45:00;110;107;4;6;3;65;56;7;1
2020-03-24 17:00:00;108;107;5;17;1;71;79;1;3
2020-03-24 17:15:00;110;107;1;8;4;64;73;13;6
2020-03-24 17:30:00;88;93;3;3;3;57;69;0;2
2020-03-24 17:45:00;81;80;1;9;3;56;47;13;1
2020-03-24 18:00:00;74;89;0;7;1;58;58;3;4
2020-03-24 18:15:00;72;62;4;7;2;50;41;1;1
2020-03-24 18:30:00;56;42;1;3;0;47;54;0;2
2020-03-24 18:45:00;59;56;0;1;0;56;55;0;1
2020-03-24 19:00:00;62;45;0;0;0;33;35;0;1
2020-03-24 19:15:00;50;31;0;0;0;43;31;1;3
2020-03-24 19:30:00;26;32;0;1;1;40;33;0;0
2020-03-24 19:45:00;43;30;3;0;0;24;20;2;0
2020-03-24 20:00:00;32;24;0;1;2;36;31;0;0
2020-03-24 20:15:00;43;19;0;0;0;19;15;0;0
2020-03-24 20:30:00;22;18;0;1;1;21;19;0;0
2020-03-24 20:45:00;22;15;0;2;1;27;16;0;1
2020-03-24 21:00:00;26;15;0;0;0;30;21;0;0
2020-03-24 21:15:00;14;16;0;2;1;36;22;0;0
2020-03-24 21:30:00;26;17;0;0;0;50;22;0;0
