DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-03-09 00:00:00;1;18;37;0;0;4;0;0;0;0;0;0
2020-03-09 00:15:00;2;27;59;0;5;6;0;0;0;0;0;0
2020-03-09 00:30:00;1;14;42;0;0;3;0;0;0;0;0;0
2020-03-09 00:45:00;1;13;23;0;1;0;0;0;0;0;0;0
2020-03-09 01:00:00;1;10;28;0;0;4;0;0;0;0;0;0
2020-03-09 01:15:00;0;3;28;0;0;3;0;0;0;0;0;0
2020-03-09 01:30:00;4;9;29;0;0;1;0;0;0;0;0;0
2020-03-09 01:45:00;3;9;49;0;0;2;0;0;0;0;0;0
2020-03-09 02:00:00;1;4;29;0;0;2;0;0;0;0;0;0
2020-03-09 02:15:00;0;1;41;0;0;1;0;0;0;0;0;0
2020-03-09 02:30:00;0;0;21;0;0;1;0;0;0;0;0;0
2020-03-09 02:45:00;2;2;19;0;0;3;0;0;0;0;0;0
2020-03-09 03:00:00;1;4;15;0;0;2;0;0;0;0;0;0
2020-03-09 03:15:00;0;0;6;0;0;3;0;0;0;0;0;0
2020-03-09 03:30:00;0;0;7;0;0;1;0;0;0;0;0;0
2020-03-09 03:45:00;0;7;12;2;1;3;0;0;0;0;0;0
2020-03-09 04:00:00;1;10;9;1;0;1;0;0;0;0;0;0
2020-03-09 04:15:00;0;5;7;0;0;2;0;0;0;0;0;0
2020-03-09 04:30:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-03-09 04:45:00;1;4;13;0;0;3;0;0;0;0;0;0
2020-03-09 05:00:00;3;3;8;0;0;2;0;0;0;0;0;0
2020-03-09 05:15:00;7;18;22;1;0;8;0;0;0;0;0;0
2020-03-09 05:30:00;5;6;15;3;2;4;0;0;0;0;0;0
2020-03-09 05:45:00;18;24;42;2;6;16;0;0;0;0;0;0
2020-03-09 06:00:00;11;23;41;2;8;26;0;0;0;0;0;0
2020-03-09 06:15:00;27;41;58;11;6;27;0;0;0;0;0;0
2020-03-09 06:30:00;34;42;62;9;7;35;0;0;0;0;0;0
2020-03-09 06:45:00;38;62;77;25;6;40;0;0;0;0;0;0
2020-03-09 07:00:00;39;85;87;49;9;36;0;0;1;0;0;0
2020-03-09 07:15:00;57;116;124;54;8;62;2;0;0;0;0;0
2020-03-09 07:30:00;92;157;114;78;12;85;2;0;1;0;0;0
2020-03-09 07:45:00;75;139;128;62;15;101;0;9;2;0;0;0
2020-03-09 08:00:00;71;93;134;15;12;81;0;0;5;1;0;0
2020-03-09 08:15:00;59;89;96;20;9;53;0;0;1;0;0;0
2020-03-09 08:30:00;44;59;84;28;6;47;0;0;0;0;0;0
2020-03-09 08:45:00;53;74;102;19;5;61;0;0;0;0;0;0
2020-03-09 09:00:00;47;60;93;10;11;64;2;0;0;0;0;0
2020-03-09 09:15:00;45;58;83;16;6;58;0;0;0;0;0;0
2020-03-09 09:30:00;53;62;81;21;8;56;1;0;0;0;0;0
2020-03-09 09:45:00;45;54;79;18;5;49;0;2;0;0;0;0
2020-03-09 10:00:00;43;52;86;12;10;69;2;1;0;0;0;0
2020-03-09 10:15:00;40;38;91;13;5;70;0;0;0;0;0;0
2020-03-09 10:30:00;34;47;88;17;9;72;0;0;0;0;0;0
2020-03-09 10:45:00;47;53;91;16;5;66;0;0;4;0;0;0
2020-03-09 11:00:00;38;44;83;17;7;53;0;0;0;0;0;0
2020-03-09 11:15:00;41;51;80;11;8;48;0;3;0;0;0;0
2020-03-09 11:30:00;30;51;100;18;9;72;1;3;0;0;0;0
2020-03-09 11:45:00;41;56;111;25;6;60;0;0;1;0;0;0
2020-03-09 12:00:00;32;39;83;24;9;58;0;2;0;0;0;0
2020-03-09 12:15:00;32;49;89;16;5;60;0;0;0;0;0;0
2020-03-09 12:30:00;29;48;90;16;10;71;0;0;0;0;0;0
2020-03-09 12:45:00;33;61;82;54;6;64;0;1;1;0;0;0
2020-03-09 13:00:00;35;56;84;47;10;62;0;0;11;0;0;0
2020-03-09 13:15:00;37;44;100;25;15;83;0;1;0;0;0;0
2020-03-09 13:30:00;33;54;90;20;8;69;0;0;0;0;0;0
2020-03-09 13:45:00;50;56;98;26;4;70;1;0;0;0;0;0
2020-03-09 14:00:00;41;71;111;39;8;85;0;7;3;0;0;0
2020-03-09 14:15:00;27;43;89;32;7;74;0;0;0;0;0;0
2020-03-09 14:30:00;36;61;99;21;12;93;0;0;0;0;0;0
2020-03-09 14:45:00;33;51;92;36;6;90;0;2;0;0;0;0
2020-03-09 15:00:00;28;60;127;41;9;74;0;0;0;0;0;0
2020-03-09 15:15:00;36;59;99;32;7;81;0;0;0;0;0;0
2020-03-09 15:30:00;58;80;120;58;11;109;1;0;2;0;0;0
2020-03-09 15:45:00;43;72;111;62;6;118;1;3;2;0;0;0
2020-03-09 16:00:00;45;66;110;49;7;118;0;1;0;0;0;0
2020-03-09 16:15:00;53;75;153;66;6;144;0;3;0;0;0;0
2020-03-09 16:30:00;42;53;163;49;10;118;0;1;0;0;0;0
2020-03-09 16:45:00;40;45;139;42;9;119;0;0;11;0;0;0
2020-03-09 17:00:00;39;60;149;41;8;149;1;0;1;0;0;0
2020-03-09 17:15:00;35;59;121;49;6;151;0;4;0;0;0;0
2020-03-09 17:30:00;45;60;120;40;9;103;0;0;1;0;0;0
2020-03-09 17:45:00;37;58;101;35;6;84;0;0;0;0;0;0
2020-03-09 18:00:00;29;52;126;29;6;105;0;0;0;0;0;0
2020-03-09 18:15:00;24;38;90;22;6;69;0;1;0;0;0;0
2020-03-09 18:30:00;37;47;61;23;8;60;0;0;22;0;0;0
2020-03-09 18:45:00;33;54;106;30;5;63;0;0;0;0;0;0
2020-03-09 19:00:00;36;49;92;30;7;56;0;0;0;0;0;0
2020-03-09 19:15:00;23;35;54;11;6;37;0;0;4;0;0;0
2020-03-09 19:30:00;19;22;71;26;8;39;0;1;0;0;0;0
2020-03-09 19:45:00;18;22;52;22;5;29;0;0;0;0;0;0
2020-03-09 20:00:00;13;19;56;20;6;37;0;0;0;0;0;0
2020-03-09 20:15:00;13;22;38;10;5;25;1;0;0;0;0;0
2020-03-09 20:30:00;16;23;46;14;6;27;0;0;0;0;0;0
2020-03-09 20:45:00;9;18;32;16;3;19;0;0;0;0;0;0
2020-03-09 21:00:00;6;17;41;37;4;9;0;0;0;0;0;0
2020-03-09 21:15:00;7;8;58;27;2;40;0;0;0;0;0;0
2020-03-09 21:30:00;4;8;25;11;1;16;0;0;0;0;0;0
2020-03-09 21:45:00;5;10;29;3;1;23;0;0;0;0;0;0
2020-03-09 22:00:00;3;6;24;5;5;19;1;0;0;0;0;0
2020-03-09 22:15:00;5;8;24;7;2;16;0;0;0;0;0;0
2020-03-09 22:30:00;2;6;24;3;4;19;1;0;0;0;0;0
2020-03-09 22:45:00;8;11;32;5;1;21;0;0;0;0;0;0
2020-03-09 23:00:00;3;6;22;1;5;18;0;0;0;0;0;0
2020-03-09 23:15:00;6;9;13;2;1;9;1;0;0;0;0;0
2020-03-09 23:30:00;1;7;12;0;1;6;0;0;0;0;0;0
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
