DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-12-03 00:00:00;9;2;12;3;1;0;0
2019-12-03 00:15:00;21;9;22;5;5;7;2
2019-12-03 00:30:00;20;12;12;1;1;5;1
2019-12-03 00:45:00;10;6;13;7;3;2;6
2019-12-03 01:00:00;7;7;7;0;3;2;3
2019-12-03 01:15:00;10;4;8;3;5;0;6
2019-12-03 01:30:00;3;1;5;4;5;4;3
2019-12-03 01:45:00;4;1;10;1;1;4;3
2019-12-03 02:00:00;6;3;12;1;6;4;1
2019-12-03 02:15:00;8;3;11;0;2;4;3
2019-12-03 02:30:00;4;3;9;0;2;3;2
2019-12-03 02:45:00;8;2;6;0;2;5;7
2019-12-03 03:00:00;14;6;5;1;3;2;3
2019-12-03 03:15:00;8;2;6;0;3;11;6
2019-12-03 03:30:00;4;3;7;3;1;2;0
2019-12-03 03:45:00;8;7;6;2;7;6;2
2019-12-03 04:00:00;7;1;9;0;5;5;4
2019-12-03 04:15:00;6;4;15;6;1;6;3
2019-12-03 04:30:00;10;8;31;5;1;3;2
2019-12-03 04:45:00;16;6;44;9;2;0;2
2019-12-03 05:00:00;28;26;69;20;0;2;0
2019-12-03 05:15:00;50;25;107;43;4;0;0
2019-12-03 05:30:00;58;34;117;50;2;2;1
2019-12-03 05:45:00;72;48;128;78;2;0;1
2019-12-03 06:00:00;76;44;129;74;2;0;0
2019-12-03 06:15:00;97;53;175;87;7;0;1
2019-12-03 06:30:00;118;57;196;131;6;1;0
2019-12-03 06:45:00;154;97;194;116;12;0;0
2019-12-03 07:00:00;174;92;205;111;12;0;2
2019-12-03 07:15:00;208;134;223;110;8;0;1
2019-12-03 07:30:00;177;178;200;121;30;2;0
2019-12-03 07:45:00;194;147;228;126;17;3;4
2019-12-03 08:00:00;197;87;222;126;13;1;0
2019-12-03 08:15:00;169;119;179;105;13;3;1
2019-12-03 08:30:00;158;94;169;109;10;2;1
2019-12-03 08:45:00;139;109;168;125;9;0;2
2019-12-03 09:00:00;114;104;150;95;14;2;1
2019-12-03 09:15:00;132;101;176;93;11;1;3
2019-12-03 09:30:00;129;101;162;88;8;1;3
2019-12-03 09:45:00;133;107;142;70;11;1;0
2019-12-03 10:00:00;132;114;137;77;11;0;1
2019-12-03 10:15:00;131;91;149;83;14;1;1
2019-12-03 10:30:00;120;104;139;87;10;2;0
2019-12-03 10:45:00;137;107;170;82;3;0;2
2019-12-03 11:00:00;144;115;149;72;6;3;1
2019-12-03 11:15:00;128;99;160;74;6;2;1
2019-12-03 11:30:00;130;91;168;101;5;1;5
2019-12-03 11:45:00;137;105;150;75;8;6;1
2019-12-03 12:00:00;135;102;150;80;6;4;4
2019-12-03 12:15:00;158;112;143;84;12;7;3
2019-12-03 12:30:00;147;98;150;74;5;4;2
2019-12-03 12:45:00;155;123;171;103;9;4;7
2019-12-03 13:00:00;135;102;174;110;8;4;2
2019-12-03 13:15:00;174;123;199;104;7;1;3
2019-12-03 13:30:00;138;116;162;99;5;2;5
2019-12-03 13:45:00;160;123;180;96;6;4;0
2019-12-03 14:00:00;161;124;190;96;11;7;0
2019-12-03 14:15:00;166;131;166;74;6;2;1
2019-12-03 14:30:00;198;125;165;91;11;1;2
2019-12-03 14:45:00;166;144;157;80;7;3;6
2019-12-03 15:00:00;199;142;183;129;12;1;3
2019-12-03 15:15:00;192;139;159;85;11;6;1
2019-12-03 15:30:00;209;149;194;119;16;2;9
2019-12-03 15:45:00;205;166;184;111;12;3;4
2019-12-03 16:00:00;218;150;198;140;20;5;13
2019-12-03 16:15:00;212;181;191;104;21;0;4
2019-12-03 16:30:00;228;177;198;129;18;6;6
2019-12-03 16:45:00;150;226;191;96;26;4;5
2019-12-03 17:00:00;120;192;195;126;20;8;8
2019-12-03 17:15:00;139;224;218;116;22;4;4
2019-12-03 17:30:00;150;249;168;108;25;4;4
2019-12-03 17:45:00;177;213;164;102;17;8;6
2019-12-03 18:00:00;196;149;174;95;14;4;2
2019-12-03 18:15:00;206;155;173;79;13;6;9
2019-12-03 18:30:00;176;130;166;81;5;2;2
2019-12-03 18:45:00;178;114;156;63;6;3;1
2019-12-03 19:00:00;137;109;158;85;8;3;5
2019-12-03 19:15:00;148;102;125;68;6;3;1
2019-12-03 19:30:00;108;79;107;58;6;4;2
2019-12-03 19:45:00;99;75;113;51;4;2;1
2019-12-03 20:00:00;98;62;95;52;2;2;0
2019-12-03 20:15:00;88;72;84;60;1;1;0
2019-12-03 20:30:00;75;62;86;40;2;3;0
2019-12-03 20:45:00;84;48;102;48;3;2;1
2019-12-03 21:00:00;79;48;104;41;1;0;1
2019-12-03 21:15:00;75;52;125;57;5;4;1
2019-12-03 21:30:00;60;25;79;38;4;0;0
2019-12-03 21:45:00;81;54;58;39;4;0;2
2019-12-03 22:00:00;77;67;84;30;2;2;1
2019-12-03 22:15:00;78;54;77;40;4;1;3
2019-12-03 22:30:00;52;37;73;28;2;0;1
2019-12-03 22:45:00;42;28;49;23;3;1;2
2019-12-03 23:00:00;34;18;34;13;3;1;5
2019-12-03 23:15:00;28;16;44;13;4;1;2
2019-12-03 23:30:00;27;16;19;3;4;0;1
