DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-10-20 00:00:00;4;4;1;0;7;5;0;1;2;1;1;0;0;5;8;0;0;0;0;0;0;0;0
2020-10-20 00:15:00;11;10;0;0;6;3;1;0;1;1;1;3;3;14;6;0;0;0;0;0;0;0;0
2020-10-20 00:30:00;3;8;1;0;6;2;2;1;2;1;1;0;0;5;7;0;0;0;0;0;0;0;0
2020-10-20 00:45:00;4;7;3;0;3;6;1;1;1;0;0;0;0;6;5;0;0;0;0;0;0;0;0
2020-10-20 01:00:00;3;6;1;0;2;2;1;0;0;1;1;0;0;4;4;0;0;0;0;0;0;0;0
2020-10-20 01:15:00;1;3;0;1;2;3;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0
2020-10-20 01:30:00;5;7;2;2;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0
2020-10-20 01:45:00;1;5;1;1;7;4;1;2;1;0;0;1;1;2;8;0;0;0;0;0;0;0;0
2020-10-20 02:00:00;4;3;0;2;3;4;1;1;0;1;1;0;0;5;3;0;0;0;0;0;0;0;0
2020-10-20 02:15:00;3;4;0;0;6;5;0;1;1;0;0;1;1;5;9;0;0;0;0;0;0;0;0
2020-10-20 02:30:00;3;2;0;0;6;1;1;0;0;0;0;1;1;4;6;0;0;0;0;0;0;0;0
2020-10-20 02:45:00;7;7;0;0;5;3;1;0;1;1;1;1;0;10;5;0;0;0;0;0;0;0;0
2020-10-20 03:00:00;7;2;0;0;3;6;1;0;0;1;1;0;0;8;4;0;0;0;0;0;0;0;0
2020-10-20 03:15:00;5;2;1;1;7;10;0;3;1;0;0;2;2;5;10;0;0;0;0;0;0;0;0
2020-10-20 03:30:00;4;3;0;1;10;3;2;3;2;0;0;0;0;4;10;0;0;0;0;0;0;0;0
2020-10-20 03:45:00;0;4;0;0;1;2;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-10-20 04:00:00;8;4;0;1;9;2;0;1;1;0;0;0;0;8;10;0;0;0;0;0;0;0;0
2020-10-20 04:15:00;9;7;0;3;8;3;1;0;1;0;0;1;1;9;11;0;0;0;0;0;0;0;0
2020-10-20 04:30:00;10;6;2;1;11;5;2;3;6;0;0;0;0;13;12;0;0;0;0;0;0;0;0
2020-10-20 04:45:00;32;16;2;3;12;8;1;5;8;2;4;3;2;38;16;0;0;0;0;0;0;0;0
2020-10-20 05:00:00;48;54;2;9;22;20;5;5;7;2;2;4;4;63;33;0;0;0;0;0;0;0;0
