DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-12-12 00:00:00;11;9;10;8;0;1;0
2019-12-12 00:15:00;20;19;12;7;0;2;0
2019-12-12 00:30:00;8;8;17;9;2;3;0
2019-12-12 00:45:00;9;10;14;10;1;3;0
2019-12-12 01:00:00;10;11;11;5;0;1;0
2019-12-12 01:15:00;7;11;11;5;2;2;0
2019-12-12 01:30:00;6;5;8;10;2;3;0
2019-12-12 01:45:00;4;9;5;7;2;3;0
2019-12-12 02:00:00;11;7;8;5;0;0;0
2019-12-12 02:15:00;7;7;2;7;0;4;0
2019-12-12 02:30:00;4;4;10;9;1;0;0
2019-12-12 02:45:00;3;3;8;1;0;2;0
2019-12-12 03:00:00;7;9;9;8;0;0;0
2019-12-12 03:15:00;7;8;8;2;0;0;0
2019-12-12 03:30:00;5;3;5;1;0;0;0
2019-12-12 03:45:00;7;3;10;1;0;0;0
2019-12-12 04:00:00;9;8;6;8;0;0;0
2019-12-12 04:15:00;15;9;11;19;4;4;0
2019-12-12 04:30:00;13;16;15;6;2;3;0
2019-12-12 04:45:00;27;26;39;17;2;1;0
2019-12-12 05:00:00;23;32;112;50;4;11;0
2019-12-12 05:15:00;47;60;196;104;3;18;0
2019-12-12 05:30:00;57;79;192;119;4;25;0
2019-12-12 05:45:00;100;143;202;126;21;18;0
2019-12-12 06:00:00;125;167;193;126;10;21;0
2019-12-12 06:15:00;86;107;219;158;44;38;0
2019-12-12 06:30:00;82;122;243;270;117;57;2
2019-12-12 06:45:00;77;122;209;195;26;49;0
2019-12-12 07:00:00;79;115;233;215;25;58;0
2019-12-12 07:15:00;85;131;225;207;46;46;0
2019-12-12 07:30:00;90;135;283;240;55;62;0
2019-12-12 07:45:00;96;161;224;232;29;63;0
2019-12-12 08:00:00;100;127;260;248;21;48;3
2019-12-12 08:15:00;74;133;237;197;22;64;0
2019-12-12 08:30:00;103;128;195;202;111;55;0
2019-12-12 08:45:00;82;114;211;178;26;53;0
2019-12-12 09:00:00;82;114;160;148;20;27;2
2019-12-12 09:15:00;86;103;152;148;20;32;0
2019-12-12 09:30:00;82;126;133;139;21;22;0
2019-12-12 09:45:00;84;138;161;165;31;21;0
2019-12-12 10:00:00;92;120;136;132;21;23;0
2019-12-12 10:15:00;78;122;136;147;22;31;0
2019-12-12 10:30:00;116;159;120;136;26;31;0
2019-12-12 10:45:00;106;134;138;137;227;19;1
2019-12-12 11:00:00;123;162;123;133;14;30;0
2019-12-12 11:15:00;90;155;131;124;59;30;4
2019-12-12 11:30:00;97;152;123;136;19;24;0
2019-12-12 11:45:00;121;176;135;138;16;30;0
2019-12-12 12:00:00;106;185;141;129;21;24;0
2019-12-12 12:15:00;124;177;154;155;17;28;0
2019-12-12 12:30:00;130;185;132;129;25;30;0
2019-12-12 12:45:00;110;180;143;126;24;38;0
2019-12-12 13:00:00;107;160;140;127;16;31;0
2019-12-12 13:15:00;129;226;203;162;16;38;0
2019-12-12 13:30:00;128;192;216;194;21;39;0
2019-12-12 13:45:00;136;210;189;175;14;26;0
2019-12-12 14:00:00;179;235;159;134;18;34;0
2019-12-12 14:15:00;221;274;137;142;18;33;0
2019-12-12 14:30:00;238;294;149;150;26;20;0
2019-12-12 14:45:00;195;280;127;150;27;33;0
2019-12-12 15:00:00;200;264;130;164;39;34;0
2019-12-12 15:15:00;219;298;127;161;27;35;0
2019-12-12 15:30:00;236;285;121;174;41;35;2
2019-12-12 15:45:00;224;295;145;171;24;25;0
2019-12-12 16:00:00;208;291;109;158;35;41;0
2019-12-12 16:15:00;217;282;133;148;33;29;1
2019-12-12 16:30:00;231;262;120;148;27;30;0
2019-12-12 16:45:00;220;266;142;185;42;37;4
2019-12-12 17:00:00;196;234;159;158;28;40;8
2019-12-12 17:15:00;213;250;142;191;23;35;0
2019-12-12 17:30:00;189;241;121;157;26;31;0
2019-12-12 17:45:00;153;225;127;146;27;24;1
2019-12-12 18:00:00;163;222;117;135;17;33;0
2019-12-12 18:15:00;160;204;136;136;18;23;1
2019-12-12 18:30:00;129;175;99;117;29;29;0
2019-12-12 18:45:00;112;169;92;124;25;31;0
2019-12-12 19:00:00;84;153;76;96;16;19;0
2019-12-12 19:15:00;92;126;87;104;11;33;0
2019-12-12 19:30:00;94;121;75;77;11;12;0
2019-12-12 19:45:00;73;116;57;55;11;23;0
2019-12-12 20:00:00;76;112;77;58;12;24;0
2019-12-12 20:15:00;70;95;60;53;4;11;4
2019-12-12 20:30:00;56;71;48;54;2;8;0
2019-12-12 20:45:00;55;80;79;69;7;15;0
2019-12-12 21:00:00;56;79;117;52;3;12;0
2019-12-12 21:15:00;59;81;164;85;1;14;0
2019-12-12 21:30:00;57;68;119;64;10;12;0
2019-12-12 21:45:00;113;132;83;58;6;10;0
2019-12-12 22:00:00;151;196;51;37;4;8;0
2019-12-12 22:15:00;143;146;54;44;6;11;0
2019-12-12 22:30:00;55;70;35;31;3;7;0
2019-12-12 22:45:00;42;46;41;36;4;6;0
2019-12-12 23:00:00;26;34;22;22;2;0;0
2019-12-12 23:15:00;28;40;31;28;2;7;0
2019-12-12 23:30:00;15;16;22;13;1;4;0
2019-12-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
