DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-08-18 00:00:00;1;0;4;1;2;9;0;0;0;0;0;0;0;0
2020-08-18 00:15:00;2;0;11;0;0;6;0;0;0;0;0;0;0;0
2020-08-18 00:30:00;0;0;4;0;0;8;0;0;0;0;0;0;0;0
2020-08-18 00:45:00;0;0;9;0;0;14;0;0;0;0;0;0;0;0
2020-08-18 01:00:00;0;0;3;0;0;10;0;0;0;0;0;0;0;0
2020-08-18 01:15:00;0;0;5;0;1;10;0;0;0;0;0;0;0;0
2020-08-18 01:30:00;0;0;7;0;0;10;0;0;0;0;0;0;0;0
2020-08-18 01:45:00;0;0;12;0;1;7;0;0;0;0;0;0;0;0
2020-08-18 02:00:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-08-18 02:15:00;0;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-08-18 02:30:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-08-18 02:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-08-18 03:00:00;0;0;3;1;1;2;0;0;0;0;0;0;0;0
2020-08-18 03:15:00;1;0;2;1;1;2;0;0;0;0;0;0;0;0
2020-08-18 03:30:00;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-08-18 03:45:00;1;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-08-18 04:00:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-08-18 04:15:00;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-08-18 04:30:00;0;0;10;1;1;4;0;0;0;0;0;0;0;0
2020-08-18 04:45:00;0;0;22;0;1;10;0;0;0;0;0;0;0;0
2020-08-18 05:00:00;0;0;33;0;2;9;0;0;0;0;0;0;0;0
2020-08-18 05:15:00;1;0;58;3;3;8;0;0;0;0;0;0;0;0
2020-08-18 05:30:00;0;0;100;1;1;9;0;0;0;0;0;0;0;0
2020-08-18 05:45:00;0;0;127;5;5;20;0;0;0;0;0;0;0;0
2020-08-18 06:00:00;0;0;107;4;5;37;0;0;0;0;0;0;0;0
2020-08-18 06:15:00;2;0;130;4;5;37;0;1;0;0;0;0;0;0
2020-08-18 06:30:00;2;0;174;6;9;34;0;0;0;0;0;0;0;0
2020-08-18 06:45:00;2;0;143;5;4;60;0;0;0;0;0;0;0;0
2020-08-18 07:00:00;1;0;167;1;3;48;0;1;0;0;1;0;0;0
2020-08-18 07:15:00;0;0;172;12;14;48;0;1;0;0;0;0;0;0
2020-08-18 07:30:00;0;0;252;14;17;68;0;1;0;0;0;0;1;0
2020-08-18 07:45:00;2;0;192;12;13;88;0;2;0;0;2;0;1;0
2020-08-18 08:00:00;2;0;153;7;8;51;0;1;0;0;0;0;0;0
2020-08-18 08:15:00;2;0;153;13;16;73;0;1;0;0;0;0;1;0
2020-08-18 08:30:00;1;0;148;3;8;79;0;0;0;0;2;0;0;0
2020-08-18 08:45:00;1;0;157;10;10;93;0;1;0;0;0;0;0;0
2020-08-18 09:00:00;1;0;140;6;5;77;0;1;0;0;0;0;0;0
