DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-08-27 00:00:00;13;6;1;5;8;14;6
2019-08-27 00:15:00;10;6;1;4;4;10;4
2019-08-27 00:30:00;8;4;0;1;6;8;4
2019-08-27 00:45:00;8;5;0;0;3;8;2
2019-08-27 01:00:00;9;4;1;3;5;8;0
2019-08-27 01:15:00;10;6;1;4;6;5;2
2019-08-27 01:30:00;9;1;0;2;2;7;2
2019-08-27 01:45:00;7;4;0;0;1;12;3
2019-08-27 02:00:00;6;4;0;1;1;9;2
2019-08-27 02:15:00;7;4;1;1;4;8;3
2019-08-27 02:30:00;8;5;0;0;0;8;3
2019-08-27 02:45:00;5;2;0;0;2;5;5
2019-08-27 03:00:00;6;1;1;0;0;8;2
2019-08-27 03:15:00;8;6;0;1;1;4;3
2019-08-27 03:30:00;3;6;0;0;0;5;0
2019-08-27 03:45:00;7;2;0;0;0;17;3
2019-08-27 04:00:00;5;6;0;0;0;6;2
2019-08-27 04:15:00;13;8;0;0;1;10;5
2019-08-27 04:30:00;13;8;0;2;2;15;1
2019-08-27 04:45:00;12;15;0;3;3;31;14
2019-08-27 05:00:00;20;16;1;5;9;48;28
2019-08-27 05:15:00;36;44;2;10;7;97;93
2019-08-27 05:30:00;52;37;1;11;12;99;83
2019-08-27 05:45:00;75;70;6;7;20;130;130
2019-08-27 06:00:00;97;76;5;7;18;96;88
2019-08-27 06:15:00;94;82;5;9;25;167;155
2019-08-27 06:30:00;68;72;3;21;30;159;159
2019-08-27 06:45:00;66;71;1;11;24;147;147
2019-08-27 07:00:00;49;55;5;11;23;150;168
2019-08-27 07:15:00;57;71;2;19;29;148;179
2019-08-27 07:30:00;66;74;3;13;24;156;147
2019-08-27 07:45:00;71;77;6;23;45;167;164
2019-08-27 08:00:00;59;60;3;10;29;111;127
2019-08-27 08:15:00;70;67;5;19;33;118;118
2019-08-27 08:30:00;64;55;7;12;27;126;145
2019-08-27 08:45:00;69;64;5;8;18;106;114
2019-08-27 09:00:00;67;51;2;10;22;88;100
2019-08-27 09:15:00;73;42;1;16;25;96;82
2019-08-27 09:30:00;90;72;7;11;27;112;83
2019-08-27 09:45:00;87;65;3;7;22;83;75
2019-08-27 10:00:00;82;52;6;10;36;77;73
2019-08-27 10:15:00;79;50;1;8;20;77;69
2019-08-27 10:30:00;97;73;8;14;30;87;67
2019-08-27 10:45:00;90;48;3;7;18;72;61
2019-08-27 11:00:00;116;72;5;13;33;72;63
2019-08-27 11:15:00;96;85;9;13;33;67;68
2019-08-27 11:30:00;120;75;4;20;32;72;60
2019-08-27 11:45:00;113;72;8;14;18;75;70
2019-08-27 12:00:00;102;79;2;23;35;87;72
2019-08-27 12:15:00;111;96;11;16;30;80;65
2019-08-27 12:30:00;100;68;6;7;24;80;72
2019-08-27 12:45:00;109;83;7;18;32;93;79
2019-08-27 13:00:00;91;69;2;19;36;86;84
2019-08-27 13:15:00;87;69;2;18;32;96;97
2019-08-27 13:30:00;124;86;5;22;28;106;127
2019-08-27 13:45:00;114;89;12;32;39;107;108
2019-08-27 14:00:00;116;92;2;20;38;81;88
2019-08-27 14:15:00;184;148;11;22;26;72;70
2019-08-27 14:30:00;196;143;6;19;34;92;86
2019-08-27 14:45:00;130;102;6;13;32;89;80
2019-08-27 15:00:00;147;132;4;18;33;76;79
2019-08-27 15:15:00;197;149;2;24;50;80;78
2019-08-27 15:30:00;167;155;3;13;22;79;86
2019-08-27 15:45:00;181;152;6;15;39;78;97
2019-08-27 16:00:00;200;152;7;23;37;87;80
2019-08-27 16:15:00;170;189;9;27;49;100;93
2019-08-27 16:30:00;191;189;8;19;46;92;106
2019-08-27 16:45:00;180;166;11;19;42;96;101
2019-08-27 17:00:00;183;178;9;21;51;83;87
2019-08-27 17:15:00;151;174;7;28;48;102;96
2019-08-27 17:30:00;133;146;4;21;40;92;91
2019-08-27 17:45:00;130;148;10;13;50;88;99
2019-08-27 18:00:00;138;113;5;22;43;101;87
2019-08-27 18:15:00;112;86;6;19;30;91;84
2019-08-27 18:30:00;92;94;5;36;33;67;53
2019-08-27 18:45:00;102;66;7;14;48;81;65
2019-08-27 19:00:00;81;65;6;10;30;73;48
2019-08-27 19:15:00;74;53;5;11;33;64;55
2019-08-27 19:30:00;68;44;3;13;31;63;30
2019-08-27 19:45:00;79;50;6;11;29;58;33
2019-08-27 20:00:00;60;41;6;11;28;57;31
2019-08-27 20:15:00;62;48;2;7;24;55;39
2019-08-27 20:30:00;52;30;1;15;20;47;24
2019-08-27 20:45:00;39;30;5;10;22;59;48
2019-08-27 21:00:00;37;23;3;3;13;67;59
2019-08-27 21:15:00;49;43;7;10;19;62;44
2019-08-27 21:30:00;52;29;4;6;12;57;38
2019-08-27 21:45:00;76;54;2;7;19;35;22
2019-08-27 22:00:00;94;71;2;13;18;42;27
2019-08-27 22:15:00;54;40;7;7;20;37;16
2019-08-27 22:30:00;26;20;3;6;15;30;22
2019-08-27 22:45:00;25;6;3;8;15;29;15
2019-08-27 23:00:00;29;10;2;8;10;12;4
2019-08-27 23:15:00;18;15;2;2;3;21;5
2019-08-27 23:30:00;12;13;4;5;13;17;9
2019-08-27 23:45:00;11;6;1;5;9;21;6
