DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-08-21 00:00:00;1;7;1;0;9;11;1;6;121;0;0
2019-08-21 00:15:00;7;15;0;0;9;6;0;9;145;0;0
2019-08-21 00:30:00;6;7;0;0;16;12;1;15;166;0;0
2019-08-21 00:45:00;9;9;0;0;6;3;0;5;131;0;0
2019-08-21 01:00:00;3;12;2;0;13;8;0;11;157;0;0
2019-08-21 01:15:00;5;6;1;0;7;3;0;7;124;0;0
2019-08-21 01:30:00;4;9;0;0;11;7;0;12;139;0;0
2019-08-21 01:45:00;6;8;3;0;9;3;0;9;124;0;0
2019-08-21 02:00:00;5;9;1;0;10;3;0;10;157;0;0
2019-08-21 02:15:00;6;9;2;0;9;4;0;5;137;0;0
2019-08-21 02:30:00;4;6;1;0;7;8;1;7;144;0;0
2019-08-21 02:45:00;3;5;2;1;3;1;0;3;127;0;0
2019-08-21 03:00:00;5;7;1;0;7;4;0;7;135;0;0
2019-08-21 03:15:00;7;5;0;0;3;2;0;4;102;0;0
2019-08-21 03:30:00;8;10;0;0;6;4;0;6;136;0;0
2019-08-21 03:45:00;8;4;1;0;6;3;1;7;103;1;0
2019-08-21 04:00:00;9;8;0;0;9;3;0;8;137;0;0
2019-08-21 04:15:00;10;5;0;0;9;3;0;9;125;0;0
2019-08-21 04:30:00;20;18;2;1;12;12;0;12;155;0;0
2019-08-21 04:45:00;18;16;2;0;7;7;0;5;138;0;0
2019-08-21 05:00:00;21;27;4;2;10;9;0;11;157;0;0
2019-08-21 05:15:00;30;39;3;0;24;10;0;22;138;0;0
2019-08-21 05:30:00;49;62;10;1;40;23;0;36;150;0;0
2019-08-21 05:45:00;52;63;6;3;58;39;0;56;169;0;0
2019-08-21 06:00:00;57;71;19;8;62;44;0;59;184;0;0
2019-08-21 06:15:00;51;74;18;2;66;55;3;65;169;0;0
2019-08-21 06:30:00;93;130;16;5;97;80;5;93;233;0;7
2019-08-21 06:45:00;70;120;13;8;92;84;4;91;232;2;6
2019-08-21 07:00:00;64;90;10;4;104;104;11;97;256;1;34
2019-08-21 07:15:00;88;127;12;2;100;98;9;95;260;0;4
2019-08-21 07:30:00;82;129;10;5;116;108;10;101;235;4;1
2019-08-21 07:45:00;84;127;9;5;95;90;6;90;242;1;2
2019-08-21 08:00:00;90;132;19;7;84;87;6;82;210;5;0
2019-08-21 08:15:00;96;135;17;5;88;81;3;82;217;3;6
2019-08-21 08:30:00;66;114;10;5;89;86;7;83;228;4;11
2019-08-21 08:45:00;76;121;14;3;92;66;9;88;207;3;9
2019-08-21 09:00:00;78;115;10;1;88;74;4;82;217;2;0
2019-08-21 09:15:00;65;120;13;8;88;75;6;84;223;6;7
2019-08-21 09:30:00;79;93;14;8;88;88;14;87;236;3;2
2019-08-21 09:45:00;75;93;8;4;97;98;7;92;241;6;10
2019-08-21 10:00:00;85;90;4;4;87;94;12;84;241;9;0
2019-08-21 10:15:00;76;110;8;8;91;96;6;88;229;4;0
2019-08-21 10:30:00;74;116;12;4;95;72;6;97;213;8;0
2019-08-21 10:45:00;79;120;9;5;84;88;7;86;251;10;0
2019-08-21 11:00:00;90;103;12;7;102;103;11;97;249;12;4
2019-08-21 11:15:00;80;89;6;7;85;85;8;82;222;4;12
2019-08-21 11:30:00;79;106;13;6;96;99;7;86;220;6;9
2019-08-21 11:45:00;69;107;18;6;96;93;5;92;232;3;3
2019-08-21 12:00:00;91;100;8;7;119;109;8;108;247;8;2
2019-08-21 12:15:00;95;122;21;1;95;86;6;90;237;5;2
2019-08-21 12:30:00;86;117;11;3;97;88;8;92;225;6;3
2019-08-21 12:45:00;81;109;8;5;98;80;3;89;234;5;0
2019-08-21 13:00:00;76;107;16;8;88;83;8;87;218;6;2
2019-08-21 13:15:00;91;134;21;8;118;96;9;108;243;6;1
2019-08-21 13:30:00;82;104;11;6;94;98;5;97;221;4;2
2019-08-21 13:45:00;68;125;15;6;96;92;8;93;245;5;13
2019-08-21 14:00:00;76;111;13;7;95;95;8;96;199;7;0
2019-08-21 14:15:00;87;123;8;5;84;93;10;85;202;4;10
2019-08-21 14:30:00;95;125;15;9;110;96;5;103;235;8;22
2019-08-21 14:45:00;93;134;16;11;104;109;7;104;238;7;1
2019-08-21 15:00:00;94;148;19;6;108;106;8;99;238;12;16
2019-08-21 15:15:00;87;128;13;4;112;123;9;104;251;14;17
