DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-11-11 00:00:00;7;10;7;1;3;6;5;3;0;0;0;0;0;0
2019-11-11 00:15:00;11;4;5;1;6;7;6;5;0;0;0;0;0;0
2019-11-11 00:30:00;12;11;1;0;4;6;1;1;0;0;0;0;0;0
2019-11-11 00:45:00;5;3;2;0;2;4;2;2;0;0;0;0;0;0
2019-11-11 01:00:00;1;2;2;0;3;5;2;2;0;0;0;0;0;0
2019-11-11 01:15:00;10;3;0;1;2;2;0;0;0;0;0;0;0;0
2019-11-11 01:30:00;4;2;2;0;3;1;5;2;0;0;0;0;0;0
2019-11-11 01:45:00;5;2;3;1;6;5;0;0;0;0;0;0;0;0
2019-11-11 02:00:00;7;5;1;1;6;3;2;0;0;0;0;0;0;0
2019-11-11 02:15:00;4;4;0;0;6;3;2;2;0;0;0;0;0;0
2019-11-11 02:30:00;3;3;4;1;6;4;3;0;0;0;0;0;0;0
2019-11-11 02:45:00;7;1;2;0;4;3;3;0;0;0;0;0;0;0
2019-11-11 03:00:00;5;3;2;0;5;6;0;1;0;0;0;0;0;0
2019-11-11 03:15:00;5;3;7;0;4;2;2;2;0;0;0;0;0;0
2019-11-11 03:30:00;8;7;16;2;6;7;2;1;0;0;0;0;0;0
2019-11-11 03:45:00;8;1;12;0;3;2;3;2;0;0;0;0;0;0
2019-11-11 04:00:00;6;3;3;2;1;6;2;3;0;0;0;0;0;0
2019-11-11 04:15:00;10;3;7;1;5;5;3;3;0;0;0;0;0;0
2019-11-11 04:30:00;13;4;7;1;13;10;8;5;0;0;0;0;0;0
2019-11-11 04:45:00;18;8;30;1;10;15;4;7;0;0;0;0;0;0
2019-11-11 05:00:00;36;16;63;4;19;21;14;10;0;0;0;0;0;0
2019-11-11 05:15:00;56;18;109;6;23;30;10;11;0;0;0;0;0;0
2019-11-11 05:30:00;68;50;106;11;38;49;23;19;0;0;0;0;0;0
2019-11-11 05:45:00;75;70;61;18;43;69;17;15;0;0;0;0;0;0
2019-11-11 06:00:00;70;71;55;10;57;72;22;18;0;0;0;0;0;0
2019-11-11 06:15:00;70;58;69;14;57;90;29;12;0;0;1;0;0;0
2019-11-11 06:30:00;80;77;63;22;69;106;38;38;0;0;0;0;0;0
2019-11-11 06:45:00;88;102;92;45;77;118;22;15;0;0;5;0;1;7
2019-11-11 07:00:00;92;97;78;43;91;112;32;29;0;0;0;0;0;0
2019-11-11 07:15:00;95;100;66;52;106;125;35;25;5;0;6;0;0;0
2019-11-11 07:30:00;106;115;68;57;102;117;52;36;1;0;3;0;0;0
2019-11-11 07:45:00;107;121;101;63;124;135;54;41;0;1;0;0;0;0
2019-11-11 08:00:00;93;103;106;52;93;119;39;31;0;0;0;0;0;0
2019-11-11 08:15:00;108;112;81;48;90;127;55;35;0;0;0;0;0;7
2019-11-11 08:30:00;92;108;95;42;70;96;53;31;0;0;4;0;0;0
2019-11-11 08:45:00;100;112;66;41;87;104;34;38;0;0;0;0;0;0
2019-11-11 09:00:00;99;118;56;34;68;89;37;25;0;0;8;0;0;0
2019-11-11 09:15:00;99;106;40;41;73;100;38;20;0;0;0;0;8;0
2019-11-11 09:30:00;113;115;44;28;65;89;37;35;0;0;5;0;0;2
2019-11-11 09:45:00;92;109;38;24;80;93;48;21;0;0;0;0;0;0
2019-11-11 10:00:00;99;85;41;30;85;111;39;31;0;0;1;0;0;0
2019-11-11 10:15:00;98;103;48;34;74;118;41;31;0;0;0;0;0;0
2019-11-11 10:30:00;119;109;41;29;81;133;56;27;0;0;0;0;0;0
2019-11-11 10:45:00;91;104;47;17;83;118;41;26;0;0;0;0;0;0
2019-11-11 11:00:00;96;115;39;23;92;103;45;33;0;0;0;0;0;0
2019-11-11 11:15:00;91;111;65;37;70;121;53;25;0;0;0;0;0;0
2019-11-11 11:30:00;102;104;43;17;74;96;49;29;0;4;1;0;2;0
2019-11-11 11:45:00;96;104;48;28;98;108;50;28;0;4;2;0;0;0
2019-11-11 12:00:00;93;95;49;24;94;125;30;39;0;3;0;0;0;12
2019-11-11 12:15:00;103;108;54;22;94;123;47;30;0;0;0;1;6;13
2019-11-11 12:30:00;76;89;41;19;88;126;39;25;0;0;0;0;0;0
2019-11-11 12:45:00;104;116;58;37;95;123;56;24;0;2;0;0;0;1
2019-11-11 13:00:00;102;115;79;31;83;113;60;41;0;0;0;2;0;0
2019-11-11 13:15:00;90;103;76;28;70;97;35;30;0;0;0;0;2;0
2019-11-11 13:30:00;109;114;123;34;94;116;55;43;0;0;0;0;3;2
2019-11-11 13:45:00;100;104;98;31;81;115;57;33;0;0;1;0;0;0
2019-11-11 14:00:00;85;93;66;26;88;111;72;61;0;0;11;0;0;0
2019-11-11 14:15:00;145;132;47;29;104;128;84;84;0;0;0;0;2;8
2019-11-11 14:30:00;127;121;32;30;114;140;92;84;0;0;1;0;0;0
2019-11-11 14:45:00;108;119;44;37;110;128;75;51;0;0;0;0;0;9
2019-11-11 15:00:00;98;107;40;35;103;131;86;50;0;0;0;0;0;0
2019-11-11 15:15:00;124;130;60;30;131;149;74;60;0;0;3;0;0;0
2019-11-11 15:30:00;122;136;44;45;120;145;80;55;0;0;0;0;0;6
2019-11-11 15:45:00;135;136;61;57;156;171;82;68;0;0;0;0;0;0
2019-11-11 16:00:00;128;124;56;47;117;144;83;53;0;0;0;0;1;0
2019-11-11 16:15:00;134;137;57;40;156;149;77;63;0;0;0;0;0;1
2019-11-11 16:30:00;122;124;67;51;146;157;79;51;0;0;6;0;0;11
2019-11-11 16:45:00;122;142;50;37;148;159;68;42;0;0;0;0;0;0
2019-11-11 17:00:00;125;134;46;37;120;144;79;48;0;0;0;0;18;4
2019-11-11 17:15:00;142;137;54;38;157;169;46;39;0;0;2;3;3;0
2019-11-11 17:30:00;118;128;51;34;114;158;59;48;1;0;0;0;0;14
2019-11-11 17:45:00;109;130;48;24;111;143;39;22;0;0;0;0;0;70
2019-11-11 18:00:00;119;125;45;19;113;143;51;38;0;0;0;0;1;0
2019-11-11 18:15:00;112;122;43;27;113;140;54;23;0;0;0;0;0;3
2019-11-11 18:30:00;117;112;40;25;86;124;45;26;0;4;5;2;0;0
