DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-10-17 00:00:00;6;0;3;0;0;0
2019-10-17 00:15:00;6;0;4;0;0;0
2019-10-17 00:30:00;4;0;1;0;0;0
2019-10-17 00:45:00;7;0;2;0;0;0
2019-10-17 01:00:00;5;0;2;0;0;0
2019-10-17 01:15:00;3;1;6;0;0;0
2019-10-17 01:30:00;3;0;3;0;0;0
2019-10-17 01:45:00;4;0;2;0;0;0
2019-10-17 02:00:00;5;0;5;3;0;0
2019-10-17 02:15:00;2;0;1;0;0;0
2019-10-17 02:30:00;2;0;1;0;0;0
2019-10-17 02:45:00;4;0;3;0;0;0
2019-10-17 03:00:00;5;0;8;0;0;0
2019-10-17 03:15:00;0;0;6;0;0;0
2019-10-17 03:30:00;1;0;3;0;0;0
2019-10-17 03:45:00;2;0;9;0;0;0
2019-10-17 04:00:00;4;0;1;0;0;0
2019-10-17 04:15:00;3;2;8;0;0;0
2019-10-17 04:30:00;11;0;12;0;0;0
2019-10-17 04:45:00;6;7;27;0;0;0
2019-10-17 05:00:00;20;24;90;0;12;8
2019-10-17 05:15:00;59;45;231;3;14;3
2019-10-17 05:30:00;61;53;171;12;9;12
2019-10-17 05:45:00;119;30;138;67;4;20
2019-10-17 06:00:00;110;13;95;66;7;14
2019-10-17 06:15:00;81;20;135;18;13;7
2019-10-17 06:30:00;88;21;151;12;10;2
2019-10-17 06:45:00;95;12;146;6;18;5
2019-10-17 07:00:00;95;11;138;2;6;12
2019-10-17 07:15:00;117;8;146;0;9;3
2019-10-17 07:30:00;116;4;137;4;8;13
2019-10-17 07:45:00;133;11;129;2;3;6
2019-10-17 08:00:00;99;6;126;2;0;5
2019-10-17 08:15:00;71;13;151;1;7;8
2019-10-17 08:30:00;83;9;76;1;1;17
2019-10-17 08:45:00;72;11;97;1;0;9
2019-10-17 09:00:00;49;2;73;5;0;2
2019-10-17 09:15:00;62;3;65;0;0;2
2019-10-17 09:30:00;61;1;61;3;0;0
2019-10-17 09:45:00;67;0;61;2;6;0
2019-10-17 10:00:00;59;5;58;2;3;0
2019-10-17 10:15:00;52;5;48;4;0;1
2019-10-17 10:30:00;55;2;59;3;8;0
2019-10-17 10:45:00;50;2;58;3;1;0
2019-10-17 11:00:00;59;3;55;3;0;1
2019-10-17 11:15:00;59;9;56;7;10;1
2019-10-17 11:30:00;66;1;57;7;0;5
2019-10-17 11:45:00;61;1;53;3;0;1
2019-10-17 12:00:00;81;3;48;6;1;6
2019-10-17 12:15:00;72;3;58;7;1;5
2019-10-17 12:30:00;60;6;53;2;17;7
2019-10-17 12:45:00;74;11;65;5;1;3
2019-10-17 13:00:00;65;11;123;8;4;16
2019-10-17 13:15:00;80;55;148;5;5;23
2019-10-17 13:30:00;102;53;161;11;9;17
2019-10-17 13:45:00;91;49;134;20;47;13
2019-10-17 14:00:00;121;18;102;68;32;38
2019-10-17 14:15:00;109;5;92;132;31;9
2019-10-17 14:30:00;132;2;65;58;7;8
2019-10-17 14:45:00;112;2;59;35;11;6
2019-10-17 15:00:00;130;3;79;45;27;2
2019-10-17 15:15:00;175;1;113;39;30;9
2019-10-17 15:30:00;137;1;88;24;8;13
2019-10-17 15:45:00;123;1;87;26;11;6
2019-10-17 16:00:00;135;1;82;22;13;18
2019-10-17 16:15:00;137;5;100;24;13;6
2019-10-17 16:30:00;162;4;99;31;16;15
2019-10-17 16:45:00;114;4;90;21;6;4
2019-10-17 17:00:00;112;2;81;17;5;11
2019-10-17 17:15:00;102;1;88;17;19;4
2019-10-17 17:30:00;100;4;88;12;3;13
2019-10-17 17:45:00;81;0;81;6;1;6
2019-10-17 18:00:00;87;1;75;11;1;93
2019-10-17 18:15:00;77;0;57;6;0;0
2019-10-17 18:30:00;69;1;59;16;0;4
2019-10-17 18:45:00;61;0;62;4;0;0
2019-10-17 19:00:00;39;0;51;4;0;0
2019-10-17 19:15:00;54;1;39;2;0;0
2019-10-17 19:30:00;53;1;36;1;0;0
2019-10-17 19:45:00;42;0;33;0;0;0
2019-10-17 20:00:00;39;0;27;2;0;0
2019-10-17 20:15:00;41;1;20;2;0;0
2019-10-17 20:30:00;28;5;31;0;0;0
2019-10-17 20:45:00;37;2;51;2;5;0
2019-10-17 21:00:00;33;13;90;1;8;5
2019-10-17 21:15:00;39;29;162;2;17;3
2019-10-17 21:30:00;37;18;97;40;6;17
2019-10-17 21:45:00;69;3;63;99;9;9
2019-10-17 22:00:00;116;6;32;134;8;10
2019-10-17 22:15:00;47;0;16;41;0;9
2019-10-17 22:30:00;21;0;14;7;0;0
2019-10-17 22:45:00;11;0;13;1;0;0
2019-10-17 23:00:00;21;0;4;2;0;0
2019-10-17 23:15:00;9;0;5;0;0;0
2019-10-17 23:30:00;9;1;11;1;0;0
2019-10-17 23:45:00;6;0;6;0;0;0
