DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-03-28 00:00:00;2;0;0;0;1;0;0;0;0;0
2020-03-28 00:15:00;2;1;0;1;0;0;0;0;0;0
2020-03-28 00:30:00;1;0;0;3;1;0;0;0;0;0
2020-03-28 00:45:00;3;2;0;1;6;0;0;0;0;0
2020-03-28 01:00:00;3;2;0;2;0;0;0;0;0;0
2020-03-28 01:15:00;1;0;0;4;0;0;0;0;0;0
2020-03-28 01:30:00;2;1;0;3;2;0;0;0;0;0
2020-03-28 01:45:00;2;0;1;1;1;0;0;0;0;0
2020-03-28 02:00:00;1;0;0;0;2;0;0;0;0;0
2020-03-28 02:15:00;2;1;0;0;0;0;0;0;0;0
2020-03-28 02:30:00;2;2;0;1;0;0;0;0;0;0
2020-03-28 02:45:00;1;1;0;1;0;0;0;0;0;0
2020-03-28 03:00:00;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:15:00;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:30:00;4;0;0;1;0;0;0;0;0;0
2020-03-28 03:45:00;1;1;0;1;3;0;0;0;0;0
2020-03-28 04:00:00;6;5;0;4;1;0;0;0;0;0
2020-03-28 04:15:00;1;0;0;0;0;0;0;0;0;0
2020-03-28 04:30:00;2;2;0;1;0;0;0;0;0;0
2020-03-28 04:45:00;6;0;0;3;1;0;0;0;0;0
2020-03-28 05:00:00;8;4;0;5;3;0;0;0;0;0
2020-03-28 05:15:00;11;2;0;6;0;0;0;0;0;0
2020-03-28 05:30:00;9;7;0;16;10;0;0;0;0;0
2020-03-28 05:45:00;15;7;0;5;5;0;0;0;0;0
2020-03-28 06:00:00;8;3;5;8;1;0;0;0;0;0
2020-03-28 06:15:00;5;3;0;7;3;0;0;0;0;0
2020-03-28 06:30:00;12;4;1;12;1;0;0;0;0;0
2020-03-28 06:45:00;12;3;0;18;3;0;0;0;0;0
2020-03-28 07:00:00;14;10;1;19;4;0;0;0;0;0
2020-03-28 07:15:00;15;6;0;16;8;0;0;0;0;0
2020-03-28 07:30:00;7;5;0;20;8;1;0;0;0;0
2020-03-28 07:45:00;22;9;0;19;6;1;0;0;0;0
2020-03-28 08:00:00;19;7;0;24;10;3;0;0;0;0
2020-03-28 08:15:00;21;6;0;12;6;1;0;0;0;0
2020-03-28 08:30:00;20;8;0;22;7;3;0;0;0;0
2020-03-28 08:45:00;23;13;1;16;7;3;0;0;0;0
2020-03-28 09:00:00;27;16;1;18;9;7;0;0;0;0
2020-03-28 09:15:00;31;10;0;22;14;5;0;0;0;0
2020-03-28 09:30:00;29;20;0;36;15;4;0;0;0;0
2020-03-28 09:45:00;23;15;0;24;14;5;0;0;0;0
2020-03-28 10:00:00;40;20;1;28;19;7;0;0;0;0
2020-03-28 10:15:00;35;17;1;30;5;2;0;0;0;0
2020-03-28 10:30:00;27;25;0;38;19;7;0;0;0;0
2020-03-28 10:45:00;28;14;2;26;11;0;0;0;0;0
2020-03-28 11:00:00;32;14;1;38;16;3;0;0;0;0
2020-03-28 11:15:00;36;17;2;29;12;3;0;0;0;0
2020-03-28 11:30:00;37;14;0;29;17;260;0;0;0;0
2020-03-28 11:45:00;30;22;1;30;18;4;0;0;0;0
2020-03-28 12:00:00;32;16;0;36;16;2;0;0;0;0
2020-03-28 12:15:00;31;18;1;35;15;6;0;0;0;0
2020-03-28 12:30:00;35;19;0;29;15;3;0;0;0;0
2020-03-28 12:45:00;24;14;2;37;21;0;0;0;0;0
2020-03-28 13:00:00;30;12;0;39;15;0;0;0;0;0
2020-03-28 13:15:00;28;20;0;24;14;3;0;0;0;0
2020-03-28 13:30:00;37;21;0;30;14;2;0;0;0;0
2020-03-28 13:45:00;32;14;0;39;18;2;0;0;0;0
2020-03-28 14:00:00;40;13;7;38;11;0;4;0;0;0
2020-03-28 14:15:00;31;10;3;28;17;0;0;0;0;0
2020-03-28 14:30:00;41;17;0;26;17;1;0;0;0;0
2020-03-28 14:45:00;23;12;0;21;14;0;0;0;0;0
2020-03-28 15:00:00;22;22;2;28;13;0;0;0;0;0
2020-03-28 15:15:00;29;8;0;33;14;1;0;0;0;0
2020-03-28 15:30:00;21;12;0;31;7;2;4;0;0;0
2020-03-28 15:45:00;36;8;0;27;14;2;0;0;0;0
