DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-08-21 00:00:00;5;4;4;0;5;2;0
2019-08-21 00:15:00;4;3;3;1;9;10;0
2019-08-21 00:30:00;4;5;4;3;2;2;0
2019-08-21 00:45:00;6;6;5;2;6;3;0
2019-08-21 01:00:00;4;3;0;4;3;5;0
2019-08-21 01:15:00;3;3;3;2;3;1;0
2019-08-21 01:30:00;6;6;6;0;8;5;0
2019-08-21 01:45:00;3;0;0;1;5;3;0
2019-08-21 02:00:00;3;2;2;2;4;3;0
2019-08-21 02:15:00;5;5;3;0;7;6;0
2019-08-21 02:30:00;0;3;3;1;4;1;0
2019-08-21 02:45:00;2;5;3;2;4;3;0
2019-08-21 03:00:00;3;2;0;5;5;1;0
2019-08-21 03:15:00;3;4;4;2;7;5;0
2019-08-21 03:30:00;3;4;3;2;5;4;0
2019-08-21 03:45:00;5;5;3;1;1;2;0
2019-08-21 04:00:00;3;1;0;4;7;4;0
2019-08-21 04:15:00;8;5;1;1;8;4;0
2019-08-21 04:30:00;7;6;4;0;12;8;0
2019-08-21 04:45:00;13;10;7;4;11;4;0
2019-08-21 05:00:00;16;7;5;8;15;6;0
2019-08-21 05:15:00;23;20;12;8;19;6;0
2019-08-21 05:30:00;31;21;15;7;33;10;0
2019-08-21 05:45:00;43;33;18;10;55;19;0
2019-08-21 06:00:00;35;33;24;10;38;16;0
2019-08-21 06:15:00;70;49;41;16;52;30;0
2019-08-21 06:30:00;50;48;43;18;69;37;0
2019-08-21 06:45:00;82;51;51;31;83;35;0
2019-08-21 07:00:00;70;55;55;24;62;25;1
2019-08-21 07:15:00;78;48;42;32;92;25;0
2019-08-21 07:30:00;61;45;42;34;67;25;2
2019-08-21 07:45:00;71;60;57;47;74;22;2
2019-08-21 08:00:00;65;40;42;40;87;34;1
2019-08-21 08:15:00;54;38;38;28;66;36;1
2019-08-21 08:30:00;67;50;44;39;68;32;0
2019-08-21 08:45:00;63;32;29;24;72;37;0
2019-08-21 09:00:00;61;48;41;29;50;26;0
2019-08-21 09:15:00;68;41;35;34;72;46;1
2019-08-21 09:30:00;72;47;43;33;56;39;3
2019-08-21 09:45:00;80;55;50;28;75;41;1
2019-08-21 10:00:00;66;28;26;38;67;42;0
2019-08-21 10:15:00;74;43;34;27;72;36;1
2019-08-21 10:30:00;55;39;36;40;80;38;2
2019-08-21 10:45:00;79;48;36;32;71;36;1
2019-08-21 11:00:00;74;54;48;45;78;41;2
2019-08-21 11:15:00;67;42;36;55;87;59;5
2019-08-21 11:30:00;78;44;34;66;80;52;5
2019-08-21 11:45:00;72;44;36;45;79;53;4
2019-08-21 12:00:00;85;43;40;105;86;51;8
2019-08-21 12:15:00;83;47;40;44;80;44;8
2019-08-21 12:30:00;81;53;44;27;105;56;3
2019-08-21 12:45:00;70;38;33;23;72;41;4
2019-08-21 13:00:00;67;50;41;33;63;40;3
2019-08-21 13:15:00;90;52;48;94;75;44;3
2019-08-21 13:30:00;91;54;49;30;86;36;0
2019-08-21 13:45:00;70;42;36;34;88;48;3
2019-08-21 14:00:00;75;40;37;42;87;54;1
2019-08-21 14:15:00;79;51;47;36;83;57;3
2019-08-21 14:30:00;93;51;46;45;83;61;1
2019-08-21 14:45:00;87;60;54;40;97;46;1
2019-08-21 15:00:00;90;61;51;39;81;46;0
2019-08-21 15:15:00;94;54;51;29;95;57;0
2019-08-21 15:30:00;77;45;41;61;89;43;1
2019-08-21 15:45:00;83;52;43;43;101;59;8
2019-08-21 16:00:00;77;53;40;49;96;52;0
2019-08-21 16:15:00;97;54;50;40;80;41;6
2019-08-21 16:30:00;80;50;46;60;120;50;4
2019-08-21 16:45:00;75;56;46;53;93;50;3
2019-08-21 17:00:00;79;50;46;63;93;44;1
2019-08-21 17:15:00;81;45;42;60;90;44;1
2019-08-21 17:30:00;82;49;40;54;88;42;4
2019-08-21 17:45:00;59;42;37;37;80;34;2
2019-08-21 18:00:00;73;41;36;31;76;42;1
2019-08-21 18:15:00;61;42;34;24;83;42;0
2019-08-21 18:30:00;56;37;35;22;77;28;2
2019-08-21 18:45:00;48;28;26;17;52;18;3
2019-08-21 19:00:00;34;26;17;16;49;21;2
2019-08-21 19:15:00;49;31;27;14;60;24;4
2019-08-21 19:30:00;45;29;17;9;50;15;0
2019-08-21 19:45:00;29;19;15;8;47;14;0
2019-08-21 20:00:00;24;14;10;11;40;19;1
2019-08-21 20:15:00;30;21;19;11;40;15;0
2019-08-21 20:30:00;20;13;9;11;27;12;0
2019-08-21 20:45:00;26;14;11;18;31;14;0
2019-08-21 21:00:00;29;16;8;11;24;10;0
2019-08-21 21:15:00;26;18;12;7;27;8;0
2019-08-21 21:30:00;22;13;6;5;19;8;0
2019-08-21 21:45:00;20;10;5;3;26;9;0
2019-08-21 22:00:00;14;11;4;4;29;10;0
2019-08-21 22:15:00;29;21;17;4;29;11;0
2019-08-21 22:30:00;13;8;4;5;12;8;0
2019-08-21 22:45:00;20;14;6;2;23;9;0
2019-08-21 23:00:00;13;6;4;2;13;4;0
2019-08-21 23:15:00;8;5;2;9;12;4;0
2019-08-21 23:30:00;6;1;0;2;7;6;0
2019-08-21 23:45:00;9;7;5;1;24;11;0
