DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-03-13 00:00:00;0;1;3;2;0;5;2;7;1;0;4;3;4
2020-03-13 00:15:00;0;4;5;2;3;3;0;9;4;1;2;6;3
2020-03-13 00:30:00;0;9;2;0;2;5;2;6;1;1;6;4;5
2020-03-13 00:45:00;0;6;2;0;3;9;1;1;2;1;5;4;4
2020-03-13 01:00:00;0;5;4;1;2;6;0;6;3;3;6;4;1
2020-03-13 01:15:00;0;7;3;0;0;3;1;5;1;0;3;3;0
2020-03-13 01:30:00;0;2;0;0;3;5;1;3;1;1;6;4;2
2020-03-13 01:45:00;0;2;3;0;1;3;0;6;2;0;1;1;1
2020-03-13 02:00:00;0;1;0;0;1;4;2;2;0;0;3;4;3
2020-03-13 02:15:00;0;3;1;1;2;5;0;3;0;0;2;2;0
2020-03-13 02:30:00;0;2;0;0;1;3;0;1;1;0;4;2;3
2020-03-13 02:45:00;0;3;1;0;2;4;0;2;0;0;5;4;2
2020-03-13 03:00:00;0;2;1;0;2;5;0;2;2;0;1;0;0
2020-03-13 03:15:00;0;2;1;0;1;3;1;2;0;0;4;2;0
2020-03-13 03:30:00;0;1;0;0;1;2;0;2;0;1;3;2;0
2020-03-13 03:45:00;0;1;1;0;3;2;0;3;4;2;2;4;2
2020-03-13 04:00:00;0;7;2;0;0;4;0;3;1;0;5;0;1
2020-03-13 04:15:00;0;6;2;0;2;6;1;4;1;2;4;4;2
2020-03-13 04:30:00;0;5;2;0;1;12;2;9;2;4;17;14;4
2020-03-13 04:45:00;0;7;1;1;3;10;5;16;5;0;20;28;3
2020-03-13 05:00:00;0;11;8;2;6;13;6;26;16;2;50;49;7
2020-03-13 05:15:00;0;10;8;2;9;25;10;45;31;4;57;74;10
2020-03-13 05:30:00;0;23;18;1;25;53;13;56;40;2;68;88;18
2020-03-13 05:45:00;0;28;23;1;40;74;24;63;53;5;54;52;21
2020-03-13 06:00:00;0;28;22;2;48;88;32;51;48;2;62;71;25
2020-03-13 06:15:00;0;38;28;3;32;66;20;69;68;1;65;71;28
2020-03-13 06:30:00;0;37;37;3;30;45;16;100;113;2;79;96;31
2020-03-13 06:45:00;0;33;34;3;29;61;18;114;120;5;68;81;40
2020-03-13 07:00:00;0;27;25;7;30;53;11;103;139;5;68;67;45
2020-03-13 07:15:00;0;45;41;5;37;73;17;122;152;5;71;86;44
2020-03-13 07:30:00;0;51;67;4;49;76;25;147;165;9;96;88;84
2020-03-13 07:45:00;0;63;53;3;49;79;23;104;98;15;81;84;69
2020-03-13 08:00:00;0;54;59;7;48;74;18;101;94;11;69;80;58
2020-03-13 08:15:00;0;48;45;7;34;57;17;75;83;5;55;69;43
2020-03-13 08:30:00;0;63;51;9;51;68;20;84;78;10;51;86;54
2020-03-13 08:45:00;0;42;50;16;53;52;13;69;67;14;72;55;55
2020-03-13 09:00:00;0;59;41;10;28;41;10;73;51;6;51;48;33
2020-03-13 09:15:00;0;52;50;9;44;50;29;59;43;9;52;52;52
2020-03-13 09:30:00;0;49;36;1;48;72;25;70;55;8;63;55;41
2020-03-13 09:45:00;0;60;51;8;42;59;23;65;45;17;56;59;56
2020-03-13 10:00:00;0;53;44;6;45;57;27;76;60;8;61;54;48
2020-03-13 10:15:00;0;59;55;7;54;61;21;72;44;13;58;44;44
2020-03-13 10:30:00;0;57;42;8;60;67;27;67;44;15;66;56;44
2020-03-13 10:45:00;0;57;65;7;46;62;30;56;42;11;53;55;46
2020-03-13 11:00:00;0;71;51;15;50;66;29;73;47;12;56;50;44
2020-03-13 11:15:00;0;77;80;12;49;62;25;84;46;17;52;51;51
2020-03-13 11:30:00;0;70;65;17;62;70;25;80;50;16;68;48;53
2020-03-13 11:45:00;0;67;68;15;65;66;30;72;50;13;62;50;39
2020-03-13 12:00:00;0;83;77;15;55;81;33;59;36;15;62;66;47
2020-03-13 12:15:00;0;99;100;4;77;103;29;78;42;17;57;59;43
2020-03-13 12:30:00;0;69;73;10;50;69;28;61;43;8;49;52;38
2020-03-13 12:45:00;0;75;79;12;52;68;21;69;53;12;53;47;41
2020-03-13 13:00:00;0;69;73;5;35;47;22;50;36;13;45;44;35
2020-03-13 13:15:00;0;105;129;16;51;71;34;65;55;11;73;77;38
2020-03-13 13:30:00;0;104;104;16;50;84;42;102;83;18;94;97;47
2020-03-13 13:45:00;0;98;95;22;68;81;43;79;62;14;85;91;54
2020-03-13 14:00:00;0;100;95;15;67;82;39;72;52;11;72;85;35
2020-03-13 14:15:00;0;58;64;10;47;70;22;43;36;10;35;34;38
2020-03-13 14:30:00;0;79;100;8;67;77;37;47;34;7;40;49;31
2020-03-13 14:45:00;0;64;76;4;47;52;34;40;33;13;40;40;27
2020-03-13 15:00:00;0;100;114;22;91;119;47;70;43;11;72;57;41
2020-03-13 15:15:00;0;93;115;13;78;103;38;71;53;15;68;61;54
2020-03-13 15:30:00;0;101;109;9;70;108;34;83;62;8;67;58;52
2020-03-13 15:45:00;0;76;81;7;58;82;37;81;66;16;58;61;47
2020-03-13 16:00:00;0;85;104;14;75;89;39;81;58;19;65;65;53
2020-03-13 16:15:00;0;78;75;11;51;76;23;76;48;13;55;65;46
2020-03-13 16:30:00;0;76;85;12;65;79;20;79;62;19;68;68;48
2020-03-13 16:45:00;0;75;62;8;60;83;32;66;42;16;60;57;49
2020-03-13 17:00:00;0;74;70;9;64;85;28;85;58;24;64;61;46
2020-03-13 17:15:00;0;83;75;12;60;75;30;88;50;14;65;75;48
2020-03-13 17:30:00;0;78;74;10;52;60;27;82;58;19;79;59;44
2020-03-13 17:45:00;0;70;77;13;48;69;31;79;69;16;61;54;47
2020-03-13 18:00:00;0;63;64;6;47;63;31;71;46;14;52;54;47
2020-03-13 18:15:00;0;59;58;5;36;61;16;71;48;15;63;59;53
2020-03-13 18:30:00;0;46;39;4;43;59;26;52;35;7;44;47;38
2020-03-13 18:45:00;0;44;44;5;38;65;26;51;41;12;36;50;33
2020-03-13 19:00:00;0;39;46;9;44;47;29;35;26;4;56;49;34
2020-03-13 19:15:00;0;47;47;7;35;53;18;43;21;9;51;37;26
2020-03-13 19:30:00;0;40;29;6;27;49;13;48;26;12;44;35;38
2020-03-13 19:45:00;0;47;28;6;30;41;15;64;41;11;39;31;31
2020-03-13 20:00:00;0;50;42;9;21;47;17;58;40;6;44;23;30
2020-03-13 20:15:00;0;42;32;8;31;43;16;33;16;3;38;32;28
2020-03-13 20:30:00;0;39;27;5;23;35;10;40;24;6;34;29;11
2020-03-13 20:45:00;0;40;27;4;22;32;17;46;17;9;41;41;19
2020-03-13 21:00:00;0;32;29;5;18;25;8;45;19;8;57;64;23
2020-03-13 21:15:00;0;24;11;3;15;19;6;45;24;1;50;62;12
2020-03-13 21:30:00;0;23;17;5;26;50;12;42;15;2;42;54;21
