DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-07-09 00:00:00;0;6;9;16;5;0;0
2020-07-09 00:15:00;0;9;3;14;3;3;3
2020-07-09 00:30:00;0;10;6;8;4;0;0
2020-07-09 00:45:00;0;7;2;5;3;0;0
2020-07-09 01:00:00;0;3;5;7;4;0;0
2020-07-09 01:15:00;0;5;4;4;4;0;0
2020-07-09 01:30:00;0;3;4;4;4;0;0
2020-07-09 01:45:00;0;4;5;9;6;0;0
2020-07-09 02:00:00;0;4;2;7;0;1;1
2020-07-09 02:15:00;0;5;1;5;4;0;0
2020-07-09 02:30:00;0;1;4;3;1;0;0
2020-07-09 02:45:00;0;9;3;5;0;0;0
2020-07-09 03:00:00;0;2;0;7;5;0;0
2020-07-09 03:15:00;0;5;0;5;2;0;0
2020-07-09 03:30:00;0;1;0;5;1;0;0
2020-07-09 03:45:00;0;4;1;7;1;0;0
2020-07-09 04:00:00;0;2;3;4;3;0;0
2020-07-09 04:15:00;0;9;1;10;8;0;0
2020-07-09 04:30:00;0;11;7;11;7;0;0
2020-07-09 04:45:00;0;26;6;13;5;0;0
2020-07-09 05:00:00;0;53;42;32;15;0;0
2020-07-09 05:15:00;5;63;67;26;22;0;0
2020-07-09 05:30:00;0;61;67;34;27;1;1
2020-07-09 05:45:00;12;52;65;56;45;2;2
2020-07-09 06:00:00;2;51;48;50;51;5;5
2020-07-09 06:15:00;4;67;75;64;55;4;3
2020-07-09 06:30:00;6;88;123;74;56;7;8
2020-07-09 06:45:00;2;96;108;66;61;2;2
2020-07-09 07:00:00;2;94;126;64;53;8;8
2020-07-09 07:15:00;12;130;132;85;91;6;6
2020-07-09 07:30:00;59;132;150;90;82;4;3
2020-07-09 07:45:00;19;110;138;109;101;4;5
2020-07-09 08:00:00;16;99;115;87;81;5;5
2020-07-09 08:15:00;9;96;101;88;86;4;4
2020-07-09 08:30:00;26;91;92;104;90;3;3
2020-07-09 08:45:00;15;98;94;91;95;4;4
2020-07-09 09:00:00;6;76;110;86;74;4;4
2020-07-09 09:15:00;11;90;88;99;76;2;2
2020-07-09 09:30:00;19;102;97;106;101;4;4
2020-07-09 09:45:00;9;115;106;99;107;4;4
2020-07-09 10:00:00;8;98;78;108;93;3;3
2020-07-09 10:15:00;23;96;97;95;91;4;4
2020-07-09 10:30:00;28;98;90;98;89;3;3
2020-07-09 10:45:00;18;107;88;122;117;4;4
2020-07-09 11:00:00;14;101;105;109;99;3;3
2020-07-09 11:15:00;8;91;85;98;96;3;3
2020-07-09 11:30:00;13;101;98;114;120;6;7
2020-07-09 11:45:00;3;119;116;113;115;2;2
2020-07-09 12:00:00;30;116;112;117;112;4;4
2020-07-09 12:15:00;5;88;93;122;118;3;3
2020-07-09 12:30:00;3;98;98;112;110;4;4
2020-07-09 12:45:00;4;90;107;108;99;4;4
2020-07-09 13:00:00;29;122;108;106;126;2;2
2020-07-09 13:15:00;16;97;108;98;117;6;7
2020-07-09 13:30:00;7;113;133;112;142;7;7
2020-07-09 13:45:00;12;104;117;118;113;2;2
2020-07-09 14:00:00;20;96;92;118;113;3;3
2020-07-09 14:15:00;16;98;95;130;124;3;3
2020-07-09 14:30:00;10;108;105;129;150;5;5
2020-07-09 14:45:00;5;107;112;134;129;3;3
2020-07-09 15:00:00;14;86;84;106;123;5;5
2020-07-09 15:15:00;16;101;105;140;133;2;2
2020-07-09 15:30:00;8;102;109;113;132;6;6
2020-07-09 15:45:00;46;119;126;121;139;4;4
2020-07-09 16:00:00;19;87;88;136;141;4;4
2020-07-09 16:15:00;11;112;103;142;179;2;2
2020-07-09 16:30:00;60;107;101;138;151;4;4
2020-07-09 16:45:00;27;115;98;151;178;5;5
2020-07-09 17:00:00;7;124;123;138;146;5;5
2020-07-09 17:15:00;8;125;126;138;163;2;2
2020-07-09 17:30:00;26;121;125;128;145;5;5
2020-07-09 17:45:00;17;114;100;135;133;4;4
2020-07-09 18:00:00;16;107;103;113;123;3;3
2020-07-09 18:15:00;73;96;95;115;130;4;4
2020-07-09 18:30:00;12;101;114;117;104;4;3
2020-07-09 18:45:00;65;97;92;99;111;4;5
2020-07-09 19:00:00;9;78;68;92;81;3;3
2020-07-09 19:15:00;4;80;86;98;80;3;3
2020-07-09 19:30:00;7;64;78;80;89;5;5
2020-07-09 19:45:00;13;69;79;63;55;2;2
2020-07-09 20:00:00;1;76;69;69;67;3;3
2020-07-09 20:15:00;5;49;56;75;49;1;1
2020-07-09 20:30:00;7;51;43;69;58;4;4
2020-07-09 20:45:00;3;61;63;72;41;1;1
2020-07-09 21:00:00;2;77;78;72;46;3;3
2020-07-09 21:15:00;1;62;66;76;58;0;0
2020-07-09 21:30:00;4;47;31;57;40;1;1
2020-07-09 21:45:00;2;34;41;91;63;1;1
2020-07-09 22:00:00;11;36;33;82;65;2;2
2020-07-09 22:15:00;0;32;35;76;76;2;2
2020-07-09 22:30:00;0;36;24;45;39;2;2
2020-07-09 22:45:00;0;22;22;34;31;1;1
2020-07-09 23:00:00;0;24;14;30;21;2;2
2020-07-09 23:15:00;0;23;11;32;20;1;1
2020-07-09 23:30:00;4;19;14;19;18;1;1
2020-07-09 23:45:00;0;16;17;19;13;0;0
