DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-09-06 00:00:00;2;1;0;0;3;3;0;0
2019-09-06 00:15:00;1;3;0;0;7;2;0;0
2019-09-06 00:30:00;3;1;0;0;3;3;0;0
2019-09-06 00:45:00;2;3;0;0;1;2;0;0
2019-09-06 01:00:00;3;3;0;0;2;2;0;0
2019-09-06 01:15:00;2;3;0;0;1;2;0;0
2019-09-06 01:30:00;3;2;0;0;3;3;0;0
2019-09-06 01:45:00;2;1;0;0;1;3;0;0
2019-09-06 02:00:00;2;0;0;0;2;3;0;0
2019-09-06 02:15:00;2;0;0;0;1;2;0;0
2019-09-06 02:30:00;1;1;0;0;1;1;0;0
2019-09-06 02:45:00;1;1;0;0;1;2;0;0
2019-09-06 03:00:00;2;4;0;0;4;3;0;0
2019-09-06 03:15:00;0;3;0;0;1;2;0;0
2019-09-06 03:30:00;2;1;0;0;2;3;0;0
2019-09-06 03:45:00;1;2;0;0;0;3;0;0
2019-09-06 04:00:00;0;2;0;0;4;3;0;0
2019-09-06 04:15:00;2;3;0;0;6;11;0;0
2019-09-06 04:30:00;8;2;0;0;6;12;0;0
2019-09-06 04:45:00;5;3;0;0;9;19;1;0
2019-09-06 05:00:00;11;19;1;0;26;46;15;1
2019-09-06 05:15:00;12;18;0;0;53;114;12;1
2019-09-06 05:30:00;20;25;1;0;68;114;18;1
2019-09-06 05:45:00;32;63;6;0;81;69;7;18
2019-09-06 06:00:00;32;69;2;0;33;31;77;17
2019-09-06 06:15:00;18;45;2;0;37;33;20;8
2019-09-06 06:30:00;30;72;2;0;68;66;16;4
2019-09-06 06:45:00;41;74;1;0;73;78;21;0
2019-09-06 07:00:00;23;61;2;0;91;89;13;0
2019-09-06 07:15:00;29;59;2;0;60;64;13;2
2019-09-06 07:30:00;28;69;8;0;61;59;17;0
2019-09-06 07:45:00;50;42;7;0;67;66;30;0
2019-09-06 08:00:00;27;64;5;0;50;64;11;0
2019-09-06 08:15:00;27;72;7;0;43;52;18;3
2019-09-06 08:30:00;30;52;6;0;47;50;17;0
2019-09-06 08:45:00;38;47;6;0;43;31;9;1
2019-09-06 09:00:00;33;34;13;0;37;20;4;1
2019-09-06 09:15:00;26;31;11;0;27;28;4;1
2019-09-06 09:30:00;24;38;7;0;37;26;7;3
2019-09-06 09:45:00;29;43;10;0;37;28;7;4
2019-09-06 10:00:00;25;35;10;0;37;28;4;5
2019-09-06 10:15:00;31;44;13;0;41;43;17;1
2019-09-06 10:30:00;24;44;8;0;38;39;4;1
2019-09-06 10:45:00;19;44;8;0;41;40;3;5
2019-09-06 11:00:00;34;35;10;0;45;28;14;9
2019-09-06 11:15:00;20;44;7;0;40;31;12;5
2019-09-06 11:30:00;39;53;11;0;49;38;1;10
2019-09-06 11:45:00;37;42;11;0;44;29;6;2
2019-09-06 12:00:00;27;48;10;0;63;41;26;19
2019-09-06 12:15:00;34;57;10;0;60;45;2;14
2019-09-06 12:30:00;41;33;9;0;45;41;0;19
2019-09-06 12:45:00;35;56;7;0;44;51;14;11
2019-09-06 13:00:00;39;45;11;0;54;45;10;18
2019-09-06 13:15:00;42;49;12;0;54;87;10;7
2019-09-06 13:30:00;45;53;7;0;83;115;20;4
2019-09-06 13:45:00;66;64;16;0;87;111;14;5
2019-09-06 14:00:00;84;95;11;0;64;78;3;28
2019-09-06 14:15:00;132;133;14;0;60;59;2;19
2019-09-06 14:30:00;93;129;6;0;62;50;5;24
2019-09-06 14:45:00;63;102;12;0;60;48;4;20
2019-09-06 15:00:00;62;95;6;0;74;49;1;22
2019-09-06 15:15:00;76;94;7;0;75;64;0;16
2019-09-06 15:30:00;59;77;8;0;69;61;0;12
2019-09-06 15:45:00;32;41;11;0;55;52;0;27
2019-09-06 16:00:00;44;51;2;0;58;35;2;17
2019-09-06 16:15:00;44;51;11;0;46;34;1;6
2019-09-06 16:30:00;38;54;7;0;42;26;0;6
2019-09-06 16:45:00;34;38;5;0;31;26;0;14
2019-09-06 17:00:00;36;35;9;0;42;27;0;10
2019-09-06 17:15:00;33;32;8;0;29;18;0;4
2019-09-06 17:30:00;34;55;3;0;29;37;12;2
2019-09-06 17:45:00;31;30;6;0;29;18;0;10
2019-09-06 18:00:00;16;34;5;0;26;24;1;4
2019-09-06 18:15:00;14;23;12;0;28;24;0;5
2019-09-06 18:30:00;23;17;7;0;25;24;0;19
2019-09-06 18:45:00;21;30;2;0;19;14;4;0
2019-09-06 19:00:00;18;19;1;0;20;17;0;1
2019-09-06 19:15:00;13;15;1;0;24;16;0;1
2019-09-06 19:30:00;18;20;1;0;15;7;3;0
2019-09-06 19:45:00;22;30;3;0;20;19;2;0
2019-09-06 20:00:00;16;15;1;0;17;15;0;0
2019-09-06 20:15:00;7;15;1;0;17;15;0;0
2019-09-06 20:30:00;16;15;1;0;15;10;5;3
2019-09-06 20:45:00;16;21;1;0;21;23;4;4
2019-09-06 21:00:00;6;14;5;0;16;30;23;1
2019-09-06 21:15:00;7;17;2;0;32;31;19;1
2019-09-06 21:30:00;19;38;2;0;30;29;16;14
2019-09-06 21:45:00;70;105;9;0;28;14;8;37
2019-09-06 22:00:00;97;131;9;0;30;29;0;29
2019-09-06 22:15:00;34;40;4;0;12;16;0;9
2019-09-06 22:30:00;15;8;2;0;14;2;0;0
2019-09-06 22:45:00;19;9;1;0;3;8;0;0
2019-09-06 23:00:00;8;12;0;0;12;6;0;0
2019-09-06 23:15:00;3;7;0;0;8;11;0;0
2019-09-06 23:30:00;5;4;0;0;7;7;0;0
2019-09-06 23:45:00;13;9;0;0;3;10;0;0
