DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-05-29 00:00:00;8;17;0;0;0;0;0
2020-05-29 00:15:00;16;11;1;1;0;0;0
2020-05-29 00:30:00;20;8;0;0;0;0;0
2020-05-29 00:45:00;7;12;0;0;0;0;0
2020-05-29 01:00:00;11;9;0;0;0;0;0
2020-05-29 01:15:00;11;8;0;0;0;0;0
2020-05-29 01:30:00;5;8;0;0;0;0;0
2020-05-29 01:45:00;5;9;0;0;0;0;0
2020-05-29 02:00:00;3;6;0;0;0;0;0
2020-05-29 02:15:00;5;6;0;0;0;0;0
2020-05-29 02:30:00;8;8;0;0;0;0;0
2020-05-29 02:45:00;7;14;0;0;0;0;0
2020-05-29 03:00:00;4;2;0;0;0;0;0
2020-05-29 03:15:00;5;6;0;0;0;0;0
2020-05-29 03:30:00;4;4;0;0;0;0;0
2020-05-29 03:45:00;4;7;0;0;0;0;0
2020-05-29 04:00:00;6;5;0;0;0;0;0
2020-05-29 04:15:00;4;15;0;0;0;0;0
2020-05-29 04:30:00;12;7;0;0;0;0;0
2020-05-29 04:45:00;14;13;0;0;0;0;0
2020-05-29 05:00:00;25;15;0;0;0;0;0
2020-05-29 05:15:00;43;35;2;2;0;0;0
2020-05-29 05:30:00;70;48;2;2;0;0;0
2020-05-29 05:45:00;69;56;0;0;0;0;0
2020-05-29 06:00:00;75;52;0;0;0;0;0
2020-05-29 06:15:00;93;93;3;3;0;0;0
2020-05-29 06:30:00;133;116;9;9;0;0;0
2020-05-29 06:45:00;134;98;6;6;1;0;0
2020-05-29 07:00:00;151;127;7;7;1;0;0
2020-05-29 07:15:00;154;152;9;9;6;0;0
2020-05-29 07:30:00;210;168;12;12;15;0;0
2020-05-29 08:00:00;140;115;8;8;4;0;0
2020-05-29 08:15:00;151;144;7;7;0;0;0
2020-05-29 08:30:00;123;124;6;6;1;0;0
2020-05-29 08:45:00;173;125;10;10;0;0;0
2020-05-29 09:00:00;180;116;8;8;2;0;0
2020-05-29 09:15:00;156;140;6;6;0;0;0
2020-05-29 09:30:00;189;154;12;12;3;0;0
2020-05-29 09:45:00;200;164;8;8;7;0;0
2020-05-29 10:00:00;165;154;9;9;8;0;0
2020-05-29 10:15:00;221;149;13;13;0;0;0
2020-05-29 10:30:00;224;199;11;11;4;0;0
2020-05-29 10:45:00;209;196;13;13;3;0;0
2020-05-29 11:00:00;197;161;7;7;2;0;0
2020-05-29 11:15:00;193;201;11;11;2;0;0
2020-05-29 11:30:00;215;200;5;5;6;0;0
2020-05-29 11:45:00;201;170;9;9;7;0;0
2020-05-29 12:00:00;196;180;9;9;6;0;0
2020-05-29 12:15:00;229;190;9;9;4;0;0
2020-05-29 12:30:00;209;213;8;8;9;0;0
2020-05-29 12:45:00;235;188;10;10;3;0;0
2020-05-29 13:00:00;207;169;7;7;0;0;0
2020-05-29 13:15:00;206;179;9;9;12;0;0
2020-05-29 13:30:00;188;156;10;10;10;0;0
2020-05-29 13:45:00;224;199;10;10;15;0;0
2020-05-29 14:00:00;204;172;14;14;1;0;0
2020-05-29 14:15:00;260;232;14;14;0;0;0
2020-05-29 14:30:00;219;188;13;13;21;0;0
2020-05-29 14:45:00;223;220;11;11;4;0;0
2020-05-29 15:00:00;227;186;9;9;2;0;0
2020-05-29 15:15:00;225;193;6;6;81;0;0
2020-05-29 15:30:00;215;200;14;14;1;0;0
2020-05-29 15:45:00;213;198;9;9;134;0;0
2020-05-29 16:00:00;214;179;13;13;23;0;0
2020-05-29 16:15:00;201;181;5;5;73;0;0
2020-05-29 16:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-29 16:45:00;193;196;9;9;1;0;0
2020-05-29 17:00:00;181;193;11;11;1;0;0
2020-05-29 17:15:00;192;187;4;4;7;0;0
2020-05-29 17:30:00;199;189;7;7;18;0;0
2020-05-29 17:45:00;194;181;12;12;0;0;0
2020-05-29 18:00:00;201;200;12;12;8;0;0
2020-05-29 18:15:00;171;185;12;12;10;0;0
2020-05-29 18:30:00;165;172;6;6;6;0;0
2020-05-29 18:45:00;154;145;12;12;8;0;0
2020-05-29 19:00:00;141;152;12;12;14;0;0
2020-05-29 19:15:00;107;125;12;12;6;0;0
2020-05-29 19:30:00;119;120;4;4;4;0;0
2020-05-29 19:45:00;79;116;8;8;3;0;0
2020-05-29 20:00:00;91;140;9;9;5;0;0
2020-05-29 20:15:00;78;98;4;4;2;0;0
2020-05-29 20:30:00;90;110;7;7;0;0;0
2020-05-29 20:45:00;85;57;4;4;0;0;0
2020-05-29 21:00:00;99;100;3;3;0;0;0
2020-05-29 21:15:00;67;59;5;5;0;0;0
2020-05-29 21:30:00;93;70;2;2;0;0;0
2020-05-29 21:45:00;56;62;4;4;1;0;0
2020-05-29 22:00:00;71;59;1;1;0;0;0
2020-05-29 22:15:00;88;62;2;2;0;0;0
2020-05-29 22:30:00;65;53;3;3;0;0;0
2020-05-29 22:45:00;51;44;0;0;5;0;0
2020-05-29 23:00:00;54;64;5;5;0;0;0
2020-05-29 23:15:00;31;37;2;2;0;0;0
2020-05-29 23:30:00;44;32;4;4;0;0;0
2020-05-29 23:45:00;22;31;0;0;0;0;0
