DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-10-03 00:00:00;21;18;7;9;2;15;11;2;2;8;1
2019-10-03 00:15:00;23;17;9;7;0;18;12;4;2;12;4
2019-10-03 00:30:00;14;9;5;7;5;14;12;0;6;10;7
2019-10-03 00:45:00;19;11;5;39;2;10;6;2;9;10;1
2019-10-03 01:00:00;13;10;3;3;2;14;8;3;5;9;0
2019-10-03 01:15:00;11;14;5;2;0;17;6;0;1;3;0
2019-10-03 01:30:00;11;10;2;3;1;9;4;1;5;6;1
2019-10-03 01:45:00;13;10;6;4;4;11;7;2;2;5;2
2019-10-03 02:00:00;14;8;2;4;4;7;5;1;3;3;0
2019-10-03 02:15:00;10;4;1;2;1;6;7;1;4;4;0
2019-10-03 02:30:00;6;6;2;1;3;8;0;1;1;4;2
2019-10-03 02:45:00;12;8;2;5;5;4;3;1;3;4;0
2019-10-03 03:00:00;9;7;1;1;1;5;5;1;1;4;2
2019-10-03 03:15:00;4;7;1;3;2;6;3;2;2;1;0
2019-10-03 03:30:00;7;6;0;7;3;16;7;2;0;3;1
2019-10-03 03:45:00;5;5;0;1;3;14;3;0;0;4;2
2019-10-03 04:00:00;9;4;0;2;0;4;5;3;0;1;1
2019-10-03 04:15:00;13;8;2;0;0;4;4;1;1;2;1
2019-10-03 04:30:00;9;5;1;6;3;2;6;0;1;2;1
2019-10-03 04:45:00;7;7;1;1;2;8;7;2;1;3;0
2019-10-03 05:00:00;13;13;1;1;0;9;3;0;2;2;0
2019-10-03 05:15:00;16;9;6;2;4;10;5;0;1;0;0
2019-10-03 05:30:00;31;27;3;5;1;21;10;1;2;1;1
2019-10-03 05:45:00;79;67;15;6;1;15;9;0;8;8;2
2019-10-03 06:00:00;98;80;28;12;1;11;9;2;1;2;0
2019-10-03 06:15:00;64;50;8;4;5;18;10;1;5;7;2
2019-10-03 06:30:00;24;29;13;4;6;14;2;2;3;5;1
2019-10-03 06:45:00;21;19;4;7;2;12;11;1;7;8;1
2019-10-03 07:00:00;15;11;3;4;3;7;6;2;3;7;4
2019-10-03 07:15:00;24;11;1;8;3;10;12;4;3;10;1
2019-10-03 07:30:00;19;17;4;20;3;15;6;1;3;11;3
2019-10-03 07:45:00;24;20;2;5;1;11;6;2;3;11;4
2019-10-03 08:00:00;22;15;4;14;2;12;6;9;6;11;3
2019-10-03 08:15:00;25;19;7;22;7;11;6;3;5;9;1
2019-10-03 08:30:00;33;14;5;24;11;13;11;5;11;17;4
2019-10-03 08:45:00;27;12;6;18;3;16;12;9;2;11;5
2019-10-03 09:00:00;43;38;7;21;10;22;13;3;9;22;5
2019-10-03 09:15:00;36;23;3;36;9;25;19;8;13;12;6
2019-10-03 09:30:00;42;28;4;28;10;28;12;9;12;29;11
2019-10-03 09:45:00;38;29;6;34;8;34;20;8;9;23;9
2019-10-03 10:00:00;46;32;9;22;8;36;22;8;15;17;1
2019-10-03 10:15:00;45;41;13;31;12;40;22;10;9;25;8
2019-10-03 10:30:00;41;43;14;23;12;36;24;4;11;19;6
2019-10-03 10:45:00;50;53;10;35;16;57;35;6;9;28;8
2019-10-03 11:00:00;46;43;12;32;13;41;31;8;8;34;14
2019-10-03 11:15:00;47;43;13;25;9;39;30;5;15;30;12
2019-10-03 11:30:00;46;36;18;31;8;55;33;9;11;29;13
