DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-02-20 00:00:00;7;7;2;1;1;5;9;9
2020-02-20 00:15:00;10;13;3;3;1;10;19;7
2020-02-20 00:30:00;5;2;0;3;4;12;15;4
2020-02-20 00:45:00;10;6;1;1;0;6;13;7
2020-02-20 01:00:00;4;7;6;1;1;4;7;7
2020-02-20 01:15:00;7;9;5;0;0;4;14;6
2020-02-20 01:30:00;4;4;0;0;0;3;4;0
2020-02-20 01:45:00;7;6;0;1;1;1;10;7
2020-02-20 02:00:00;9;6;0;1;0;3;8;0
2020-02-20 02:15:00;6;3;0;0;0;1;5;2
2020-02-20 02:30:00;10;5;0;1;2;3;3;1
2020-02-20 02:45:00;9;8;2;4;5;5;10;6
2020-02-20 03:00:00;5;0;1;0;0;2;10;9
2020-02-20 03:15:00;5;4;1;1;2;5;7;2
2020-02-20 03:30:00;8;5;1;0;5;1;10;4
2020-02-20 03:45:00;12;1;1;0;0;1;14;7
2020-02-20 04:00:00;10;9;3;1;2;4;5;3
2020-02-20 04:15:00;13;8;4;2;7;11;16;9
2020-02-20 04:30:00;25;2;2;5;6;5;9;9
2020-02-20 04:45:00;31;16;4;2;3;10;25;10
2020-02-20 05:00:00;25;18;2;3;3;8;37;21
2020-02-20 05:15:00;35;22;7;7;5;18;39;21
2020-02-20 05:30:00;49;27;12;3;3;9;51;22
2020-02-20 05:45:00;86;80;28;6;11;45;78;39
2020-02-20 06:00:00;64;57;29;3;5;40;68;54
2020-02-20 06:15:00;90;67;15;11;7;78;78;63
2020-02-20 06:30:00;134;117;37;10;17;81;86;60
2020-02-20 06:45:00;152;194;31;15;25;121;97;73
2020-02-20 07:00:00;119;143;42;28;30;133;114;85
2020-02-20 07:15:00;167;179;38;26;28;153;113;94
2020-02-20 07:30:00;171;206;49;31;33;141;112;84
2020-02-20 07:45:00;181;276;35;36;47;151;107;81
2020-02-20 08:00:00;156;241;30;33;41;125;100;84
2020-02-20 08:15:00;135;199;28;26;44;101;95;67
2020-02-20 08:30:00;121;194;29;32;38;125;119;69
2020-02-20 08:45:00;133;196;25;26;30;112;120;81
2020-02-20 09:00:00;106;130;27;24;28;85;94;72
2020-02-20 09:15:00;95;120;24;15;18;85;89;57
2020-02-20 09:30:00;114;121;34;15;18;77;101;82
2020-02-20 09:45:00;113;113;22;20;17;65;103;59
2020-02-20 10:00:00;95;121;28;12;21;61;99;75
2020-02-20 10:15:00;117;110;30;11;17;58;109;75
2020-02-20 10:30:00;104;92;17;15;19;60;96;70
2020-02-20 10:45:00;101;93;23;18;22;58;116;68
2020-02-20 11:00:00;90;97;27;15;13;62;102;73
2020-02-20 11:15:00;126;134;28;15;18;61;114;80
2020-02-20 11:30:00;108;106;27;20;17;69;110;85
2020-02-20 11:45:00;117;136;16;11;15;60;115;82
2020-02-20 12:00:00;119;115;40;11;18;43;133;88
2020-02-20 12:15:00;110;122;22;14;15;49;125;86
2020-02-20 12:30:00;108;112;25;11;13;51;119;93
2020-02-20 12:45:00;114;118;33;22;28;53;141;81
2020-02-20 13:00:00;114;128;34;17;15;60;138;93
2020-02-20 13:15:00;122;130;43;14;25;64;131;91
2020-02-20 13:30:00;103;117;33;18;18;81;138;96
2020-02-20 13:45:00;104;110;44;10;18;60;142;95
2020-02-20 14:00:00;127;111;38;15;27;73;136;104
2020-02-20 14:15:00;130;123;42;15;21;66;158;94
2020-02-20 14:30:00;119;111;32;11;13;66;147;103
2020-02-20 14:45:00;134;141;44;13;15;70;140;110
2020-02-20 15:00:00;138;127;49;15;16;72;154;112
2020-02-20 15:15:00;123;123;39;17;29;67;138;106
2020-02-20 15:30:00;164;130;45;14;49;71;182;122
2020-02-20 15:45:00;142;127;53;13;64;92;157;115
2020-02-20 16:00:00;168;132;81;21;31;88;189;148
2020-02-20 16:15:00;135;136;53;19;50;98;176;149
2020-02-20 16:30:00;153;124;64;11;57;93;179;143
2020-02-20 16:45:00;148;129;62;16;50;95;196;160
2020-02-20 17:00:00;156;149;74;13;22;90;180;123
2020-02-20 17:15:00;135;122;67;15;19;102;199;145
2020-02-20 17:30:00;129;126;63;9;17;84;182;132
2020-02-20 17:45:00;100;102;51;10;15;88;140;91
2020-02-20 18:00:00;121;116;51;20;21;99;149;110
2020-02-20 18:15:00;99;102;42;11;9;83;159;102
2020-02-20 18:30:00;79;74;31;16;15;88;132;91
2020-02-20 18:45:00;89;79;30;12;13;90;117;81
2020-02-20 19:00:00;70;72;28;14;8;77;104;67
2020-02-20 19:15:00;73;59;22;11;12;57;90;46
2020-02-20 19:30:00;50;44;20;3;1;48;77;43
2020-02-20 19:45:00;54;46;13;7;5;47;82;45
2020-02-20 20:00:00;43;51;22;7;6;35;88;37
2020-02-20 20:15:00;46;28;11;6;4;33;62;34
2020-02-20 20:30:00;38;37;19;2;3;24;52;24
2020-02-20 20:45:00;36;36;10;4;3;33;60;28
2020-02-20 21:00:00;40;37;15;2;2;24;65;35
2020-02-20 21:15:00;32;36;14;4;4;26;48;28
2020-02-20 21:30:00;41;32;18;0;0;22;39;22
2020-02-20 21:45:00;30;32;12;1;1;22;32;16
2020-02-20 22:00:00;37;32;7;2;4;20;42;25
2020-02-20 22:15:00;33;27;5;5;4;24;44;23
2020-02-20 22:30:00;32;22;12;3;1;22;27;23
2020-02-20 22:45:00;21;13;7;2;2;12;21;8
2020-02-20 23:00:00;19;12;4;3;6;15;27;12
2020-02-20 23:15:00;26;16;7;3;5;18;31;11
2020-02-20 23:30:00;12;24;20;1;1;10;17;6
2020-02-20 23:45:00;19;16;7;4;7;26;28;17
