DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-05-09 00:00:00;0;14;0;0;0;1;9;10;0;1
2020-05-09 00:15:00;0;29;1;0;1;1;18;10;1;1
2020-05-09 00:30:00;0;15;0;0;0;1;17;7;2;0
2020-05-09 00:45:00;0;7;0;0;1;1;24;10;1;1
2020-05-09 01:00:00;0;14;0;0;1;1;18;13;0;0
2020-05-09 01:15:00;0;18;0;1;3;3;6;11;0;0
2020-05-09 01:30:00;0;13;0;0;0;2;12;6;0;0
2020-05-09 01:45:00;0;11;1;1;0;1;14;9;0;0
2020-05-09 02:00:00;0;10;0;0;0;1;10;3;1;1
2020-05-09 02:15:00;0;14;2;1;0;0;13;4;0;0
2020-05-09 02:30:00;0;10;0;0;0;3;8;3;1;0
2020-05-09 02:45:00;0;12;0;0;0;1;5;3;0;0
2020-05-09 03:00:00;0;4;0;0;0;0;8;2;0;0
2020-05-09 03:15:00;0;7;0;0;0;0;3;4;0;0
2020-05-09 03:30:00;0;9;0;0;0;0;5;5;0;1
2020-05-09 03:45:00;0;5;0;0;0;2;3;3;0;0
2020-05-09 04:00:00;0;9;0;0;1;2;3;3;0;0
2020-05-09 04:15:00;0;11;1;1;0;5;7;5;1;1
2020-05-09 04:30:00;0;12;0;0;1;1;1;1;0;0
2020-05-09 04:45:00;0;15;0;1;2;2;2;2;1;1
2020-05-09 05:00:00;0;11;3;1;1;7;5;7;0;1
2020-05-09 05:15:00;0;20;1;1;2;6;15;9;0;0
2020-05-09 05:30:00;0;22;2;5;4;11;10;23;1;2
2020-05-09 05:45:00;0;15;1;7;9;6;12;20;2;0
2020-05-09 06:00:00;0;25;5;11;11;1;12;18;1;0
2020-05-09 06:15:00;0;24;0;0;2;3;14;23;3;0
2020-05-09 06:30:00;0;32;0;0;0;6;22;18;0;0
2020-05-09 06:45:00;0;28;0;1;0;8;16;20;2;0
2020-05-09 07:00:00;0;24;1;1;0;2;23;19;1;0
2020-05-09 07:15:00;0;25;0;0;0;2;18;28;2;0
2020-05-09 07:30:00;0;34;1;1;0;14;30;27;2;0
2020-05-09 07:45:00;0;42;1;3;5;4;35;32;2;1
2020-05-09 08:00:00;0;46;3;1;0;8;34;43;6;3
2020-05-09 08:15:00;0;42;1;2;2;5;32;29;1;2
2020-05-09 08:30:00;0;46;1;0;1;6;41;47;1;2
2020-05-09 08:45:00;0;58;0;1;3;5;46;54;8;4
2020-05-09 09:00:00;0;61;0;3;3;7;59;65;6;1
2020-05-09 09:15:00;0;59;2;0;1;5;57;54;7;3
2020-05-09 09:30:00;0;81;1;2;3;9;51;76;6;0
2020-05-09 09:45:00;0;74;0;1;3;8;65;101;4;0
2020-05-09 10:00:00;0;87;2;1;2;4;67;70;5;4
2020-05-09 10:15:00;0;107;1;3;6;9;79;84;14;6
2020-05-09 10:30:00;0;100;3;2;1;11;82;105;5;0
2020-05-09 10:45:00;0;107;2;3;6;11;83;98;6;0
2020-05-09 11:00:00;0;113;0;0;4;10;98;131;7;3
2020-05-09 11:15:00;0;114;2;2;4;10;79;100;8;4
2020-05-09 11:30:00;0;114;3;6;4;16;103;126;7;3
2020-05-09 11:45:00;0;108;4;3;6;20;91;99;7;1
2020-05-09 12:00:00;0;115;2;7;10;13;106;103;7;0
2020-05-09 12:15:00;0;130;1;2;6;9;85;115;7;1
2020-05-09 12:30:00;0;126;2;0;4;16;108;116;6;1
2020-05-09 12:45:00;0;121;3;8;2;11;109;136;5;1
2020-05-09 13:00:00;0;122;1;3;2;21;88;109;5;2
2020-05-09 13:15:00;0;118;4;4;3;15;96;124;10;4
2020-05-09 13:30:00;0;123;3;2;7;7;112;125;8;3
2020-05-09 13:45:00;0;117;1;3;3;11;100;117;8;3
2020-05-09 14:00:00;0;126;8;10;7;13;111;121;6;3
2020-05-09 14:15:00;0;109;4;0;7;9;102;116;5;0
2020-05-09 14:30:00;0;116;2;5;0;11;97;114;5;3
2020-05-09 14:45:00;0;119;1;5;1;7;96;88;3;1
2020-05-09 15:00:00;0;104;1;3;2;7;107;130;11;3
2020-05-09 15:15:00;0;103;1;0;3;9;94;101;8;2
2020-05-09 15:30:00;0;137;4;0;1;7;84;98;7;1
2020-05-09 15:45:00;0;126;1;5;4;15;100;117;8;1
2020-05-09 16:00:00;0;132;1;6;5;11;109;119;5;2
2020-05-09 16:15:00;0;102;3;2;2;4;94;90;4;2
2020-05-09 16:30:00;0;107;2;1;4;13;79;106;10;4
2020-05-09 16:45:00;0;121;1;2;1;7;105;113;3;0
2020-05-09 17:00:00;0;120;0;4;4;12;81;103;6;2
2020-05-09 17:15:00;0;97;0;3;0;5;105;92;5;0
2020-05-09 17:30:00;0;100;3;2;3;16;93;105;9;3
2020-05-09 17:45:00;0;120;1;1;2;8;92;103;4;2
2020-05-09 18:00:00;0;106;2;6;6;10;84;101;7;2
2020-05-09 18:15:00;0;96;1;2;2;3;92;96;3;3
2020-05-09 18:30:00;0;90;1;0;3;7;76;95;4;0
2020-05-09 18:45:00;0;98;4;0;4;5;79;85;4;1
2020-05-09 19:00:00;0;82;7;3;3;11;69;89;6;3
2020-05-09 19:15:00;0;82;2;3;4;6;73;80;4;0
2020-05-09 19:30:00;0;93;1;1;2;14;72;87;7;1
2020-05-09 19:45:00;0;82;2;2;7;11;59;60;3;0
2020-05-09 20:00:00;0;75;1;2;1;6;70;83;3;0
2020-05-09 20:15:00;0;72;1;3;2;4;46;61;5;2
2020-05-09 20:30:00;0;47;2;3;3;6;48;44;2;4
2020-05-09 20:45:00;0;43;1;1;4;4;35;41;3;1
2020-05-09 21:00:00;0;37;0;1;0;9;36;29;2;0
2020-05-09 21:15:00;0;41;1;3;2;14;40;41;2;1
2020-05-09 21:30:00;0;28;0;0;1;3;33;36;0;0
2020-05-09 21:45:00;0;34;0;6;4;5;32;30;1;0
2020-05-09 22:00:00;0;27;3;5;1;3;41;33;4;1
2020-05-09 22:15:00;0;35;1;3;0;5;28;30;0;0
2020-05-09 22:30:00;0;29;0;2;1;7;29;19;1;0
2020-05-09 22:45:00;0;27;0;0;1;4;27;28;1;0
2020-05-09 23:00:00;0;26;2;0;1;0;28;16;1;1
2020-05-09 23:15:00;0;24;2;0;1;2;31;24;1;0
2020-05-09 23:30:00;0;21;1;1;0;3;24;12;2;2
2020-05-09 23:45:00;0;28;2;1;1;6;24;22;1;1
