DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-02-04 00:00:00;12;4;0;3;2;10;4
2020-02-04 00:15:00;8;2;1;2;4;11;3
2020-02-04 00:30:00;7;4;2;1;3;11;4
2020-02-04 00:45:00;3;1;0;2;2;5;5
2020-02-04 01:00:00;9;5;0;0;0;5;4
2020-02-04 01:15:00;3;3;1;0;0;7;1
2020-02-04 01:30:00;9;5;0;2;2;9;0
2020-02-04 01:45:00;6;5;0;0;0;7;1
2020-02-04 02:00:00;7;6;0;1;2;5;1
2020-02-04 02:15:00;9;4;0;1;1;9;2
2020-02-04 02:30:00;4;5;1;1;3;4;2
2020-02-04 02:45:00;3;4;0;3;2;8;2
2020-02-04 03:00:00;8;5;1;2;1;7;2
2020-02-04 03:15:00;6;3;0;0;0;6;4
2020-02-04 03:30:00;6;5;0;4;5;5;1
2020-02-04 03:45:00;5;8;1;0;1;14;3
2020-02-04 04:00:00;7;7;0;1;1;8;4
2020-02-04 04:15:00;9;9;2;3;5;13;4
2020-02-04 04:30:00;15;9;0;3;3;17;5
2020-02-04 04:45:00;21;22;0;6;6;37;18
2020-02-04 05:00:00;30;18;0;4;5;103;71
2020-02-04 05:15:00;55;42;3;14;18;130;111
2020-02-04 05:30:00;54;58;4;6;16;130;110
2020-02-04 05:45:00;108;73;6;8;28;134;152
2020-02-04 06:00:00;146;107;3;13;23;131;138
2020-02-04 06:15:00;130;81;5;9;22;155;170
2020-02-04 06:30:00;95;91;8;16;35;173;174
2020-02-04 06:45:00;99;95;5;7;23;159;164
2020-02-04 07:00:00;65;66;3;23;41;166;188
2020-02-04 07:15:00;68;79;6;20;31;171;193
2020-02-04 07:30:00;78;71;6;20;52;166;200
2020-02-04 07:45:00;95;81;5;23;46;186;179
2020-02-04 08:00:00;77;78;4;16;54;146;164
2020-02-04 08:15:00;90;71;8;16;42;146;148
2020-02-04 08:30:00;57;43;2;12;21;77;86
2020-02-04 08:45:00;
2020-02-04 09:00:00;42;28;5;6;14;54;61
2020-02-04 09:15:00;75;71;9;18;32;91;91
2020-02-04 09:30:00;85;57;3;17;26;89;90
2020-02-04 09:45:00;41;28;2;11;13;40;52
2020-02-04 10:00:00;81;60;4;10;16;79;73
2020-02-04 10:15:00;83;50;7;20;24;99;109
2020-02-04 10:30:00;87;53;3;10;21;75;61
2020-02-04 10:45:00;121;66;8;13;24;82;69
2020-02-04 11:00:00;91;70;5;19;29;77;80
2020-02-04 11:15:00;109;74;4;12;21;70;63
2020-02-04 11:30:00;108;73;7;13;30;75;76
2020-02-04 11:45:00;107;91;7;25;42;73;72
2020-02-04 12:00:00;104;96;9;19;31;74;71
2020-02-04 12:15:00;106;85;12;19;37;83;90
2020-02-04 12:30:00;119;83;7;22;35;68;82
2020-02-04 12:45:00;119;85;5;14;31;76;110
2020-02-04 13:00:00;116;80;3;16;32;107;131
2020-02-04 13:15:00;97;87;11;17;36;112;132
2020-02-04 13:30:00;117;78;2;17;27;118;137
2020-02-04 13:45:00;110;103;5;10;32;101;112
2020-02-04 14:00:00;149;105;4;24;31;83;94
2020-02-04 14:15:00;196;146;6;18;44;84;88
2020-02-04 14:30:00;201;174;11;16;40;86;109
2020-02-04 14:45:00;171;152;5;25;31;75;83
2020-02-04 15:00:00;171;149;3;22;35;95;82
2020-02-04 15:15:00;197;177;8;22;34;85;96
2020-02-04 15:30:00;197;178;7;17;36;88;109
2020-02-04 15:45:00;186;160;7;25;48;90;91
2020-02-04 16:00:00;179;179;10;42;51;94;93
2020-02-04 16:15:00;200;184;6;19;46;98;127
2020-02-04 16:30:00;194;179;5;17;53;96;105
2020-02-04 16:45:00;208;194;7;22;48;117;97
2020-02-04 17:00:00;147;152;6;26;43;91;103
2020-02-04 17:15:00;179;179;8;20;38;99;101
2020-02-04 17:30:00;154;160;7;18;38;106;124
2020-02-04 17:45:00;170;178;5;18;41;104;104
2020-02-04 18:00:00;167;169;8;19;35;82;91
2020-02-04 18:15:00;145;169;16;17;36;78;89
2020-02-04 18:30:00;125;138;8;13;31;73;64
2020-02-04 18:45:00;100;86;8;16;33;55;67
2020-02-04 19:00:00;109;88;10;17;35;64;56
2020-02-04 19:15:00;83;74;8;10;18;49;35
2020-02-04 19:30:00;85;56;3;11;21;45;43
2020-02-04 19:45:00;61;47;6;10;23;51;43
2020-02-04 20:00:00;62;42;5;19;31;65;54
2020-02-04 20:15:00;41;31;4;17;17;51;37
2020-02-04 20:30:00;72;45;6;12;27;52;28
2020-02-04 20:45:00;41;25;2;9;15;61;52
2020-02-04 21:00:00;48;39;5;17;23;82;79
2020-02-04 21:15:00;52;25;2;8;19;97;79
2020-02-04 21:30:00;48;31;1;9;17;58;42
2020-02-04 21:45:00;96;69;4;3;12;29;19
2020-02-04 22:00:00;171;111;4;6;13;39;33
2020-02-04 22:15:00;108;75;11;8;28;33;26
2020-02-04 22:30:00;38;22;2;9;17;25;18
2020-02-04 22:45:00;31;12;2;8;7;16;6
2020-02-04 23:00:00;17;15;4;5;13;21;14
2020-02-04 23:15:00;25;7;3;3;9;18;8
2020-02-04 23:30:00;18;7;3;7;17;21;5
