DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-02-22 00:00:00;14;7;2;1;2;19;22;15
2020-02-22 00:15:00;25;17;10;8;2;16;36;15
2020-02-22 00:30:00;11;11;7;2;3;19;18;6
2020-02-22 00:45:00;7;12;9;3;3;18;21;9
2020-02-22 01:00:00;12;13;5;5;2;12;15;4
2020-02-22 01:15:00;8;3;4;1;0;4;15;10
2020-02-22 01:30:00;10;10;2;3;3;9;17;8
2020-02-22 01:45:00;7;12;6;2;1;7;17;13
2020-02-22 02:00:00;15;5;1;1;2;4;13;5
2020-02-22 02:15:00;10;5;2;0;0;7;16;9
2020-02-22 02:30:00;7;3;3;2;2;9;11;2
2020-02-22 02:45:00;6;9;5;2;3;5;10;3
2020-02-22 03:00:00;8;6;4;2;3;9;13;12
2020-02-22 03:15:00;4;3;1;0;1;6;9;5
2020-02-22 03:30:00;3;2;1;0;2;4;6;3
2020-02-22 03:45:00;6;5;0;1;1;4;6;3
2020-02-22 04:00:00;5;6;4;1;1;3;9;4
2020-02-22 04:15:00;12;7;2;0;1;2;6;3
2020-02-22 04:30:00;6;10;2;1;1;7;9;7
2020-02-22 04:45:00;4;3;4;2;1;6;6;3
2020-02-22 05:00:00;13;8;2;1;1;5;6;1
2020-02-22 05:15:00;10;13;4;3;1;8;8;3
2020-02-22 05:30:00;15;15;14;0;0;5;22;15
2020-02-22 05:45:00;16;21;10;2;3;15;19;8
2020-02-22 06:00:00;13;20;10;0;3;10;19;3
2020-02-22 06:15:00;34;19;12;0;1;6;22;14
2020-02-22 06:30:00;21;23;11;1;0;9;22;8
2020-02-22 06:45:00;17;27;10;3;3;11;16;6
2020-02-22 07:00:00;22;18;11;0;2;18;30;16
2020-02-22 07:15:00;22;17;9;2;3;25;22;7
2020-02-22 07:30:00;43;38;15;8;6;22;40;18
2020-02-22 07:45:00;56;40;14;8;6;24;29;13
2020-02-22 08:00:00;36;36;14;3;9;24;40;26
2020-02-22 08:15:00;40;35;16;3;6;33;47;26
2020-02-22 08:30:00;48;53;25;6;7;35;53;23
2020-02-22 08:45:00;60;65;27;5;7;40;50;18
2020-02-22 09:00:00;51;56;19;8;9;35;49;23
2020-02-22 09:15:00;79;75;26;6;9;34;53;25
2020-02-22 09:30:00;88;102;24;10;11;38;71;37
2020-02-22 09:45:00;105;83;19;6;12;39;78;50
2020-02-22 10:00:00;108;96;27;13;12;45;102;60
2020-02-22 10:15:00;115;112;36;8;10;37;88;71
2020-02-22 10:30:00;143;154;35;12;12;50;91;65
2020-02-22 10:45:00;156;155;38;11;18;53;112;77
2020-02-22 11:00:00;133;127;30;10;13;43;120;75
2020-02-22 11:15:00;120;99;33;13;32;58;87;55
2020-02-22 11:30:00;178;145;39;11;24;57;119;88
2020-02-22 11:45:00;130;133;32;10;84;47;108;82
2020-02-22 12:00:00;110;111;29;12;52;56;128;88
2020-02-22 12:15:00;144;156;41;9;11;47;140;88
2020-02-22 12:30:00;123;104;36;9;12;41;125;84
2020-02-22 12:45:00;110;132;30;9;11;59;102;67
2020-02-22 13:00:00;100;127;42;12;12;52;126;90
2020-02-22 13:15:00;106;116;31;16;16;56;117;77
2020-02-22 13:30:00;110;119;31;18;20;66;142;87
2020-02-22 13:45:00;126;132;27;15;17;64;130;83
2020-02-22 14:00:00;118;125;37;10;11;55;135;77
2020-02-22 14:15:00;96;108;26;6;7;49;123;94
2020-02-22 14:30:00;102;102;25;12;11;56;120;73
2020-02-22 14:45:00;116;109;21;13;14;62;115;75
2020-02-22 15:00:00;107;133;34;13;10;66;129;75
2020-02-22 15:15:00;78;99;37;14;9;51;127;81
2020-02-22 15:30:00;95;97;30;12;9;55;120;66
2020-02-22 15:45:00;107;109;38;13;13;61;124;81
2020-02-22 16:00:00;116;118;33;13;11;64;129;85
2020-02-22 16:15:00;100;118;32;10;12;57;113;63
2020-02-22 16:30:00;99;96;31;10;12;73;114;79
2020-02-22 16:45:00;95;88;34;12;12;66;108;65
2020-02-22 17:00:00;98;103;31;18;10;66;117;61
2020-02-22 17:15:00;92;92;28;12;35;76;120;73
2020-02-22 17:30:00;94;101;28;16;118;85;122;79
2020-02-22 17:45:00;74;95;16;11;11;81;126;84
2020-02-22 18:00:00;80;98;31;11;20;70;115;76
2020-02-22 18:15:00;79;69;14;17;20;71;112;63
2020-02-22 18:30:00;63;73;23;12;40;59;95;57
2020-02-22 18:45:00;60;56;23;13;23;63;96;72
2020-02-22 19:00:00;52;65;21;10;15;68;99;50
2020-02-22 19:15:00;55;53;15;4;8;47;77;43
2020-02-22 19:30:00;56;53;18;11;16;46;85;55
2020-02-22 19:45:00;48;47;17;8;8;53;82;45
2020-02-22 20:00:00;44;47;22;11;8;37;70;39
2020-02-22 20:15:00;45;45;14;4;5;36;57;26
2020-02-22 20:30:00;48;26;10;7;7;34;36;25
