DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-08-27 00:00:00;0;2;3;0;0;1;3;3;0;3;2
2020-08-27 00:15:00;1;1;2;0;1;4;12;5;1;3;2
2020-08-27 00:30:00;1;0;5;1;3;2;2;1;1;4;2
2020-08-27 00:45:00;0;4;7;1;1;1;3;1;1;2;5
2020-08-27 01:00:00;0;3;2;0;0;2;1;1;0;1;0
2020-08-27 01:15:00;0;0;6;1;1;2;4;0;0;1;3
2020-08-27 01:30:00;0;2;3;1;1;0;1;0;0;1;3
2020-08-27 01:45:00;0;1;1;0;0;2;3;0;1;0;2
2020-08-27 02:00:00;0;0;0;0;0;0;2;0;0;1;0
2020-08-27 02:15:00;0;1;0;0;0;0;2;0;0;1;0
2020-08-27 02:30:00;1;4;1;0;1;0;0;0;0;0;1
2020-08-27 02:45:00;1;1;2;0;1;0;1;0;1;1;1
2020-08-27 03:00:00;0;0;1;2;2;0;2;1;0;2;1
2020-08-27 03:15:00;0;3;1;0;0;0;0;0;0;0;2
2020-08-27 03:30:00;1;0;0;0;1;0;2;0;0;0;1
2020-08-27 03:45:00;0;1;0;0;0;0;1;1;0;1;3
2020-08-27 04:00:00;0;1;0;0;0;0;1;0;1;2;2
2020-08-27 04:15:00;0;0;2;0;0;0;2;0;0;1;0
2020-08-27 04:30:00;0;1;1;0;0;0;2;0;1;1;1
2020-08-27 04:45:00;1;3;1;0;1;1;6;0;0;1;0
2020-08-27 05:00:00;2;14;3;0;2;1;0;0;0;2;7
2020-08-27 05:15:00;3;25;10;0;2;1;6;0;2;5;4
2020-08-27 05:30:00;1;43;15;2;2;2;7;2;6;7;11
2020-08-27 05:45:00;0;29;21;3;3;1;10;0;3;19;9
2020-08-27 06:00:00;0;17;9;2;2;2;8;1;6;13;5
2020-08-27 06:15:00;3;19;14;5;7;3;9;2;10;12;10
2020-08-27 06:30:00;5;29;21;4;6;10;15;5;6;16;17
2020-08-27 06:45:00;1;27;23;6;8;3;13;4;17;15;17
2020-08-27 07:00:00;5;20;16;7;8;6;12;6;11;12;17
2020-08-27 07:15:00;0;26;30;11;12;5;21;3;15;20;17
2020-08-27 07:30:00;3;33;31;11;13;14;29;11;20;25;22
2020-08-27 07:45:00;10;30;42;8;13;8;29;18;25;27;17
2020-08-27 08:00:00;6;31;32;6;9;18;20;22;18;22;18
2020-08-27 08:15:00;9;29;20;3;7;9;28;13;19;23;15
2020-08-27 08:30:00;3;23;33;12;14;9;22;11;17;25;18
2020-08-27 08:45:00;3;27;27;9;11;11;24;15;14;27;15
2020-08-27 09:00:00;6;25;27;3;5;16;19;13;16;25;17
2020-08-27 09:15:00;8;21;40;5;11;12;22;9;21;39;16
2020-08-27 09:30:00;2;33;32;13;17;12;23;12;28;23;19
2020-08-27 09:45:00;4;20;25;11;16;17;23;16;29;32;17
2020-08-27 10:00:00;5;29;23;5;5;15;24;23;19;22;27
2020-08-27 10:15:00;3;27;51;18;19;20;24;17;16;19;22
2020-08-27 10:30:00;4;19;31;5;7;17;26;15;21;20;22
2020-08-27 10:45:00;2;32;52;7;10;15;27;25;17;29;19
2020-08-27 11:00:00;5;27;30;9;12;23;32;19;19;26;19
2020-08-27 11:15:00;7;32;45;9;13;23;31;14;16;25;21
2020-08-27 11:30:00;7;35;44;8;14;18;30;25;23;28;24
2020-08-27 11:45:00;3;33;45;15;18;26;30;22;21;23;29
2020-08-27 12:00:00;6;29;55;6;11;20;26;21;19;15;34
2020-08-27 12:15:00;8;33;48;4;8;17;30;25;20;33;20
2020-08-27 12:30:00;16;62;73;5;15;14;30;23;16;21;34
2020-08-27 12:45:00;12;71;77;10;21;17;27;25;23;24;39
2020-08-27 13:00:00;8;66;78;11;18;12;25;21;18;21;30
2020-08-27 13:15:00;4;41;43;9;10;18;31;21;17;22;20
2020-08-27 13:30:00;6;44;44;5;10;10;27;13;25;21;36
2020-08-27 13:45:00;5;49;46;12;15;14;32;22;20;32;24
2020-08-27 14:00:00;7;38;45;10;14;11;35;13;23;34;26
2020-08-27 14:15:00;6;28;30;5;9;15;27;21;23;35;34
2020-08-27 14:30:00;4;47;40;7;10;10;27;15;24;25;29
2020-08-27 14:45:00;5;34;41;6;12;25;24;22;18;28;23
2020-08-27 15:00:00;9;42;46;17;17;20;27;20;19;30;24
2020-08-27 15:15:00;2;39;39;10;16;17;30;20;27;30;38
2020-08-27 15:30:00;5;37;43;10;12;24;39;26;26;25;28
2020-08-27 15:45:00;6;34;44;8;12;19;33;19;29;30;43
2020-08-27 16:00:00;11;40;51;9;12;25;26;23;24;21;27
2020-08-27 16:15:00;5;46;50;14;15;18;39;17;16;29;24
2020-08-27 16:30:00;5;34;36;12;15;16;45;21;26;30;37
2020-08-27 16:45:00;9;39;41;8;13;26;41;33;20;25;30
2020-08-27 17:00:00;8;42;47;5;8;26;37;23;25;35;34
2020-08-27 17:15:00;8;51;55;10;13;16;30;20;26;33;34
2020-08-27 17:30:00;4;34;36;10;16;23;32;19;22;23;28
2020-08-27 17:45:00;7;30;40;6;11;16;35;21;26;21;35
2020-08-27 18:00:00;7;30;38;7;13;16;35;21;22;25;33
2020-08-27 18:15:00;3;40;43;7;11;12;23;17;24;21;34
2020-08-27 18:30:00;3;32;40;7;8;20;28;13;21;28;27
2020-08-27 18:45:00;8;29;40;7;13;12;22;16;20;24;30
2020-08-27 19:00:00;7;26;31;3;9;18;23;12;13;18;14
