DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-12-24 00:00:00;1;0;0;0;0;1
2020-12-24 00:15:00;4;1;1;2;1;4
2020-12-24 00:30:00;6;3;2;3;0;2
2020-12-24 00:45:00;4;4;2;2;1;0
2020-12-24 01:00:00;1;0;3;3;0;2
2020-12-24 01:15:00;0;1;0;2;1;0
2020-12-24 01:30:00;1;1;2;0;0;0
2020-12-24 01:45:00;2;0;0;1;0;0
2020-12-24 02:00:00;4;1;2;2;0;0
2020-12-24 02:15:00;3;0;3;0;0;1
2020-12-24 02:30:00;2;1;1;1;0;1
2020-12-24 02:45:00;3;0;2;0;0;0
2020-12-24 03:00:00;1;0;2;1;1;1
2020-12-24 03:15:00;3;1;4;2;1;0
2020-12-24 03:30:00;3;2;3;1;1;0
2020-12-24 03:45:00;4;0;4;0;0;0
2020-12-24 04:00:00;4;1;1;2;0;0
2020-12-24 04:15:00;11;1;2;5;0;1
2020-12-24 04:30:00;5;1;2;5;0;1
2020-12-24 04:45:00;13;3;3;9;2;1
2020-12-24 05:00:00;15;3;0;9;1;1
2020-12-24 05:15:00;20;7;3;14;3;3
2020-12-24 05:30:00;26;8;10;19;5;9
2020-12-24 05:45:00;25;7;9;20;0;2
2020-12-24 06:00:00;18;2;9;16;5;0
2020-12-24 06:15:00;19;6;10;10;2;2
2020-12-24 06:30:00;28;9;12;18;2;6
2020-12-24 06:45:00;22;10;16;31;2;3
2020-12-24 07:00:00;26;6;11;30;9;6
2020-12-24 07:15:00;40;21;22;23;9;20
2020-12-24 07:30:00;35;17;10;23;3;12
2020-12-24 07:45:00;50;25;17;22;6;16
2020-12-24 08:00:00;28;13;17;39;9;26
2020-12-24 08:15:00;43;27;22;26;3;23
2020-12-24 08:30:00;62;31;23;40;10;24
2020-12-24 08:45:00;50;34;31;45;11;32
2020-12-24 09:00:00;65;38;24;45;16;25
2020-12-24 09:15:00;75;38;43;43;7;38
2020-12-24 09:30:00;76;53;39;78;14;42
2020-12-24 09:45:00;94;57;42;75;17;46
2020-12-24 10:00:00;80;65;42;70;10;37
2020-12-24 10:15:00;97;57;54;88;21;49
2020-12-24 10:30:00;105;71;55;88;20;50
2020-12-24 10:45:00;109;80;67;91;17;64
2020-12-24 11:00:00;114;84;80;87;19;41
2020-12-24 11:15:00;113;74;62;95;22;51
2020-12-24 11:30:00;117;77;58;105;20;55
2020-12-24 11:45:00;105;65;61;100;23;63
2020-12-24 12:00:00;121;95;59;91;10;52
2020-12-24 12:15:00;108;65;57;84;16;55
2020-12-24 12:30:00;114;71;45;84;13;52
2020-12-24 12:45:00;103;66;51;93;16;64
2020-12-24 13:00:00;100;78;61;77;16;42
2020-12-24 13:15:00;112;69;52;91;18;35
2020-12-24 13:30:00;98;54;62;81;7;44
2020-12-24 13:45:00;103;79;54;75;10;43
2020-12-24 14:00:00;101;62;49;79;7;36
2020-12-24 14:15:00;92;63;67;66;3;32
2020-12-24 14:30:00;96;62;61;86;7;38
2020-12-24 14:45:00;106;68;70;82;4;25
2020-12-24 15:00:00;92;71;53;70;2;21
2020-12-24 15:15:00;83;58;63;82;3;24
2020-12-24 15:30:00;93;59;69;84;3;22
2020-12-24 15:45:00;109;75;51;64;3;20
2020-12-24 16:00:00;97;52;63;70;4;20
2020-12-24 16:15:00;82;56;46;59;4;10
2020-12-24 16:30:00;79;54;44;54;7;23
2020-12-24 16:45:00;97;49;74;70;4;16
2020-12-24 17:00:00;79;34;38;54;4;16
2020-12-24 17:15:00;61;26;44;63;5;12
2020-12-24 17:30:00;58;33;45;51;3;13
2020-12-24 17:45:00;57;26;31;51;2;0
2020-12-24 18:00:00;46;26;18;31;3;8
2020-12-24 18:15:00;36;24;19;29;1;11
2020-12-24 18:30:00;42;16;27;35;0;4
2020-12-24 18:45:00;41;18;27;40;2;10
2020-12-24 19:00:00;49;21;14;33;3;5
2020-12-24 19:15:00;51;27;26;26;1;14
2020-12-24 19:30:00;44;23;23;38;6;16
2020-12-24 19:45:00;55;23;26;40;3;9
2020-12-24 20:00:00;71;40;33;40;1;15
2020-12-24 20:15:00;87;56;61;70;2;20
2020-12-24 20:30:00;124;89;79;120;8;27
2020-12-24 20:45:00;117;88;81;114;8;20
2020-12-24 21:00:00;38;20;21;30;3;3
2020-12-24 21:15:00;14;2;6;7;0;1
2020-12-24 21:30:00;8;2;2;3;1;1
2020-12-24 21:45:00;11;3;1;10;1;1
2020-12-24 22:00:00;4;0;3;5;0;1
2020-12-24 22:15:00;8;3;3;4;0;0
2020-12-24 22:30:00;6;1;4;4;0;2
2020-12-24 22:45:00;6;2;3;2;0;0
2020-12-24 23:00:00;4;0;1;3;0;0
2020-12-24 23:15:00;4;0;2;2;0;1
2020-12-24 23:30:00;2;1;0;2;0;0
2020-12-24 23:45:00;5;1;3;1;0;1
