DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-08-04 00:00:00;32;4;2;0;0;0;0;0;0;0
2020-08-04 00:15:00;62;3;3;0;0;0;0;0;0;0
2020-08-04 00:30:00;51;2;3;0;0;0;0;0;0;0
2020-08-04 00:45:00;51;6;5;0;0;0;0;0;0;0
2020-08-04 01:00:00;44;3;3;0;0;0;0;0;0;0
2020-08-04 01:15:00;47;3;0;0;0;0;0;0;0;0
2020-08-04 01:30:00;63;6;3;0;0;0;0;0;0;0
2020-08-04 01:45:00;56;2;5;0;0;0;0;0;0;0
2020-08-04 02:00:00;41;2;1;0;0;8;0;0;0;0
2020-08-04 02:15:00;44;4;2;0;0;0;0;0;0;0
2020-08-04 02:30:00;52;2;2;0;0;4;0;0;0;0
2020-08-04 02:45:00;38;2;2;0;0;3;0;0;0;0
2020-08-04 03:00:00;37;1;1;0;0;1;0;0;0;0
2020-08-04 03:15:00;69;5;5;0;0;2;0;0;0;0
2020-08-04 03:30:00;51;1;0;0;0;0;0;0;0;0
2020-08-04 03:45:00;46;0;1;0;0;4;0;0;0;0
2020-08-04 04:00:00;45;3;3;0;0;0;0;0;0;0
2020-08-04 04:15:00;38;3;5;0;0;0;0;0;0;0
2020-08-04 04:30:00;46;5;6;0;0;0;0;0;0;0
2020-08-04 04:45:00;47;5;5;0;0;0;0;0;0;0
2020-08-04 05:00:00;48;5;7;0;0;2;0;0;0;0
2020-08-04 05:15:00;48;16;24;0;1;2;1;0;0;0
2020-08-04 05:30:00;42;33;31;0;0;1;0;0;0;0
2020-08-04 05:45:00;50;36;49;0;1;0;0;0;0;0
2020-08-04 06:00:00;37;29;39;0;0;2;0;1;0;0
2020-08-04 06:15:00;43;46;54;0;1;0;0;0;0;0
2020-08-04 06:30:00;52;63;75;0;3;1;3;0;0;0
2020-08-04 06:45:00;52;64;76;0;2;1;3;0;0;0
2020-08-04 07:00:00;53;72;90;0;1;7;3;0;0;0
2020-08-04 07:15:00;61;65;79;0;1;1;3;0;0;0
2020-08-04 07:30:00;56;70;69;0;0;3;14;0;1;0
2020-08-04 07:45:00;62;94;78;0;1;0;3;0;0;0
2020-08-04 08:00:00;58;84;76;0;1;3;2;0;0;0
2020-08-04 08:15:00;61;85;70;0;0;0;4;0;0;0
2020-08-04 08:30:00;53;78;64;0;2;6;1;0;1;0
2020-08-04 08:45:00;63;74;64;0;2;1;1;0;0;0
2020-08-04 09:00:00;69;79;60;0;1;4;4;0;0;0
2020-08-04 09:15:00;54;66;65;0;1;1;2;0;0;0
2020-08-04 09:30:00;54;71;62;0;1;6;9;0;0;0
2020-08-04 09:45:00;63;65;72;0;1;14;23;0;0;0
2020-08-04 10:00:00;61;75;83;0;1;6;13;0;0;0
2020-08-04 10:15:00;60;80;54;0;0;3;7;0;0;0
2020-08-04 10:30:00;63;71;73;0;0;0;0;0;0;0
2020-08-04 10:45:00;48;73;62;0;1;1;0;0;0;0
2020-08-04 11:00:00;69;70;63;0;1;0;0;0;0;0
2020-08-04 11:15:00;41;67;67;0;0;2;0;0;0;0
2020-08-04 11:30:00;56;59;56;0;0;1;0;1;1;0
2020-08-04 11:45:00;66;79;57;0;1;0;0;0;0;0
2020-08-04 12:00:00;68;65;41;0;1;0;0;2;1;0
2020-08-04 12:15:00;58;60;39;0;0;0;0;6;0;0
2020-08-04 12:30:00;48;63;44;0;3;4;2;0;0;0
2020-08-04 12:45:00;50;58;50;0;1;0;0;1;0;0
2020-08-04 13:00:00;70;61;50;0;1;0;0;0;0;0
2020-08-04 13:15:00;51;66;35;0;0;0;0;0;0;0
2020-08-04 13:30:00;78;57;58;0;1;1;2;0;0;0
2020-08-04 13:45:00;54;86;59;0;0;0;0;0;0;0
2020-08-04 14:00:00;59;84;52;0;1;0;0;0;0;0
2020-08-04 14:15:00;66;97;64;0;2;0;0;0;0;0
2020-08-04 14:30:00;62;83;42;0;0;0;0;0;0;0
2020-08-04 14:45:00;67;88;59;0;2;0;0;0;0;0
2020-08-04 15:00:00;60;85;62;0;1;0;0;0;0;0
2020-08-04 15:15:00;75;101;77;0;1;0;0;1;0;0
2020-08-04 15:30:00;68;86;56;0;2;0;0;0;0;0
2020-08-04 15:45:00;89;102;61;0;0;0;1;0;0;0
2020-08-04 16:00:00;76;97;73;0;1;0;0;1;0;0
2020-08-04 16:15:00;80;93;77;0;0;0;0;0;0;0
2020-08-04 16:30:00;86;85;82;0;0;0;0;0;0;0
2020-08-04 16:45:00;79;97;72;0;1;0;0;0;0;0
2020-08-04 17:00:00;76;84;53;0;0;0;0;0;0;0
2020-08-04 17:15:00;52;90;56;0;0;0;0;1;0;0
2020-08-04 17:30:00;73;77;54;0;1;0;0;0;0;0
2020-08-04 17:45:00;55;86;60;0;1;0;0;0;0;0
2020-08-04 18:00:00;84;56;40;0;0;0;0;0;0;0
2020-08-04 18:15:00;93;80;54;0;0;0;0;1;0;0
2020-08-04 18:30:00;56;67;64;0;0;0;0;0;0;0
2020-08-04 18:45:00;66;59;24;0;0;0;0;47;0;0
2020-08-04 19:00:00;54;45;27;0;1;0;0;0;0;0
2020-08-04 19:15:00;65;42;41;0;0;0;0;0;0;0
2020-08-04 19:30:00;66;35;33;0;2;0;0;0;0;0
2020-08-04 19:45:00;46;29;26;0;0;0;0;0;1;0
2020-08-04 20:00:00;62;24;69;0;0;0;0;0;0;0
2020-08-04 20:15:00;65;20;17;0;0;0;0;0;0;0
2020-08-04 20:30:00;49;28;24;0;0;0;0;0;0;0
2020-08-04 20:45:00;51;24;20;0;0;0;0;0;0;0
2020-08-04 21:00:00;62;21;31;0;0;0;0;0;0;0
2020-08-04 21:15:00;62;22;18;0;4;0;0;0;0;0
2020-08-04 21:30:00;47;20;27;0;0;0;0;0;0;0
2020-08-04 21:45:00;72;18;16;0;0;0;0;0;0;0
2020-08-04 22:00:00;38;10;5;0;0;1;1;0;0;0
2020-08-04 22:15:00;73;13;8;0;0;0;0;0;0;0
2020-08-04 22:30:00;76;11;5;0;0;0;0;0;0;0
2020-08-04 22:45:00;52;4;4;0;0;0;0;0;0;0
2020-08-04 23:00:00;48;6;4;0;0;0;0;0;0;0
2020-08-04 23:15:00;76;6;9;0;0;0;0;0;0;0
2020-08-04 23:30:00;52;7;8;0;0;0;0;0;0;0
