DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-09-21 00:00:00;4;0;0;0;0;2;0;4;2;0;0;0;0;0;0
2020-09-21 00:15:00;7;4;0;4;2;1;0;2;2;0;0;0;0;0;0
2020-09-21 00:30:00;3;1;0;0;2;0;0;4;4;0;0;0;0;0;0
2020-09-21 00:45:00;2;3;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-09-21 01:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-09-21 01:15:00;2;3;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-21 01:30:00;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-09-21 01:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 02:00:00;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-21 02:15:00;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-09-21 02:30:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-09-21 02:45:00;4;4;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-09-21 03:00:00;5;1;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-09-21 03:15:00;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-09-21 03:30:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-09-21 03:45:00;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-09-21 04:00:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-09-21 04:15:00;4;6;0;5;5;1;0;0;0;0;0;0;0;0;0
2020-09-21 04:30:00;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-09-21 04:45:00;7;4;0;3;2;13;0;4;5;0;0;0;0;0;0
2020-09-21 05:00:00;7;9;0;8;8;7;0;3;4;0;0;0;0;0;0
2020-09-21 05:15:00;30;11;0;9;8;21;0;11;12;0;0;0;0;0;0
2020-09-21 05:30:00;29;12;0;11;11;18;0;14;14;0;0;0;0;0;0
2020-09-21 05:45:00;34;23;0;23;20;17;0;9;8;0;0;0;0;0;0
2020-09-21 06:00:00;37;20;0;22;20;19;0;12;9;0;0;0;0;0;0
2020-09-21 06:15:00;30;16;0;16;16;24;0;8;9;0;0;0;0;0;0
2020-09-21 06:30:00;40;22;1;19;16;35;0;25;22;0;0;0;0;0;0
2020-09-21 06:45:00;39;31;1;30;18;29;0;18;17;0;0;0;0;0;0
2020-09-21 07:00:00;52;46;1;39;36;34;0;29;26;0;0;0;0;0;0
2020-09-21 07:15:00;52;42;1;40;50;68;0;29;22;2;0;1;0;0;0
2020-09-21 07:30:00;63;52;4;49;42;45;0;36;32;2;0;1;0;0;10
2020-09-21 07:45:00;73;69;2;58;44;45;0;37;26;3;0;0;0;0;0
2020-09-21 08:00:00;44;36;1;33;28;29;0;24;34;0;0;0;0;1;0
2020-09-21 08:15:00;56;48;1;50;37;36;0;31;23;0;0;1;0;0;0
2020-09-21 08:30:00;45;42;2;41;29;25;0;21;21;0;0;0;0;0;0
2020-09-21 08:45:00;38;32;0;31;25;26;0;22;17;0;0;0;0;0;0
2020-09-21 09:00:00;46;29;2;26;24;19;0;23;16;0;0;0;1;0;0
2020-09-21 09:15:00;42;33;2;28;28;38;0;15;12;0;0;0;0;0;0
2020-09-21 09:30:00;49;33;0;29;23;24;0;25;25;0;0;0;0;0;0
2020-09-21 09:45:00;55;30;0;29;23;24;0;24;21;0;0;0;0;0;0
2020-09-21 10:00:00;56;44;3;38;31;27;0;21;18;0;0;0;0;0;0
2020-09-21 10:15:00;52;38;0;37;34;21;0;16;15;0;0;0;0;0;0
2020-09-21 10:30:00;59;44;7;42;35;23;0;23;23;0;0;0;0;0;0
2020-09-21 10:45:00;42;35;22;32;32;11;0;11;10;0;0;0;0;0;0
2020-09-21 11:00:00;56;33;19;30;20;32;0;14;15;0;0;0;0;0;0
2020-09-21 11:15:00;66;34;2;33;24;21;0;15;17;2;0;0;0;0;0
2020-09-21 11:30:00;53;41;2;32;32;19;0;16;17;0;0;0;0;0;0
