DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-08-13 00:00:00;16;19;10;18;9;4;3;2;0;2;3
2020-08-13 00:15:00;19;23;20;24;11;4;1;13;0;1;3
2020-08-13 00:30:00;12;15;18;17;7;5;3;4;0;3;2
2020-08-13 00:45:00;9;14;11;16;9;2;2;3;0;1;0
2020-08-13 01:00:00;11;16;9;11;4;1;0;3;0;1;2
2020-08-13 01:15:00;13;14;8;12;9;0;2;2;0;2;3
2020-08-13 01:30:00;19;23;11;8;4;8;0;3;0;2;0
2020-08-13 01:45:00;8;9;10;4;2;1;0;2;0;1;2
2020-08-13 02:00:00;9;14;9;7;3;4;1;1;0;3;2
2020-08-13 02:15:00;7;8;4;4;3;3;0;0;0;1;0
2020-08-13 02:30:00;11;13;11;5;4;0;0;1;0;2;1
2020-08-13 02:45:00;6;12;7;6;2;1;0;0;0;0;0
2020-08-13 03:00:00;8;11;8;8;5;3;0;4;0;1;2
2020-08-13 03:15:00;9;12;4;7;3;2;0;2;0;3;0
2020-08-13 03:30:00;3;3;5;2;2;2;0;3;0;2;1
2020-08-13 03:45:00;13;15;5;6;5;2;0;0;0;0;0
2020-08-13 04:00:00;12;13;9;9;3;0;0;0;0;2;3
2020-08-13 04:15:00;14;20;8;12;4;1;0;3;0;1;0
2020-08-13 04:30:00;18;18;9;8;7;1;0;9;0;3;0
2020-08-13 04:45:00;19;21;15;11;7;1;0;3;0;2;1
2020-08-13 05:00:00;30;33;20;17;7;5;3;9;0;3;4
2020-08-13 05:15:00;38;38;22;8;5;4;2;7;0;5;9
2020-08-13 05:30:00;65;78;59;29;27;14;3;16;0;11;20
2020-08-13 05:45:00;69;80;44;24;22;16;12;11;0;13;12
2020-08-13 06:00:00;69;72;54;47;27;14;4;12;0;8;11
2020-08-13 06:15:00;78;86;50;33;24;13;7;14;0;16;20
2020-08-13 06:30:00;108;120;81;50;42;19;9;21;0;18;27
2020-08-13 06:45:00;102;122;79;86;65;26;7;15;0;16;29
2020-08-13 07:00:00;95;120;71;70;46;21;38;21;0;20;30
2020-08-13 07:15:00;106;114;88;73;40;21;14;25;0;16;28
2020-08-13 07:30:00;102;117;81;102;64;31;13;20;0;18;38
2020-08-13 07:45:00;110;129;112;91;63;43;15;24;0;19;31
2020-08-13 08:00:00;109;136;89;83;50;39;13;25;0;21;31
2020-08-13 08:15:00;89;109;82;78;68;28;12;26;0;14;20
2020-08-13 08:30:00;97;115;83;94;58;33;15;27;0;26;28
2020-08-13 08:45:00;95;124;78;98;80;24;14;43;0;24;29
2020-08-13 09:00:00;86;105;73;87;70;25;14;39;0;23;19
2020-08-13 09:15:00;81;92;81;81;53;21;9;26;0;11;24
2020-08-13 09:30:00;112;139;101;92;82;30;19;32;0;24;22
2020-08-13 09:45:00;109;149;112;105;81;25;13;40;0;27;23
