DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-04-27 00:00:00;2;5;1;0;6;7;1;2;0;0;0;0;0;0
2020-04-27 00:15:00;8;4;3;2;3;6;5;1;0;0;0;0;0;0
2020-04-27 00:30:00;10;5;1;0;5;3;2;1;0;0;0;0;0;0
2020-04-27 00:45:00;3;2;1;0;3;5;5;3;0;0;0;0;0;0
2020-04-27 01:00:00;3;2;3;1;1;3;2;3;0;0;0;0;0;0
2020-04-27 01:15:00;3;6;0;0;2;6;1;1;0;0;0;0;0;0
2020-04-27 01:30:00;3;1;2;0;1;2;2;4;0;0;0;0;0;0
2020-04-27 01:45:00;5;1;3;0;1;1;2;3;0;0;0;0;0;0
2020-04-27 02:00:00;3;2;0;0;2;3;1;1;0;0;0;0;0;0
2020-04-27 02:15:00;3;1;2;1;6;3;0;1;0;0;0;0;0;0
2020-04-27 02:30:00;2;3;4;2;3;5;4;2;0;0;0;0;0;0
2020-04-27 02:45:00;2;4;5;3;7;2;1;0;0;0;0;0;0;0
2020-04-27 03:00:00;1;0;0;1;1;1;1;0;0;0;0;0;0;0
2020-04-27 03:15:00;2;0;0;0;1;1;2;0;0;0;0;0;0;0
2020-04-27 03:30:00;6;2;1;1;2;1;4;1;0;0;0;0;0;0
2020-04-27 03:45:00;4;0;2;0;1;1;0;2;0;0;0;0;0;0
2020-04-27 04:00:00;3;1;2;0;3;9;3;1;0;0;0;0;0;0
2020-04-27 04:15:00;5;0;2;1;1;3;4;1;0;0;0;0;0;0
2020-04-27 04:30:00;9;4;7;4;9;8;3;0;0;0;0;0;0;0
2020-04-27 04:45:00;11;2;6;1;8;11;3;7;0;0;0;0;0;0
2020-04-27 05:00:00;18;7;6;1;17;14;11;16;0;0;0;0;0;0
2020-04-27 05:15:00;16;10;21;1;21;28;11;15;0;0;0;0;0;0
2020-04-27 05:30:00;36;22;28;14;25;39;14;15;0;0;0;0;0;0
2020-04-27 05:45:00;45;32;23;9;30;49;10;11;0;0;0;0;0;0
2020-04-27 06:00:00;28;33;25;6;40;36;12;15;0;0;0;0;0;0
2020-04-27 06:15:00;38;42;28;8;36;75;20;16;0;0;5;0;0;0
2020-04-27 06:30:00;67;54;47;14;55;86;21;34;0;0;1;0;0;0
2020-04-27 06:45:00;58;67;29;23;50;78;15;23;0;0;0;0;0;0
2020-04-27 07:00:00;67;93;40;14;55;78;22;19;0;0;0;0;0;0
2020-04-27 07:15:00;69;68;39;25;75;75;21;14;0;0;0;0;0;0
2020-04-27 07:30:00;89;84;37;23;61;93;28;13;0;0;0;0;0;0
2020-04-27 07:45:00;69;75;59;22;50;90;26;16;0;0;0;0;0;0
2020-04-27 08:00:00;76;88;34;20;46;83;27;22;0;0;0;0;0;0
2020-04-27 08:15:00;61;68;38;14;55;75;32;17;0;0;0;0;0;0
2020-04-27 08:30:00;67;54;33;19;46;76;36;31;0;0;0;0;0;0
2020-04-27 08:45:00;79;84;29;27;55;79;30;30;0;0;0;0;0;0
2020-04-27 09:00:00;61;59;33;16;57;82;28;20;0;0;0;0;0;0
2020-04-27 09:15:00;69;82;39;8;50;75;38;21;0;0;0;0;0;0
2020-04-27 09:30:00;79;95;36;15;63;81;30;26;0;2;0;0;0;0
2020-04-27 09:45:00;80;87;29;18;71;92;27;19;0;0;0;0;0;0
2020-04-27 10:00:00;68;77;30;15;63;100;30;14;0;0;0;0;0;0
2020-04-27 10:15:00;72;91;44;23;61;112;31;34;0;0;0;0;0;0
2020-04-27 10:30:00;70;83;35;18;67;101;38;27;0;0;0;0;0;0
2020-04-27 10:45:00;76;74;34;15;64;88;30;27;0;0;0;0;0;0
2020-04-27 11:00:00;73;87;38;16;66;91;34;37;0;0;0;0;0;0
2020-04-27 11:15:00;73;101;40;18;69;99;32;25;0;0;0;0;0;18
2020-04-27 11:30:00;78;82;47;20;67;99;51;39;0;0;0;0;0;0
2020-04-27 11:45:00;92;74;42;23;67;101;52;30;0;0;0;0;0;0
2020-04-27 12:00:00;78;86;50;18;64;97;43;36;0;1;0;0;0;0
2020-04-27 12:15:00;87;105;41;24;52;100;41;38;0;2;0;0;0;0
2020-04-27 12:30:00;81;85;34;6;79;95;40;26;0;0;0;0;0;0
2020-04-27 12:45:00;76;88;41;16;71;96;35;19;0;2;0;0;0;0
2020-04-27 13:00:00;77;79;44;37;60;106;44;29;0;0;0;0;0;0
2020-04-27 13:15:00;90;73;39;25;65;104;41;31;0;0;0;2;0;0
2020-04-27 13:30:00;93;86;43;23;66;90;52;38;0;8;0;0;0;0
2020-04-27 13:45:00;82;94;42;19;70;103;40;33;7;0;6;0;0;0
2020-04-27 14:00:00;90;87;32;13;69;105;49;42;0;0;0;0;0;0
2020-04-27 14:15:00;94;91;34;20;60;80;53;40;0;0;0;0;0;0
2020-04-27 14:30:00;96;103;34;20;73;105;50;29;0;0;0;0;0;0
2020-04-27 14:45:00;88;97;38;19;78;106;48;37;0;0;0;0;0;1
2020-04-27 15:00:00;88;135;42;26;80;100;43;35;0;1;0;1;0;0
2020-04-27 15:15:00;81;90;34;7;82;95;43;31;0;0;1;0;1;0
2020-04-27 15:30:00;103;97;35;20;65;97;46;27;0;1;0;0;0;0
2020-04-27 15:45:00;95;92;39;23;94;138;52;36;0;0;1;0;0;0
2020-04-27 16:00:00;108;110;38;19;82;107;45;37;0;0;0;0;0;1
2020-04-27 16:15:00;95;95;38;25;94;143;44;28;1;0;0;0;0;0
2020-04-27 16:30:00;97;87;41;32;93;139;41;38;0;0;1;0;0;0
2020-04-27 16:45:00;83;107;38;28;90;122;47;42;0;0;0;0;29;2
2020-04-27 17:00:00;113;102;32;16;82;109;38;41;0;31;5;2;0;0
2020-04-27 17:15:00;97;113;42;24;82;119;39;33;0;0;0;0;0;0
2020-04-27 17:30:00;71;80;33;22;63;92;50;36;0;0;0;0;0;0
2020-04-27 17:45:00;75;74;40;16;66;97;33;33;0;0;0;0;0;0
2020-04-27 18:00:00;74;78;31;22;73;93;32;30;0;0;0;0;0;0
2020-04-27 18:15:00;63;64;25;15;64;87;33;29;0;34;0;0;0;0
2020-04-27 18:30:00;70;65;30;14;55;70;47;25;0;2;0;0;0;0
2020-04-27 18:45:00;60;53;27;18;46;55;29;23;0;0;0;0;0;0
2020-04-27 19:00:00;76;68;19;6;52;69;29;23;0;0;0;14;0;0
2020-04-27 19:15:00;46;59;38;10;44;58;34;29;0;3;0;1;2;2
2020-04-27 19:30:00;56;59;29;16;48;57;35;24;0;2;0;0;0;0
2020-04-27 19:45:00;44;42;26;6;35;50;27;21;0;1;0;0;0;0
2020-04-27 20:00:00;40;38;24;9;46;56;20;15;0;3;0;0;0;0
2020-04-27 20:15:00;38;39;16;8;27;50;17;18;0;0;0;0;0;0
2020-04-27 20:30:00;36;24;16;5;24;24;13;13;0;0;0;0;0;0
2020-04-27 20:45:00;25;27;11;5;26;27;13;16;0;0;0;0;0;0
2020-04-27 21:00:00;32;25;17;4;23;36;17;14;0;0;0;0;0;0
2020-04-27 21:15:00;30;20;14;1;16;25;12;9;0;0;0;0;0;0
2020-04-27 21:30:00;20;23;7;3;20;28;15;13;0;0;0;0;0;0
2020-04-27 21:45:00;26;22;4;3;20;21;16;10;0;0;0;0;0;0
2020-04-27 22:00:00;20;22;9;5;17;27;14;15;0;0;1;0;0;6
2020-04-27 22:15:00;17;20;12;5;9;22;16;11;0;0;3;0;0;0
2020-04-27 22:30:00;18;11;11;3;13;20;10;6;0;0;0;0;0;0
2020-04-27 22:45:00;11;13;8;0;11;16;7;7;0;0;0;0;12;0
2020-04-27 23:00:00;10;15;9;4;11;12;6;3;0;0;0;0;0;0
2020-04-27 23:15:00;20;12;14;3;11;12;6;3;0;0;0;0;0;0
2020-04-27 23:30:00;12;7;3;3;5;9;13;6;0;0;0;0;0;0
2020-04-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
