DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-01-23 00:00:00;2;7;4;1;11;8;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 00:15:00;8;11;3;1;8;8;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 00:30:00;7;10;3;1;9;9;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 00:45:00;5;5;5;1;10;10;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 01:00:00;5;6;2;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 01:15:00;7;6;3;0;6;5;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 01:30:00;2;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 01:45:00;3;4;2;0;11;9;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 02:00:00;3;1;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 02:15:00;3;4;1;0;7;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 02:30:00;1;2;2;0;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 02:45:00;6;3;1;1;6;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 03:00:00;4;6;7;1;5;7;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 03:15:00;4;6;2;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 03:30:00;4;6;3;0;6;6;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 03:45:00;2;3;3;1;5;4;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 04:00:00;4;5;3;1;5;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 04:15:00;10;14;6;2;9;9;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 04:30:00;19;22;7;0;13;10;6;7;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 04:45:00;26;22;10;0;22;20;6;10;0;0;0;0;0;0;0;0;0;0;0
2020-01-23 05:00:00;51;71;31;4;32;27;14;32;0;0;0;0;0;0;0;0;0;0;0
