DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-10-23 00:00:00;2;1;7;0;0;6;0;0;0;0;0;0
2019-10-23 00:15:00;1;6;13;1;5;7;0;0;0;0;0;0
2019-10-23 00:30:00;0;2;4;1;0;2;0;0;0;0;0;0
2019-10-23 00:45:00;0;0;4;0;1;4;0;0;0;0;0;0
2019-10-23 01:00:00;3;3;5;0;0;4;0;0;0;0;0;0
2019-10-23 01:15:00;1;3;4;0;0;1;0;0;0;0;0;0
2019-10-23 01:30:00;2;3;7;0;0;5;0;0;0;0;0;0
2019-10-23 01:45:00;0;2;3;0;0;1;0;0;0;0;0;0
2019-10-23 02:00:00;1;2;3;0;0;2;0;0;0;0;0;0
2019-10-23 02:15:00;1;1;2;0;0;1;0;0;0;0;0;0
2019-10-23 02:30:00;0;0;2;0;0;2;0;0;0;0;0;0
2019-10-23 02:45:00;0;1;2;0;0;1;0;0;0;0;0;0
2019-10-23 03:00:00;2;1;1;0;0;1;0;0;0;0;0;0
2019-10-23 03:15:00;2;3;4;0;0;1;0;0;0;0;0;0
2019-10-23 03:30:00;1;1;2;0;0;2;0;0;0;0;0;0
2019-10-23 03:45:00;0;0;3;0;0;2;0;0;0;0;0;0
2019-10-23 04:00:00;0;0;3;0;0;3;0;0;0;0;0;0
2019-10-23 04:15:00;1;1;3;0;0;1;0;0;0;0;0;0
2019-10-23 04:30:00;1;1;1;0;0;1;0;0;0;0;0;0
2019-10-23 04:45:00;3;3;3;0;0;0;0;0;0;0;0;0
2019-10-23 05:00:00;8;8;7;0;0;3;1;0;0;0;0;0
2019-10-23 05:15:00;5;7;8;1;0;3;0;0;0;0;0;0
2019-10-23 05:30:00;10;9;15;2;3;12;0;0;0;0;0;0
2019-10-23 05:45:00;15;19;19;4;4;7;0;0;0;0;0;0
2019-10-23 06:00:00;20;26;32;4;8;20;0;0;0;0;0;0
2019-10-23 06:15:00;19;27;46;8;6;23;0;0;0;0;0;0
2019-10-23 06:30:00;27;41;53;19;9;37;0;0;0;0;0;0
2019-10-23 06:45:00;42;63;64;23;5;32;0;0;0;0;0;0
2019-10-23 07:00:00;49;67;76;50;9;41;0;0;0;0;0;0
2019-10-23 07:15:00;55;102;97;64;10;59;0;2;0;0;0;0
2019-10-23 07:30:00;80;145;96;99;11;75;0;1;7;0;0;0
2019-10-23 07:45:00;92;150;134;72;9;97;0;4;0;0;0;0
2019-10-23 08:00:00;79;98;115;23;11;62;2;0;0;0;0;0
2019-10-23 08:15:00;71;83;124;16;7;65;1;0;0;0;0;0
2019-10-23 08:30:00;52;46;91;21;10;64;0;0;0;0;0;0
2019-10-23 08:45:00;56;58;92;17;6;69;1;0;1;0;0;0
2019-10-23 09:00:00;47;49;88;13;7;50;0;0;0;0;0;0
2019-10-23 09:15:00;47;46;64;14;8;37;0;0;0;0;0;0
2019-10-23 09:30:00;53;42;84;16;10;62;2;0;0;0;0;0
2019-10-23 09:45:00;43;59;103;18;5;72;0;0;0;0;0;0
2019-10-23 10:00:00;41;30;90;20;7;64;0;1;0;0;0;0
2019-10-23 10:15:00;53;41;87;10;6;67;0;0;0;0;0;0
2019-10-23 10:30:00;46;50;95;19;8;64;1;0;0;0;0;0
2019-10-23 10:45:00;42;53;101;18;6;72;0;0;0;0;0;0
2019-10-23 11:00:00;38;43;91;18;6;55;0;4;0;0;0;0
2019-10-23 11:15:00;40;44;87;23;7;59;0;2;1;0;0;0
2019-10-23 11:30:00;41;36;86;23;13;63;0;0;5;0;0;0
2019-10-23 11:45:00;37;49;100;21;6;84;0;0;0;0;0;0
2019-10-23 12:00:00;39;48;124;29;6;89;0;1;0;0;0;0
2019-10-23 12:15:00;43;44;104;22;7;71;0;0;0;0;0;0
2019-10-23 12:30:00;37;41;109;32;7;80;0;0;0;0;0;0
2019-10-23 12:45:00;37;53;91;48;10;57;1;0;0;0;0;0
2019-10-23 13:00:00;37;51;108;51;9;76;1;0;2;0;0;0
2019-10-23 13:15:00;31;54;123;27;15;67;1;0;7;0;0;0
2019-10-23 13:30:00;42;50;105;23;7;66;0;0;0;0;0;0
2019-10-23 13:45:00;38;51;104;27;5;71;2;1;0;0;0;0
