DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-11-10 00:00:00;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-10 00:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-10 00:30:00;
2020-11-10 00:45:00;
2020-11-10 01:00:00;
2020-11-10 01:15:00;
2020-11-10 01:30:00;
2020-11-10 01:45:00;
2020-11-10 02:00:00;
2020-11-10 02:15:00;
2020-11-10 02:30:00;
2020-11-10 02:45:00;
2020-11-10 03:00:00;
2020-11-10 03:15:00;
2020-11-10 03:30:00;
2020-11-10 03:45:00;
2020-11-10 04:00:00;
2020-11-10 04:15:00;
2020-11-10 04:30:00;
2020-11-10 04:45:00;
2020-11-10 05:00:00;
2020-11-10 05:15:00;
2020-11-10 05:30:00;
2020-11-10 05:45:00;
2020-11-10 06:00:00;
2020-11-10 06:15:00;
2020-11-10 06:30:00;
2020-11-10 06:45:00;
2020-11-10 07:00:00;
2020-11-10 07:15:00;
2020-11-10 07:30:00;
2020-11-10 07:45:00;46;79;5;62;36;35;0;12;12;1;3;0;0;0;0
2020-11-10 08:00:00;44;43;1;41;37;27;0;6;6;0;1;0;0;0;0
2020-11-10 08:15:00;39;38;0;36;37;21;0;11;12;2;0;0;0;0;0
2020-11-10 08:30:00;39;32;1;31;28;12;0;6;6;0;0;0;0;0;0
2020-11-10 08:45:00;34;25;1;23;20;25;0;4;3;0;0;0;0;1;0
2020-11-10 09:00:00;33;25;1;24;26;23;0;8;10;0;0;0;0;0;0
2020-11-10 09:15:00;36;28;0;26;28;19;0;11;7;0;0;0;0;0;0
2020-11-10 09:30:00;36;28;0;27;23;27;0;7;8;0;0;0;0;0;0
2020-11-10 09:45:00;44;20;1;18;18;28;0;7;9;0;0;0;0;0;0
2020-11-10 10:00:00;28;34;1;34;30;15;0;7;8;0;0;0;0;0;0
2020-11-10 10:15:00;44;25;1;20;17;24;0;14;13;0;0;0;0;0;0
2020-11-10 10:30:00;31;32;4;30;29;25;0;12;9;0;0;0;0;0;0
2020-11-10 10:45:00;32;37;0;32;34;15;0;9;8;0;0;0;0;0;0
2020-11-10 11:00:00;48;39;0;37;33;16;0;8;7;0;0;0;0;0;0
2020-11-10 11:15:00;40;27;1;25;26;13;0;10;11;0;0;1;0;0;0
2020-11-10 11:30:00;37;36;0;35;36;25;0;12;13;0;1;0;0;0;0
2020-11-10 11:45:00;39;27;0;27;23;19;0;9;7;1;0;0;0;0;0
2020-11-10 12:00:00;34;19;0;18;18;23;0;11;10;0;1;0;0;0;0
2020-11-10 12:15:00;53;26;0;25;23;30;0;19;15;0;0;0;0;0;0
2020-11-10 12:30:00;54;24;0;23;22;28;0;10;9;3;0;7;1;0;0
2020-11-10 12:45:00;42;31;0;30;27;25;0;12;13;1;1;0;0;0;0
2020-11-10 13:00:00;44;40;4;36;27;36;0;9;6;0;0;0;0;0;0
2020-11-10 13:15:00;64;41;0;34;29;27;0;12;11;1;5;0;0;1;0
2020-11-10 13:30:00;47;31;2;26;24;27;0;9;6;0;1;0;0;1;0
2020-11-10 13:45:00;42;32;0;30;28;19;0;16;15;0;0;0;0;0;0
2020-11-10 14:00:00;57;32;0;29;24;26;0;12;10;0;0;0;0;0;0
2020-11-10 14:15:00;65;31;0;30;29;34;0;11;11;0;0;0;0;0;0
2020-11-10 14:30:00;66;42;0;34;33;29;0;8;8;1;0;0;0;0;0
2020-11-10 14:45:00;56;40;1;38;33;30;0;14;12;0;6;0;0;0;9
2020-11-10 15:00:00;62;25;1;27;28;24;0;14;14;8;0;0;0;0;0
2020-11-10 15:15:00;47;49;0;48;39;23;0;18;17;0;0;0;0;0;0
2020-11-10 15:30:00;47;38;3;34;33;31;0;11;9;0;3;0;7;0;0
2020-11-10 15:45:00;53;45;1;36;35;23;0;12;12;0;0;1;0;0;0
2020-11-10 16:00:00;70;30;1;29;31;35;0;20;20;0;0;1;0;0;0
2020-11-10 16:15:00;76;37;1;35;30;24;0;13;13;1;0;0;0;0;0
2020-11-10 16:30:00;75;39;3;36;30;25;0;17;16;0;0;0;0;0;0
2020-11-10 16:45:00;61;35;1;29;25;28;0;20;17;0;0;0;0;0;0
2020-11-10 17:00:00;70;49;0;49;37;21;0;17;14;0;1;0;0;0;0
2020-11-10 17:15:00;70;33;0;24;24;20;0;13;10;0;0;0;0;0;0
2020-11-10 17:30:00;53;34;0;32;23;30;0;8;6;1;0;0;0;0;0
2020-11-10 17:45:00;51;32;0;27;26;27;0;18;15;0;0;0;0;0;0
2020-11-10 18:00:00;43;29;0;26;22;13;0;8;8;0;0;0;0;0;0
2020-11-10 18:15:00;46;20;0;16;16;22;0;5;4;0;0;9;0;0;0
2020-11-10 18:30:00;41;22;0;21;19;13;0;6;4;0;0;0;0;0;0
2020-11-10 18:45:00;39;17;1;12;15;13;0;15;10;0;0;0;0;0;0
2020-11-10 19:00:00;25;16;0;16;16;18;0;7;7;0;0;0;0;0;0
2020-11-10 19:15:00;25;16;0;13;16;14;0;4;6;0;0;0;1;1;0
2020-11-10 19:30:00;19;12;0;12;7;7;0;6;7;0;0;0;0;0;0
2020-11-10 19:45:00;21;15;0;13;14;3;0;2;2;0;0;0;0;0;0
2020-11-10 20:00:00;21;18;0;11;11;7;0;6;5;0;0;0;0;0;0
2020-11-10 20:15:00;25;14;4;10;7;14;0;4;6;0;0;0;0;0;0
2020-11-10 20:30:00;15;7;1;4;4;6;0;1;1;0;0;0;0;0;0
2020-11-10 20:45:00;13;9;0;8;8;8;0;3;6;0;0;0;0;0;0
2020-11-10 21:00:00;12;12;0;9;11;8;0;2;5;0;0;0;0;0;0
2020-11-10 21:15:00;15;13;0;12;11;9;0;1;0;0;0;0;0;0;0
2020-11-10 21:30:00;12;11;0;10;12;7;0;4;4;0;0;0;1;0;0
2020-11-10 21:45:00;11;5;1;5;5;6;0;1;2;0;0;0;0;0;0
2020-11-10 22:00:00;27;9;0;7;7;21;0;3;6;0;0;0;0;0;0
2020-11-10 22:15:00;8;5;0;5;5;5;0;1;2;0;0;0;0;0;0
2020-11-10 22:30:00;7;7;0;7;7;3;0;1;3;0;0;0;0;0;0
2020-11-10 22:45:00;7;5;0;4;4;6;0;2;2;0;0;0;0;0;0
2020-11-10 23:00:00;4;3;0;2;2;4;0;3;4;0;0;0;0;0;0
2020-11-10 23:15:00;6;4;0;2;2;4;0;0;1;0;0;0;0;0;0
2020-11-10 23:30:00;3;2;0;2;2;2;0;1;1;0;0;0;0;0;0
