DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-03-27 00:00:00;6;4;9;1;2;2;2
2020-03-27 00:15:00;10;3;6;4;3;4;3
2020-03-27 00:30:00;9;1;3;1;1;5;1
2020-03-27 00:45:00;7;0;5;1;6;1;6
2020-03-27 01:00:00;4;0;2;0;0;3;1
2020-03-27 01:15:00;6;2;4;4;2;1;5
2020-03-27 01:30:00;1;3;2;3;4;2;2
2020-03-27 01:45:00;3;2;8;2;4;3;3
2020-03-27 02:00:00;3;0;9;0;6;6;1
2020-03-27 02:15:00;10;3;6;0;1;0;3
2020-03-27 02:30:00;4;4;4;2;1;4;4
2020-03-27 02:45:00;10;2;3;2;4;6;3
2020-03-27 03:00:00;7;2;7;1;2;9;2
2020-03-27 03:15:00;11;1;6;3;5;6;4
2020-03-27 03:30:00;5;0;2;2;5;4;1
2020-03-27 03:45:00;5;4;8;0;2;3;3
2020-03-27 04:00:00;5;2;9;2;4;10;4
2020-03-27 04:15:00;6;5;8;2;1;1;3
2020-03-27 04:30:00;9;5;13;7;3;1;1
2020-03-27 04:45:00;4;4;18;3;2;1;2
2020-03-27 05:00:00;15;7;22;4;0;1;0
2020-03-27 05:15:00;26;12;44;9;3;0;0
2020-03-27 05:30:00;31;16;63;23;1;1;1
2020-03-27 05:45:00;29;22;70;38;1;0;0
2020-03-27 06:00:00;48;16;55;30;2;1;1
2020-03-27 06:15:00;51;35;88;44;3;0;0
2020-03-27 06:30:00;70;35;99;53;5;0;0
2020-03-27 06:45:00;84;46;101;53;6;1;0
2020-03-27 07:00:00;88;45;94;41;7;1;0
2020-03-27 07:15:00;96;35;85;46;7;2;0
2020-03-27 07:30:00;95;55;93;49;3;0;0
2020-03-27 07:45:00;92;55;110;56;7;1;3
2020-03-27 08:00:00;81;32;67;34;6;1;0
2020-03-27 08:15:00;70;49;74;42;6;0;0
2020-03-27 08:30:00;70;50;75;36;6;4;0
2020-03-27 08:45:00;84;51;78;50;9;1;1
2020-03-27 09:00:00;87;51;87;35;5;2;1
2020-03-27 09:15:00;87;53;88;35;5;2;1
2020-03-27 09:30:00;74;66;99;42;6;0;2
2020-03-27 09:45:00;80;61;94;40;5;0;0
2020-03-27 10:00:00;84;52;111;50;7;2;0
2020-03-27 10:15:00;81;63;82;40;6;1;0
2020-03-27 10:30:00;70;62;110;59;5;2;0
2020-03-27 10:45:00;76;67;110;46;8;3;0
2020-03-27 11:00:00;94;74;120;42;7;3;2
2020-03-27 11:15:00;98;75;129;47;8;3;1
2020-03-27 11:30:00;80;58;104;51;8;1;0
2020-03-27 11:45:00;99;68;120;54;4;0;3
2020-03-27 12:00:00;115;68;106;53;7;1;3
2020-03-27 12:15:00;128;75;110;61;9;2;3
2020-03-27 12:30:00;110;65;106;42;5;5;0
2020-03-27 12:45:00;97;71;106;51;5;2;2
2020-03-27 13:00:00;103;71;129;53;11;3;5
2020-03-27 13:15:00;120;76;113;76;10;4;5
2020-03-27 13:30:00;98;61;121;65;4;2;1
2020-03-27 13:45:00;104;65;128;56;8;1;4
2020-03-27 14:00:00;84;70;107;45;4;5;2
2020-03-27 14:15:00;119;83;114;57;3;3;5
2020-03-27 14:30:00;107;71;114;51;7;3;3
2020-03-27 14:45:00;111;72;116;53;5;1;2
2020-03-27 15:00:00;119;66;117;63;3;1;2
2020-03-27 15:15:00;109;93;110;36;6;2;1
2020-03-27 15:30:00;78;65;102;54;6;3;1
2020-03-27 15:45:00;87;75;101;47;8;5;0
2020-03-27 16:00:00;80;68;103;51;2;2;8
2020-03-27 16:15:00;97;68;128;45;2;4;7
2020-03-27 16:30:00;95;69;107;46;5;0;0
2020-03-27 16:45:00;103;58;108;38;11;2;2
2020-03-27 17:00:00;92;59;99;41;4;3;6
2020-03-27 17:15:00;78;71;100;46;7;0;1
2020-03-27 17:30:00;74;57;95;47;7;1;1
2020-03-27 17:45:00;75;62;88;32;7;1;1
2020-03-27 18:00:00;65;48;86;34;5;1;0
2020-03-27 18:15:00;81;55;98;48;4;3;2
2020-03-27 18:30:00;80;53;76;37;6;5;2
2020-03-27 18:45:00;63;34;81;22;4;1;2
2020-03-27 19:00:00;63;43;72;27;1;3;8
2020-03-27 19:15:00;52;39;73;24;4;4;3
2020-03-27 19:30:00;34;37;57;20;1;5;1
2020-03-27 19:45:00;54;34;52;19;2;1;1
2020-03-27 20:00:00;57;26;43;21;1;1;2
2020-03-27 20:15:00;44;25;54;14;0;0;4
2020-03-27 20:30:00;28;17;31;11;3;0;2
2020-03-27 20:45:00;33;20;30;6;2;2;0
2020-03-27 21:00:00;29;20;31;9;2;0;1
2020-03-27 21:15:00;20;14;35;8;0;3;3
2020-03-27 21:30:00;16;12;26;9;1;0;0
2020-03-27 21:45:00;15;11;21;6;3;0;1
2020-03-27 22:00:00;19;9;14;2;4;1;1
2020-03-27 22:15:00;24;15;27;3;1;0;0
2020-03-27 22:30:00;17;9;19;4;0;1;4
2020-03-27 22:45:00;20;14;13;4;1;0;0
2020-03-27 23:00:00;6;3;10;1;2;0;1
2020-03-27 23:15:00;19;7;9;2;1;1;3
2020-03-27 23:30:00;6;5;9;2;3;3;2
2020-03-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
