DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-06-21 00:00:00;21;13;1;5;9;15;10
2020-06-21 00:15:00;12;9;5;6;12;32;13
2020-06-21 00:30:00;18;12;2;2;7;13;8
2020-06-21 00:45:00;20;13;1;5;7;17;8
2020-06-21 01:00:00;18;10;1;4;6;13;4
2020-06-21 01:15:00;19;6;2;4;11;19;4
2020-06-21 01:30:00;15;7;0;4;4;12;6
2020-06-21 01:45:00;12;4;2;7;13;14;6
2020-06-21 02:00:00;6;6;1;4;7;14;3
2020-06-21 02:15:00;12;10;0;0;2;8;4
2020-06-21 02:30:00;9;6;0;2;3;6;3
2020-06-21 02:45:00;18;2;0;4;0;6;2
2020-06-21 03:00:00;7;2;1;2;1;7;6
2020-06-21 03:15:00;6;2;0;0;1;5;3
2020-06-21 03:30:00;6;4;0;0;1;6;3
2020-06-21 03:45:00;8;7;3;1;3;5;0
2020-06-21 04:00:00;2;1;0;0;1;4;3
2020-06-21 04:15:00;5;6;0;2;1;1;1
2020-06-21 04:30:00;5;1;0;0;0;1;0
2020-06-21 04:45:00;7;4;0;0;0;6;1
2020-06-21 05:00:00;3;1;0;3;3;3;1
2020-06-21 05:15:00;13;4;0;0;2;8;2
2020-06-21 05:30:00;7;5;1;1;1;14;4
2020-06-21 05:45:00;7;3;0;3;5;13;3
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;9;5;0;2;1;7;3
2020-06-21 06:30:00;4;5;0;2;4;5;3
2020-06-21 06:45:00;9;6;3;1;2;11;4
2020-06-21 07:00:00;7;4;1;7;8;4;2
2020-06-21 07:15:00;12;11;0;1;2;8;1
2020-06-21 07:30:00;18;9;1;0;2;14;3
2020-06-21 07:45:00;10;14;5;6;12;12;7
2020-06-21 08:00:00;13;11;0;3;4;11;6
2020-06-21 08:15:00;14;14;1;4;11;20;9
2020-06-21 08:30:00;26;20;2;4;7;15;13
2020-06-21 08:45:00;26;14;1;3;7;24;6
2020-06-21 09:15:00;31;25;1;11;15;19;10
2020-06-21 09:30:00;30;23;2;6;12;35;16
2020-06-21 09:45:00;44;39;6;6;17;41;17
2020-06-21 10:00:00;35;28;1;7;13;30;17
2020-06-21 10:15:00;55;49;2;8;15;37;16
2020-06-21 10:30:00;58;26;5;7;10;36;15
2020-06-21 10:45:00;49;31;2;11;16;45;28
2020-06-21 11:00:00;43;36;3;12;15;56;20
2020-06-21 11:15:00;74;35;7;7;26;48;21
2020-06-21 11:30:00;46;35;4;12;28;46;20
2020-06-21 12:00:00;53;36;2;11;19;41;26
2020-06-21 12:15:00;55;49;11;10;29;64;30
2020-06-21 12:30:00;49;47;5;13;22;55;26
2020-06-21 12:45:00;62;37;7;14;24;60;29
2020-06-21 13:00:00;44;35;2;14;26;51;35
2020-06-21 13:15:00;58;39;7;14;30;55;43
2020-06-21 13:30:00;50;43;10;9;24;56;23
2020-06-21 13:45:00;62;41;4;14;27;56;38
2020-06-21 14:00:00;53;27;3;14;32;60;27
2020-06-21 14:15:00;67;50;5;15;31;61;46
2020-06-21 14:30:00;68;40;4;13;28;68;36
2020-06-21 14:45:00;78;40;7;18;31;77;43
2020-06-21 15:00:00;69;44;7;12;22;63;40
2020-06-21 15:15:00;57;47;7;17;29;71;30
2020-06-21 15:30:00;58;59;6;15;20;49;32
2020-06-21 15:45:00;49;34;5;27;40;89;41
2020-06-21 16:00:00;54;41;5;11;31;47;26
2020-06-21 16:15:00;49;37;7;21;37;64;40
2020-06-21 16:30:00;54;39;7;19;34;76;42
2020-06-21 16:45:00;80;51;2;18;22;70;36
2020-06-21 17:00:00;56;31;6;21;42;67;32
2020-06-21 17:15:00;65;43;6;28;42;83;51
2020-06-21 17:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 17:45:00;58;47;9;17;37;83;48
2020-06-21 18:00:00;60;42;7;18;29;69;48
2020-06-21 18:15:00;73;28;3;19;26;69;40
2020-06-21 18:30:00;41;25;3;14;28;65;46
2020-06-21 18:45:00;64;47;8;27;39;78;35
2020-06-21 19:00:00;51;28;4;17;29;55;39
2020-06-21 19:15:00;60;35;4;17;28;80;46
2020-06-21 19:30:00;57;31;4;17;30;58;27
2020-06-21 19:45:00;58;23;3;18;36;74;33
2020-06-21 20:00:00;57;28;1;9;14;62;34
2020-06-21 20:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 20:30:00;31;32;8;15;27;45;30
2020-06-21 20:45:00;46;26;4;17;37;58;26
2020-06-21 21:00:00;41;17;0;21;28;36;24
2020-06-21 21:15:00;36;22;2;11;17;53;22
2020-06-21 21:30:00;34;23;2;17;19;46;25
2020-06-21 21:45:00;37;16;3;12;19;44;23
2020-06-21 22:00:00;37;27;9;9;14;34;18
2020-06-21 22:15:00;21;27;5;9;15;40;15
2020-06-21 22:30:00;24;11;4;10;17;39;10
2020-06-21 22:45:00;28;20;4;8;12;27;8
2020-06-21 23:00:00;13;9;0;4;7;26;14
2020-06-21 23:30:00;11;9;1;2;5;17;4
2020-06-21 23:45:00;6;14;5;6;16;19;7
