DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-03-06 00:00:00;10;1;1;1;6;13;5
2020-03-06 00:15:00;9;7;1;4;7;13;9
2020-03-06 00:30:00;5;4;1;1;1;7;2
2020-03-06 00:45:00;7;4;0;0;0;9;4
2020-03-06 01:00:00;8;10;0;2;3;7;6
2020-03-06 01:15:00;8;7;1;2;3;10;3
2020-03-06 01:30:00;4;5;2;3;6;7;0
2020-03-06 01:45:00;3;2;0;1;2;3;2
2020-03-06 02:00:00;5;3;1;0;0;4;4
2020-03-06 02:15:00;5;3;0;3;4;10;0
2020-03-06 02:30:00;4;5;0;1;1;9;4
2020-03-06 02:45:00;4;6;1;2;5;5;4
2020-03-06 03:00:00;5;4;0;1;3;13;4
2020-03-06 03:15:00;10;12;0;0;0;9;0
2020-03-06 03:30:00;6;5;0;2;1;10;1
2020-03-06 03:45:00;3;3;0;0;0;5;5
2020-03-06 04:00:00;11;6;0;2;3;6;1
2020-03-06 04:15:00;9;8;1;4;3;15;3
2020-03-06 04:30:00;15;11;1;3;5;20;7
2020-03-06 04:45:00;15;10;1;4;5;37;19
2020-03-06 05:00:00;28;28;1;3;7;96;74
2020-03-06 05:15:00;53;36;2;9;9;115;102
2020-03-06 05:30:00;72;43;1;9;6;128;142
2020-03-06 05:45:00;107;76;8;9;31;125;127
2020-03-06 06:00:00;128;91;3;5;19;122;137
2020-03-06 06:15:00;123;109;5;11;26;134;157
2020-03-06 06:30:00;75;84;5;6;17;150;172
2020-03-06 06:45:00;81;73;5;10;34;164;164
2020-03-06 07:00:00;81;85;3;7;22;163;174
2020-03-06 07:15:00;70;62;4;17;33;170;191
2020-03-06 07:30:00;94;80;7;18;40;147;177
2020-03-06 07:45:00;92;86;8;17;51;169;192
2020-03-06 08:00:00;79;61;7;12;31;136;146
2020-03-06 08:15:00;73;72;5;15;32;117;147
2020-03-06 08:30:00;79;55;6;17;28;99;115
2020-03-06 08:45:00;87;58;3;12;21;84;112
2020-03-06 09:00:00;87;53;0;11;27;117;113
2020-03-06 09:15:00;102;65;6;4;22;75;116
2020-03-06 09:30:00;87;52;4;11;22;72;93
2020-03-06 09:45:00;87;61;4;10;35;89;91
2020-03-06 10:00:00;87;59;4;10;18;82;76
2020-03-06 10:15:00;109;83;11;11;33;79;84
2020-03-06 10:30:00;83;69;7;11;22;82;76
2020-03-06 10:45:00;105;83;8;16;28;85;72
2020-03-06 11:00:00;107;86;8;13;34;79;78
2020-03-06 11:15:00;59;136;3;18;35;80;81
2020-03-06 11:30:00;114;108;10;18;24;88;99
2020-03-06 11:45:00;119;89;5;14;25;74;94
2020-03-06 12:00:00;148;116;2;26;31;89;87
2020-03-06 12:15:00;158;145;18;23;49;90;93
2020-03-06 12:30:00;170;139;6;18;38;108;103
2020-03-06 12:45:00;158;119;7;21;37;113;102
2020-03-06 13:00:00;127;104;9;17;41;114;145
2020-03-06 13:15:00;170;156;7;17;34;125;137
2020-03-06 13:30:00;146;147;8;21;40;134;138
2020-03-06 13:45:00;172;145;8;19;29;107;114
2020-03-06 14:00:00;163;144;10;19;43;118;107
2020-03-06 14:15:00;251;192;6;19;49;101;112
2020-03-06 14:30:00;192;191;8;23;45;108;99
2020-03-06 14:45:00;188;201;11;36;57;98;107
2020-03-06 15:00:00;221;188;13;21;53;103;107
2020-03-06 15:15:00;215;186;11;17;40;98;90
2020-03-06 15:30:00;218;185;10;19;44;89;98
2020-03-06 15:45:00;184;176;8;19;42;94;95
2020-03-06 16:00:00;163;180;9;39;40;100;102
2020-03-06 16:15:00;180;165;8;23;40;102;115
2020-03-06 16:30:00;165;156;3;14;34;96;107
2020-03-06 16:45:00;171;148;13;19;52;112;106
2020-03-06 17:00:00;166;159;13;21;45;84;101
2020-03-06 17:15:00;134;142;12;21;38;107;93
2020-03-06 17:30:00;139;113;6;19;43;97;102
2020-03-06 17:45:00;128;107;6;26;33;96;108
2020-03-06 18:00:00;121;98;8;11;27;82;77
2020-03-06 18:15:00;124;101;10;23;35;88;69
2020-03-06 18:30:00;115;92;7;15;40;71;71
2020-03-06 18:45:00;89;66;9;17;32;81;74
2020-03-06 19:00:00;109;60;6;14;40;86;74
2020-03-06 19:15:00;88;61;9;17;31;65;65
2020-03-06 19:30:00;90;71;10;16;21;69;62
2020-03-06 19:45:00;80;51;11;10;27;49;38
2020-03-06 20:00:00;81;48;10;8;23;52;36
2020-03-06 20:15:00;71;37;4;12;23;64;52
2020-03-06 20:30:00;62;36;5;12;23;51;37
2020-03-06 20:45:00;56;37;8;11;16;57;50
2020-03-06 21:00:00;66;35;12;7;33;93;98
2020-03-06 21:15:00;58;42;5;14;19;79;84
2020-03-06 21:30:00;63;33;5;11;18;65;44
2020-03-06 21:45:00;106;71;4;5;15;31;23
2020-03-06 22:00:00;152;120;8;9;17;46;33
2020-03-06 22:15:00;100;72;3;9;21;38;36
2020-03-06 22:30:00;56;28;2;10;12;40;27
2020-03-06 22:45:00;47;33;6;11;17;29;9
2020-03-06 23:00:00;32;21;3;2;10;31;12
2020-03-06 23:15:00;27;25;6;6;18;24;12
2020-03-06 23:30:00;20;12;2;10;22;29;15
2020-03-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
