DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-01-10 00:00:00;4;0;0;0;0;9;1;0;0
2020-01-10 00:15:00;5;1;0;3;0;14;0;0;0
2020-01-10 00:30:00;11;2;0;12;0;12;1;0;0
2020-01-10 00:45:00;5;1;0;1;0;13;1;0;0
2020-01-10 01:00:00;5;1;0;3;0;12;1;0;0
2020-01-10 01:15:00;5;1;1;5;0;14;1;0;0
2020-01-10 01:30:00;2;1;0;4;0;12;0;0;0
2020-01-10 01:45:00;6;0;0;1;0;14;1;0;0
2020-01-10 02:00:00;3;0;0;2;0;12;1;0;0
2020-01-10 02:15:00;3;1;0;2;0;14;1;0;0
2020-01-10 02:30:00;2;1;0;0;0;12;1;0;0
2020-01-10 02:45:00;5;1;0;3;0;13;0;0;0
2020-01-10 03:00:00;4;0;0;2;0;12;1;0;0
2020-01-10 03:15:00;1;1;0;3;0;14;1;0;0
2020-01-10 03:30:00;3;3;0;5;0;12;1;0;0
2020-01-10 03:45:00;3;2;2;2;0;14;1;0;0
2020-01-10 04:00:00;3;0;0;4;0;12;0;0;0
2020-01-10 04:15:00;4;1;0;4;0;13;1;0;0
2020-01-10 04:30:00;21;2;0;11;0;14;1;0;0
2020-01-10 04:45:00;29;2;3;13;0;12;1;0;0
2020-01-10 05:00:00;58;4;1;22;0;11;1;0;0
2020-01-10 05:15:00;85;9;1;36;0;9;0;0;0
2020-01-10 05:30:00;125;9;3;81;0;10;1;0;0
2020-01-10 05:45:00;123;14;0;109;0;10;0;0;0
2020-01-10 06:00:00;118;11;3;85;0;10;1;0;0
2020-01-10 06:15:00;98;16;1;131;0;10;1;0;0
2020-01-10 06:30:00;86;15;4;139;1;10;0;0;0
2020-01-10 06:45:00;88;15;6;140;0;10;1;0;0
2020-01-10 07:00:00;97;16;6;188;0;10;1;0;0
2020-01-10 07:15:00;95;18;6;220;7;10;0;0;0
2020-01-10 07:30:00;100;13;5;200;12;10;1;0;0
2020-01-10 07:45:00;107;17;5;171;4;10;0;0;0
2020-01-10 08:00:00;124;11;7;152;0;10;1;0;0
2020-01-10 08:15:00;99;20;5;144;0;10;1;0;0
2020-01-10 08:30:00;91;13;4;163;0;10;0;0;0
2020-01-10 08:45:00;84;17;9;128;3;10;1;0;0
2020-01-10 09:00:00;89;13;10;96;1;13;1;0;0
2020-01-10 09:15:00;82;20;11;128;8;13;0;0;0
2020-01-10 09:30:00;76;11;9;116;0;13;1;0;0
2020-01-10 09:45:00;67;16;14;124;9;13;1;0;0
2020-01-10 10:00:00;69;15;9;92;1;12;0;0;0
2020-01-10 10:15:00;71;12;22;118;1;13;1;0;0
2020-01-10 10:30:00;73;29;16;133;1;13;1;0;0
2020-01-10 10:45:00;82;10;16;119;0;13;0;0;0
2020-01-10 11:00:00;108;13;11;114;0;13;1;0;0
2020-01-10 11:15:00;120;22;20;125;0;13;1;0;0
2020-01-10 11:30:00;109;14;18;122;7;13;0;0;0
2020-01-10 11:45:00;94;25;13;111;0;12;1;0;0
