2020-08-26 00:00:00;6;5;0;3;9;6;1;2;2;2;2;0;0;9;13;0;0;0;0;0;0;0;0
2020-08-26 00:15:00;16;14;1;0;22;9;1;1;1;2;3;3;4;20;24;0;0;0;0;0;0;0;0
2020-08-26 00:30:00;11;9;2;1;8;11;1;0;1;1;1;2;0;14;14;0;0;0;0;0;0;0;0
2020-08-26 00:45:00;10;11;0;1;13;11;2;1;0;0;0;1;1;11;14;0;0;0;0;0;0;0;0
2020-08-26 01:00:00;4;4;1;0;5;4;0;1;3;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2020-08-26 01:15:00;3;1;1;0;4;9;0;4;2;0;0;0;0;3;5;0;0;0;0;0;0;0;0
2020-08-26 01:30:00;9;5;0;0;4;2;0;1;0;1;1;0;0;10;4;0;0;0;0;0;0;0;0
2020-08-26 01:45:00;9;9;0;0;5;4;0;3;5;0;0;0;0;11;6;0;0;0;0;0;0;0;0
2020-08-26 02:00:00;4;5;0;1;4;4;0;1;1;0;0;0;0;5;6;0;0;0;0;0;0;0;0
2020-08-26 02:15:00;3;3;1;2;3;5;0;0;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0
2020-08-26 02:30:00;4;6;1;0;2;5;1;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;0
2020-08-26 02:45:00;6;6;3;0;12;12;1;0;1;1;1;0;0;9;16;0;0;0;0;0;0;0;0
2020-08-26 03:00:00;3;5;1;0;6;4;1;1;1;1;1;0;0;5;7;0;0;0;0;0;0;0;0
2020-08-26 03:15:00;2;1;0;0;6;5;0;1;1;0;0;0;0;2;9;0;0;0;0;0;0;0;0
2020-08-26 03:30:00;4;1;0;2;5;5;0;0;0;1;1;0;0;5;6;0;0;0;0;0;0;0;0
2020-08-26 03:45:00;3;3;0;1;8;5;1;0;0;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2020-08-26 04:00:00;13;6;0;0;6;2;0;0;2;1;2;0;0;13;6;0;0;0;0;0;0;0;0
2020-08-26 04:15:00;13;5;0;1;17;6;0;0;3;0;0;0;1;16;18;0;0;0;0;0;0;0;0
2020-08-26 04:30:00;10;10;0;5;13;5;2;2;5;0;1;0;0;16;16;0;0;0;0;0;0;0;0
2020-08-26 04:45:00;14;15;4;3;10;6;3;4;5;1;0;0;0;22;11;0;0;0;0;0;0;0;0
2020-08-26 05:00:00;31;40;3;4;23;18;4;2;3;4;4;2;2;45;30;0;0;0;0;0;0;0;0
2020-08-26 05:15:00;57;67;0;6;32;28;4;8;3;3;4;4;4;78;39;0;0;0;0;0;0;0;0
2020-08-26 05:30:00;64;64;2;4;36;28;7;7;8;3;4;3;4;86;51;0;2;0;0;0;0;0;0
2020-08-26 05:45:00;43;58;1;8;45;40;5;11;6;6;5;6;7;64;58;0;0;0;0;0;0;0;0
2020-08-26 06:00:00;57;46;2;11;52;49;3;5;6;9;16;9;7;71;72;0;0;0;0;0;0;0;0
2020-08-26 06:15:00;88;99;3;9;59;48;5;13;10;11;14;12;11;120;77;0;0;0;0;0;0;0;0
2020-08-26 06:30:00;88;128;7;19;68;56;5;12;12;24;15;9;7;116;86;0;0;0;0;0;0;0;0
2020-08-26 06:45:00;92;106;5;23;61;64;6;18;16;14;13;11;16;123;92;0;0;0;0;0;0;0;0
2020-08-26 07:00:00;84;112;9;17;61;54;5;23;9;13;18;15;13;108;80;2;0;2;0;0;0;0;0
2020-08-26 07:15:00;115;128;1;27;68;55;12;18;16;14;21;22;17;142;85;0;1;0;0;0;0;0;0
2020-08-26 07:30:00;121;136;3;27;69;61;7;28;24;19;21;13;12;150;99;0;0;0;0;0;2;0;0
2020-08-26 07:45:00;111;152;6;26;84;77;11;24;29;8;27;13;8;122;96;0;0;0;0;1;0;0;0
2020-08-26 08:00:00;98;104;8;28;70;55;3;26;18;6;5;12;12;122;93;0;0;0;0;0;0;0;0
2020-08-26 08:15:00;96;105;7;27;71;66;4;24;17;10;46;16;13;134;106;0;0;0;0;0;0;0;0
2020-08-26 08:30:00;103;111;6;30;65;86;11;30;23;13;22;12;21;131;95;0;0;0;0;0;0;0;0
2020-08-26 08:45:00;108;112;18;23;68;98;7;16;28;15;19;16;13;141;107;0;0;0;0;0;0;0;0
2020-08-26 09:00:00;120;110;11;25;79;79;11;19;23;11;11;8;9;151;120;0;0;0;0;0;0;0;0
2020-08-26 09:15:00;120;111;9;20;86;75;8;31;19;15;14;8;7;151;126;0;3;0;0;0;0;0;0
2020-08-26 09:30:00;112;119;8;29;88;84;12;23;25;8;11;20;17;144;121;4;2;0;0;0;0;0;14
2020-08-26 09:45:00;113;106;12;15;95;106;11;22;25;12;15;13;11;148;132;0;0;0;0;0;0;0;0
2020-08-26 10:00:00;131;109;9;19;82;76;3;22;29;11;15;12;9;145;111;0;0;0;0;0;0;0;0
2020-08-26 10:15:00;122;114;12;24;82;88;11;22;22;18;26;6;8;131;128;0;6;0;0;0;0;0;0
2020-08-26 10:30:00;137;118;8;31;103;99;9;33;30;12;14;7;9;160;136;0;0;0;0;0;0;0;0
2020-08-26 10:45:00;127;116;9;35;100;87;14;39;29;12;13;11;9;148;128;0;0;0;0;0;0;0;0
2020-08-26 11:00:00;106;116;14;30;98;95;11;23;29;9;12;13;14;136;129;0;0;0;0;0;0;0;0
2020-08-26 11:15:00;103;103;11;15;112;95;11;38;28;20;49;10;8;133;149;0;0;0;0;0;0;0;0
2020-08-26 11:30:00;119;116;13;27;98;111;10;26;21;14;17;15;15;145;134;1;0;0;0;0;3;0;0
2020-08-26 11:45:00;103;111;7;30;99;101;11;20;20;13;25;15;15;135;128;0;0;0;0;0;0;0;0
2020-08-26 12:00:00;124;111;10;26;89;107;10;25;31;17;14;8;6;152;121;0;0;0;0;0;0;0;0
2020-08-26 12:15:00;114;106;10;29;94;101;14;27;25;11;14;14;15;149;135;0;5;0;0;1;0;0;0
2020-08-26 12:30:00;100;124;8;29;100;95;17;24;18;24;45;15;20;140;135;0;0;0;0;0;0;0;0
2020-08-26 12:45:00;128;124;15;20;95;88;17;20;27;29;30;11;13;153;118;0;0;0;0;0;0;0;0
2020-08-26 13:00:00;105;112;12;31;97;98;8;25;24;16;16;14;15;149;116;0;0;0;0;0;0;0;0
2020-08-26 13:15:00;126;130;11;27;103;82;9;22;25;20;21;9;8;151;117;0;0;0;0;0;7;0;0
2020-08-26 13:30:00;130;126;10;23;89;89;11;25;22;12;12;12;11;148;115;0;0;3;0;0;0;0;0
2020-08-26 13:45:00;126;130;11;29;104;88;11;29;23;16;14;6;8;149;119;0;0;0;0;0;0;0;1
2020-08-26 14:00:00;117;124;11;21;94;102;13;25;26;17;18;13;13;141;128;0;0;0;0;0;1;0;0
2020-08-26 14:15:00;114;101;14;31;110;120;8;38;35;19;17;12;13;132;140;0;0;0;0;5;0;0;0
2020-08-26 14:30:00;128;123;14;20;116;134;11;36;32;39;44;12;12;137;141;0;0;0;1;0;0;0;0
2020-08-26 14:45:00;110;96;14;29;104;115;13;19;26;14;18;6;10;132;144;0;0;0;0;0;0;0;0
2020-08-26 15:00:00;92;92;6;29;112;134;16;30;29;7;8;9;10;122;148;0;0;0;0;0;0;0;0
2020-08-26 15:15:00;102;96;9;27;102;99;14;22;24;7;14;8;7;140;126;0;0;0;0;0;0;0;0
2020-08-26 15:30:00;97;84;8;28;124;140;13;26;25;98;15;19;18;123;149;0;0;0;0;0;0;0;0
2020-08-26 15:45:00;131;150;16;31;120;146;16;31;29;77;24;11;20;148;152;0;5;0;0;1;0;0;0
2020-08-26 16:00:00;130;120;18;22;119;123;15;29;38;19;24;6;6;149;144;0;2;0;0;0;0;0;0
2020-08-26 16:15:00;124;126;8;35;125;150;18;46;21;12;24;10;13;146;173;2;0;0;0;0;0;0;0
2020-08-26 16:30:00;124;112;9;31;134;148;14;43;30;21;17;20;17;150;155;0;13;0;0;0;0;0;0
2020-08-26 16:45:00;124;135;13;28;140;170;16;33;35;4;16;11;7;161;178;0;0;0;0;0;0;0;0
2020-08-26 17:00:00;124;132;13;32;131;130;16;49;34;28;12;13;11;133;148;1;0;0;0;0;0;0;0
2020-08-26 17:15:00;130;114;16;41;122;138;19;44;38;0;46;7;6;150;142;0;2;0;0;0;1;0;0
2020-08-26 17:30:00;128;119;7;35;127;130;17;43;38;5;10;7;7;148;152;0;1;0;0;0;0;0;0
2020-08-26 17:45:00;134;135;13;44;118;128;14;40;35;3;17;7;6;166;143;0;0;0;0;0;0;0;0
2020-08-26 18:00:00;125;129;22;25;97;108;13;26;40;6;8;8;8;150;126;0;0;0;0;0;0;0;0
2020-08-26 18:15:00;121;117;13;31;94;129;14;32;51;33;14;10;13;145;141;0;0;0;0;0;0;0;0
2020-08-26 18:30:00;108;109;16;35;104;97;14;27;42;6;59;10;11;144;138;1;0;2;0;0;0;0;0
2020-08-26 18:45:00;115;104;12;19;101;78;11;32;51;1;18;9;8;136;117;0;0;0;0;0;0;0;0
2020-08-26 19:00:00;98;110;10;27;71;63;15;29;40;11;10;5;4;130;95;0;0;0;0;3;0;0;0
2020-08-26 19:15:00;92;89;8;21;87;81;17;28;38;1;10;10;7;128;113;0;0;0;0;1;0;0;0
2020-08-26 19:30:00;80;76;5;16;71;56;9;19;28;5;4;5;6;108;97;0;0;0;0;0;0;0;0
2020-08-26 19:45:00;79;82;3;17;76;65;8;20;18;10;8;7;5;103;96;0;0;0;0;0;0;0;0
2020-08-26 20:00:00;80;86;7;23;85;70;9;28;27;12;13;6;7;114;109;0;0;0;0;0;0;0;0
2020-08-26 20:15:00;66;64;6;12;98;74;10;18;21;2;3;3;8;99;114;0;12;0;0;0;0;0;0
2020-08-26 20:30:00;74;65;6;18;80;62;8;21;21;5;5;6;6;97;92;0;0;0;0;0;0;2;0
2020-08-26 20:45:00;61;61;4;10;58;54;10;14;23;6;6;3;2;84;82;0;0;0;0;0;1;9;0
2020-08-26 21:00:00;72;83;4;15;63;55;13;13;11;4;5;7;8;107;76;0;0;0;0;0;0;0;0
2020-08-26 21:15:00;47;58;4;11;50;34;2;10;19;3;3;1;1;79;69;1;0;0;0;0;0;0;0
2020-08-26 21:30:00;57;35;7;11;60;41;7;16;13;5;12;1;1;74;71;0;0;0;0;0;0;0;0
2020-08-26 21:45:00;42;38;3;10;62;57;4;9;8;2;4;2;2;59;81;0;0;0;0;0;0;0;0
2020-08-26 22:00:00;38;27;4;5;75;66;6;9;13;1;2;4;4;46;102;0;0;0;0;0;0;0;0
2020-08-26 22:15:00;47;41;3;11;56;47;3;6;7;4;2;6;4;64;81;0;0;0;2;0;0;0;3
2020-08-26 22:30:00;27;24;6;10;51;45;5;10;12;1;1;6;6;38;71;0;0;0;0;0;0;0;0
2020-08-26 22:45:00;29;23;3;8;36;29;3;10;8;4;4;1;1;41;50;0;0;0;0;0;0;0;0
2020-08-26 23:00:00;22;22;3;5;31;13;1;3;5;1;1;2;3;30;39;0;0;0;0;0;0;0;0
2020-08-26 23:15:00;31;18;0;0;37;25;2;3;2;2;2;2;2;36;46;0;0;0;0;0;0;0;0
2020-08-26 23:30:00;16;13;1;1;18;13;2;3;2;1;1;1;1;20;24;0;0;0;0;0;0;0;0
2020-08-26 23:45:00;14;14;2;2;17;14;1;4;2;2;2;1;1;20;21;0;0;0;0;0;0;0;0
