DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-27 00:00:00;2;8;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 00:15:00;7;9;8;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 00:30:00;14;6;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 00:45:00;8;10;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 01:00:00;6;10;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 01:15:00;2;12;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 01:30:00;3;6;3;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 01:45:00;8;8;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:00:00;6;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:15:00;7;5;2;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:30:00;5;8;6;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:45:00;7;3;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 03:00:00;6;8;8;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 03:15:00;5;7;2;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-27 03:30:00;10;6;5;10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-27 03:45:00;7;9;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 04:00:00;9;10;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 04:15:00;15;13;7;16;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-27 04:30:00;19;23;9;25;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 04:45:00;24;34;9;30;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-27 05:00:00;41;88;26;83;6;6;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-27 05:15:00;52;110;25;106;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-27 05:30:00;80;145;23;122;4;4;4;4;4;2;0;0;0;0;0;0;0;0;0
2020-11-27 05:45:00;66;89;18;86;3;2;3;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-27 06:00:00;117;99;23;100;4;4;5;1;1;0;0;2;0;0;0;0;0;0;0
2020-11-27 06:15:00;114;146;12;110;7;6;7;7;6;0;0;2;0;0;0;0;0;0;0
2020-11-27 06:30:00;113;186;25;136;6;7;6;10;10;3;0;3;0;0;0;0;0;0;1
2020-11-27 06:45:00;117;186;28;123;7;7;6;5;5;5;0;2;0;0;0;0;0;0;0
2020-11-27 07:00:00;113;171;45;131;14;22;14;12;12;4;0;7;0;0;0;0;0;0;0
2020-11-27 07:15:00;104;190;36;138;10;10;10;8;8;6;0;0;0;0;0;0;0;0;0
2020-11-27 07:30:00;144;206;30;154;6;6;7;15;14;4;0;1;0;1;0;0;0;0;3
2020-11-27 07:45:00;144;172;23;124;8;10;7;9;9;1;0;4;0;0;0;0;0;0;0
2020-11-27 08:00:00;120;171;15;129;9;8;9;10;10;2;0;1;0;0;0;0;0;0;0
2020-11-27 08:15:00;118;140;22;98;5;5;4;10;8;1;0;0;0;0;0;0;0;0;0
2020-11-27 08:30:00;107;153;32;112;8;8;8;9;10;2;0;3;0;0;0;0;0;0;0
2020-11-27 08:45:00;136;186;19;137;9;9;8;10;11;0;0;0;0;0;0;0;0;0;0
2020-11-27 09:00:00;127;135;24;89;5;5;5;11;11;4;0;2;0;0;0;0;0;0;0
2020-11-27 09:15:00;123;126;34;93;9;9;9;17;17;0;0;1;0;1;0;0;0;0;0
2020-11-27 09:30:00;154;197;27;141;4;4;4;7;7;2;0;1;0;0;0;0;0;0;0
2020-11-27 09:45:00;166;194;16;142;5;5;5;10;10;4;0;2;0;0;0;0;0;0;0
2020-11-27 10:00:00;149;153;38;108;8;8;8;15;15;3;0;4;0;0;0;0;0;0;0
2020-11-27 10:15:00;165;185;22;110;5;16;4;10;10;2;0;0;0;0;0;0;0;0;1
2020-11-27 10:30:00;158;165;18;121;10;12;13;15;16;1;0;1;0;0;0;0;0;0;0
2020-11-27 10:45:00;200;180;20;113;9;8;7;9;9;0;0;1;0;0;0;0;0;1;0
2020-11-27 11:00:00;168;192;32;104;8;9;9;10;10;2;0;0;0;0;0;0;0;0;0
2020-11-27 11:15:00;219;180;25;123;7;8;8;17;17;3;0;0;0;0;0;0;0;0;2
2020-11-27 11:30:00;209;181;33;122;5;5;6;8;8;2;0;2;0;0;0;0;0;0;0
2020-11-27 11:45:00;219;203;25;156;7;9;9;8;8;1;0;4;0;0;0;0;0;0;0
2020-11-27 12:00:00;216;178;19;103;8;12;9;15;15;1;0;1;0;0;0;0;0;0;0
2020-11-27 12:15:00;220;208;19;142;9;9;10;10;9;4;0;0;0;0;0;0;0;0;0
2020-11-27 12:30:00;233;213;19;141;10;9;10;11;10;2;0;3;0;0;0;0;0;0;0
