DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-13 00:00:00;9;10;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 00:15:00;6;11;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 00:30:00;6;8;5;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-13 00:45:00;5;6;3;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-13 01:00:00;7;7;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 01:15:00;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 01:30:00;9;6;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 01:45:00;8;5;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 02:00:00;7;3;6;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 02:15:00;8;6;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 02:30:00;3;8;8;11;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 02:45:00;2;3;1;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-13 03:00:00;3;7;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 03:15:00;8;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 03:30:00;11;6;5;9;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 03:45:00;5;6;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 04:00:00;16;12;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 04:15:00;18;10;4;15;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-13 04:30:00;16;28;11;26;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-13 04:45:00;19;39;15;40;4;4;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-13 05:00:00;54;89;23;82;5;5;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-13 05:15:00;54;112;16;95;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-13 05:30:00;88;128;19;104;0;0;0;4;4;5;0;0;0;0;0;0;0;0;2
2020-11-13 05:45:00;80;104;14;103;2;2;2;4;4;0;0;2;0;0;0;0;0;0;0
2020-11-13 06:00:00;108;96;29;92;6;5;5;3;2;1;0;0;0;0;0;0;0;0;0
2020-11-13 06:15:00;118;145;17;114;7;8;8;7;7;1;0;0;0;0;0;0;0;0;0
2020-11-13 06:30:00;135;190;34;151;4;3;4;11;12;1;0;5;0;0;0;0;0;0;0
2020-11-13 06:45:00;113;199;16;134;3;3;3;9;12;3;0;0;0;0;0;0;0;0;0
2020-11-13 07:00:00;103;146;60;146;9;8;8;8;8;4;0;8;0;0;0;0;0;0;0
2020-11-13 07:15:00;120;155;44;122;6;7;7;5;6;1;0;9;0;0;0;0;0;0;0
2020-11-13 07:30:00;134;201;22;127;5;4;4;15;16;1;0;1;0;0;0;0;0;2;0
2020-11-13 07:45:00;168;161;18;117;6;5;5;8;8;1;0;4;0;0;0;0;0;0;0
2020-11-13 08:00:00;134;143;18;105;8;7;8;19;19;2;0;2;0;0;0;0;0;0;0
2020-11-13 08:15:00;107;161;23;119;6;6;5;8;8;2;0;1;0;1;0;0;0;0;1
2020-11-13 08:30:00;151;175;18;122;6;6;6;14;14;3;0;0;0;0;0;0;0;1;0
2020-11-13 08:45:00;124;154;18;91;8;8;8;6;7;5;0;1;0;1;0;0;0;0;0
2020-11-13 09:00:00;108;161;16;121;6;6;6;7;6;2;0;1;0;0;0;0;0;0;4
