DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-05-21 00:00:00;12;13;8;0;10;13;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:15:00;7;16;11;2;15;19;3;9;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:30:00;6;16;9;0;12;11;2;8;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:45:00;14;15;7;1;12;14;3;10;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:00:00;15;18;9;1;5;11;3;9;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:15:00;15;15;8;0;8;9;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:30:00;8;11;7;0;8;8;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:45:00;5;5;3;0;11;11;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:00:00;4;2;1;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:15:00;6;8;5;0;3;5;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:30:00;2;4;2;0;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:45:00;0;3;4;0;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:00:00;5;2;1;0;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:15:00;3;4;3;0;4;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:30:00;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:45:00;3;4;3;0;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:00:00;2;2;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;9;9;4;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:30:00;3;5;2;1;7;4;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;5;6;4;2;4;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;6;7;3;1;7;10;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:15:00;7;5;1;1;11;8;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:30:00;12;13;2;1;12;13;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:45:00;7;11;3;1;17;14;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:00:00;10;14;11;1;29;36;7;13;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:15:00;10;12;6;1;23;19;5;9;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:30:00;11;13;5;5;12;8;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:45:00;5;10;5;0;17;12;4;8;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:00:00;15;10;9;0;18;20;3;9;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:15:00;14;13;8;1;11;17;1;8;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:30:00;21;24;19;8;30;34;7;19;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:45:00;20;15;4;7;17;22;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 08:00:00;22;24;18;0;26;28;7;15;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 08:15:00;24;20;12;5;28;33;6;11;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 08:30:00;33;33;24;8;38;47;8;25;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 08:45:00;26;25;12;5;31;35;6;15;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 09:00:00;31;41;22;1;51;49;9;19;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 09:15:00;28;36;24;6;43;42;13;20;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 09:30:00;42;52;31;12;51;44;14;31;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 09:45:00;54;46;30;10;48;46;12;28;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 10:00:00;51;67;41;11;79;63;19;42;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 10:15:00;32;51;35;9;68;46;15;39;0;0;0;0;0;0;0;0;0;0;0
