DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-05-21 00:00:00;0;9;1;14;8;0;0;0;0;0;0;0;0
2020-05-21 00:15:00;1;20;6;15;5;0;0;2;0;0;0;0;0
2020-05-21 00:30:00;0;20;3;14;4;0;0;1;0;0;0;0;0
2020-05-21 00:45:00;2;16;7;14;8;0;0;2;0;0;0;0;0
2020-05-21 01:00:00;0;10;5;11;7;1;0;1;0;0;0;0;0
2020-05-21 01:15:00;0;7;2;10;9;0;0;0;0;0;0;0;0
2020-05-21 01:30:00;0;5;3;8;8;0;0;0;0;0;0;0;0
2020-05-21 01:45:00;0;5;2;7;6;0;0;0;0;0;0;0;0
2020-05-21 02:00:00;0;12;3;2;7;0;0;0;0;0;0;0;0
2020-05-21 02:15:00;2;6;1;5;5;1;0;3;0;0;0;0;0
2020-05-21 02:30:00;0;7;0;4;1;1;0;0;0;0;0;0;0
2020-05-21 02:45:00;0;8;1;8;7;0;1;1;0;0;0;0;0
2020-05-21 03:00:00;0;5;2;4;3;0;0;0;0;0;0;0;0
2020-05-21 03:15:00;0;7;1;10;5;0;0;0;0;0;0;0;0
2020-05-21 03:30:00;0;2;0;4;2;1;0;0;0;0;0;0;0
2020-05-21 03:45:00;0;7;0;3;0;0;0;0;0;0;0;0;0
2020-05-21 04:00:00;0;7;5;3;1;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;0;8;3;0;2;0;0;0;0;0;0;0;0
2020-05-21 04:30:00;0;6;1;1;0;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;0;9;1;4;1;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;0;9;5;7;2;0;0;0;0;0;0;0;0
2020-05-21 05:15:00;0;24;4;9;1;0;0;0;0;0;0;0;0
2020-05-21 05:30:00;0;23;7;3;7;0;0;0;0;0;0;0;0
2020-05-21 05:45:00;2;45;22;8;3;0;0;0;0;0;0;0;0
2020-05-21 06:00:00;1;57;25;2;4;0;0;1;0;0;0;0;0
2020-05-21 06:15:00;0;39;17;18;4;0;1;2;0;0;0;0;0
2020-05-21 06:30:00;0;17;10;10;5;1;0;0;0;0;0;0;0
2020-05-21 06:45:00;0;16;4;10;4;0;0;0;0;0;0;0;0
2020-05-21 07:00:00;0;23;5;5;1;0;0;0;0;0;0;0;0
2020-05-21 07:15:00;0;14;5;4;4;2;1;1;0;0;0;0;0
2020-05-21 07:30:00;0;15;5;10;2;0;0;0;0;0;0;0;0
2020-05-21 07:45:00;1;19;6;12;2;2;1;2;0;0;0;0;0
2020-05-21 08:00:00;0;20;7;7;1;0;0;0;0;0;0;0;0
2020-05-21 08:15:00;0;22;9;11;4;1;0;1;0;0;0;0;0
2020-05-21 08:30:00;0;24;25;15;4;1;2;2;0;0;0;0;0
2020-05-21 08:45:00;1;21;14;23;6;0;0;0;0;0;0;0;0
2020-05-21 09:00:00;0;33;16;25;13;1;0;0;0;0;0;0;0
2020-05-21 09:15:00;2;41;23;29;11;1;1;2;0;0;0;0;0
2020-05-21 09:30:00;0;36;31;25;12;0;1;4;0;0;0;0;0
2020-05-21 09:45:00;2;42;26;38;16;0;0;1;0;0;0;0;0
2020-05-21 10:00:00;2;45;27;30;10;0;1;1;0;0;0;0;0
2020-05-21 10:15:00;1;47;33;31;14;1;1;1;0;0;0;0;0
2020-05-21 10:30:00;1;42;36;42;12;1;1;0;0;0;0;0;0
2020-05-21 10:45:00;0;53;37;47;19;0;2;4;0;0;0;0;0
2020-05-21 11:00:00;1;48;33;33;16;0;0;0;0;0;0;0;0
2020-05-21 11:15:00;0;51;31;36;18;0;1;2;0;0;0;0;0
