DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-05-21 00:00:00;20;3;4;1;1;1;0;25;0;0;0;0;0
2020-05-21 00:15:00;27;12;17;10;3;3;2;34;0;0;0;0;0
2020-05-21 00:30:00;17;6;7;4;0;0;1;22;0;0;0;0;0
2020-05-21 00:45:00;12;4;3;1;0;0;0;16;0;0;0;0;0
2020-05-21 01:00:00;17;6;8;4;0;0;3;22;0;0;0;0;0
2020-05-21 01:15:00;14;6;10;4;0;0;1;20;0;0;0;0;0
2020-05-21 01:30:00;9;2;3;1;0;0;1;10;0;0;0;0;0
2020-05-21 01:45:00;16;6;7;2;0;0;0;7;0;0;0;0;0
2020-05-21 02:00:00;7;2;3;1;1;1;1;6;0;0;0;0;0
2020-05-21 02:15:00;5;4;4;2;0;0;0;8;0;0;0;0;0
2020-05-21 02:30:00;2;2;2;2;0;0;0;0;0;0;0;0;0
2020-05-21 02:45:00;4;1;1;1;0;0;0;4;0;0;0;0;0
2020-05-21 03:00:00;3;3;3;2;0;0;0;5;0;0;0;0;0
2020-05-21 03:15:00;5;2;2;1;2;1;1;5;0;0;0;0;0
2020-05-21 03:30:00;5;2;4;3;0;0;0;3;0;0;0;0;0
2020-05-21 03:45:00;6;2;2;2;1;1;0;6;0;0;0;0;0
2020-05-21 04:00:00;3;1;1;1;0;0;0;2;0;0;0;0;0
2020-05-21 04:15:00;1;1;1;2;0;0;0;2;0;0;0;0;0
2020-05-21 04:30:00;2;1;2;1;0;0;0;5;0;0;0;0;0
2020-05-21 04:45:00;4;1;0;0;1;1;0;1;0;0;0;0;0
2020-05-21 05:00:00;11;1;0;0;0;0;0;3;0;0;0;0;0
2020-05-21 05:15:00;16;8;8;4;2;2;1;8;0;0;0;0;0
2020-05-21 05:30:00;15;4;5;0;1;1;0;15;0;0;0;0;0
2020-05-21 05:45:00;14;3;6;1;3;2;1;23;0;0;0;0;0
2020-05-21 06:00:00;11;3;5;2;3;2;0;12;0;0;0;0;0
2020-05-21 06:15:00;17;7;9;3;1;2;2;12;0;0;0;0;0
2020-05-21 06:30:00;10;4;10;2;0;0;0;23;0;0;0;0;0
2020-05-21 06:45:00;23;9;9;5;3;3;2;17;0;0;0;0;0
2020-05-21 07:00:00;17;7;5;4;1;2;1;11;0;0;0;0;0
2020-05-21 07:15:00;14;4;7;3;2;2;2;18;0;0;0;0;0
2020-05-21 07:30:00;23;1;5;2;1;1;0;16;0;0;0;0;0
2020-05-21 07:45:00;17;7;6;1;1;2;0;16;0;0;0;0;0
2020-05-21 08:00:00;12;5;12;4;3;2;4;22;0;0;0;0;0
2020-05-21 08:15:00;16;8;19;10;4;6;1;33;0;0;0;0;0
2020-05-21 08:30:00;24;4;8;2;1;1;0;31;0;0;0;0;0
