DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-10-23 00:00:00;4;7;4;2;2;0;0;4;0;0
2019-10-23 00:15:00;5;7;4;2;3;1;3;1;0;0
2019-10-23 00:30:00;3;3;0;2;0;0;0;1;0;0
2019-10-23 00:45:00;1;1;2;0;1;1;1;1;0;0
2019-10-23 01:00:00;2;2;1;0;0;0;2;0;0;0
2019-10-23 01:15:00;2;1;0;0;1;1;1;0;0;0
2019-10-23 01:30:00;2;3;0;0;0;1;1;1;0;0
2019-10-23 01:45:00;2;2;1;0;0;0;0;0;0;0
2019-10-23 02:00:00;2;1;0;0;1;0;1;1;0;0
2019-10-23 02:15:00;4;3;0;0;0;1;1;0;0;0
2019-10-23 02:30:00;1;5;3;1;1;0;0;2;0;0
2019-10-23 02:45:00;2;3;2;2;0;0;0;1;0;0
2019-10-23 03:00:00;3;3;2;1;0;0;0;1;0;0
2019-10-23 03:15:00;2;2;0;0;1;0;0;0;0;0
2019-10-23 03:30:00;1;1;2;0;2;0;1;1;0;0
2019-10-23 03:45:00;3;3;2;2;1;1;2;0;0;0
2019-10-23 04:00:00;8;6;4;0;2;0;0;1;0;0
2019-10-23 04:15:00;11;9;3;2;4;0;0;1;0;0
2019-10-23 04:30:00;9;7;4;1;2;1;0;2;0;0
2019-10-23 04:45:00;21;3;23;0;1;3;4;1;0;0
2019-10-23 05:00:00;46;11;61;3;1;2;2;7;0;0
2019-10-23 05:15:00;116;12;134;6;0;5;4;9;0;0
2019-10-23 05:30:00;154;25;173;10;5;5;11;25;0;0
2019-10-23 05:45:00;132;35;70;11;33;5;88;73;1;14
2019-10-23 06:00:00;84;36;89;8;72;6;133;95;1;13
2019-10-23 06:15:00;70;32;101;8;17;0;47;32;0;0
2019-10-23 06:30:00;82;41;134;2;6;2;15;9;0;0
2019-10-23 06:45:00;94;38;133;3;4;2;3;9;0;0
2019-10-23 07:00:00;65;26;105;5;5;2;5;17;0;0
2019-10-23 07:15:00;74;39;105;3;1;5;12;10;0;0
2019-10-23 07:30:00;84;63;156;6;8;6;9;12;2;7
2019-10-23 07:45:00;76;65;142;9;4;3;14;14;0;0
2019-10-23 08:00:00;77;51;155;11;18;11;11;12;0;0
2019-10-23 08:15:00;73;60;130;8;12;4;13;11;0;0
2019-10-23 08:30:00;67;52;95;3;6;7;13;11;0;0
2019-10-23 08:45:00;52;53;84;13;10;6;18;11;0;0
2019-10-23 09:00:00;45;50;56;9;5;1;11;6;1;0
2019-10-23 09:15:00;45;42;61;5;4;2;9;7;0;0
2019-10-23 09:30:00;38;30;58;5;6;7;10;10;2;0
2019-10-23 09:45:00;38;50;62;6;7;3;19;11;0;1
2019-10-23 10:00:00;32;44;57;3;7;6;17;9;0;0
2019-10-23 10:15:00;37;40;60;1;8;3;13;11;3;1
2019-10-23 10:30:00;37;56;59;2;3;4;16;8;0;0
2019-10-23 10:45:00;35;43;71;10;3;5;13;5;3;2
2019-10-23 11:00:00;34;62;69;9;10;6;20;7;2;3
2019-10-23 11:15:00;33;46;65;14;5;2;12;13;1;2
2019-10-23 11:30:00;32;48;89;5;8;2;12;20;0;0
2019-10-23 11:45:00;37;44;74;5;11;5;25;9;1;0
2019-10-23 12:00:00;33;58;86;1;15;3;22;14;3;1
2019-10-23 12:15:00;45;47;89;7;15;4;23;12;0;0
2019-10-23 12:30:00;49;50;78;7;9;3;16;12;0;0
2019-10-23 12:45:00;52;58;93;8;6;4;21;13;0;0
2019-10-23 13:00:00;85;50;119;9;6;3;22;18;3;4
2019-10-23 13:15:00;111;61;102;11;15;10;25;14;3;2
2019-10-23 13:30:00;141;58;138;11;17;10;21;15;1;13
2019-10-23 13:45:00;104;54;108;9;8;10;43;22;4;44
2019-10-23 14:00:00;50;65;91;10;71;6;78;78;3;1
2019-10-23 14:15:00;30;76;237;5;55;2;171;92;3;0
2019-10-23 14:30:00;40;104;88;7;34;2;121;48;0;0
2019-10-23 14:45:00;31;71;111;9;17;1;42;31;1;0
2019-10-23 15:00:00;43;94;76;8;21;2;74;47;1;6
2019-10-23 15:15:00;37;109;68;7;23;1;57;38;1;0
2019-10-23 15:30:00;34;91;121;5;23;0;61;50;1;1
2019-10-23 15:45:00;36;66;72;5;23;2;47;29;0;0
2019-10-23 16:00:00;57;126;111;5;26;5;46;75;3;5
2019-10-23 16:15:00;33;71;78;6;24;4;43;23;2;0
2019-10-23 16:30:00;45;89;106;5;21;2;42;34;2;8
2019-10-23 16:45:00;31;65;73;5;16;5;54;31;1;0
2019-10-23 17:00:00;42;91;98;7;20;6;41;32;2;7
2019-10-23 17:15:00;41;65;67;6;23;4;44;24;2;1
2019-10-23 17:30:00;41;90;121;8;22;4;26;22;8;20
2019-10-23 17:45:00;28;62;58;4;14;2;25;18;3;36
2019-10-23 18:00:00;39;56;63;7;12;6;23;16;1;8
2019-10-23 18:15:00;34;52;85;4;13;4;26;15;0;0
2019-10-23 18:30:00;35;54;65;6;14;2;23;18;2;3
2019-10-23 18:45:00;30;38;71;5;6;2;16;15;8;25
2019-10-23 19:00:00;30;43;68;4;10;9;10;8;0;0
2019-10-23 19:15:00;18;35;56;3;6;5;12;11;4;5
2019-10-23 19:30:00;13;26;40;5;4;1;5;9;1;8
2019-10-23 19:45:00;15;19;36;1;2;2;8;6;0;0
2019-10-23 20:00:00;11;22;38;3;5;0;3;6;0;0
2019-10-23 20:15:00;23;22;45;4;2;0;6;6;0;0
2019-10-23 20:30:00;33;18;29;1;1;1;3;5;0;0
2019-10-23 20:45:00;32;21;35;3;6;1;6;4;0;0
2019-10-23 21:00:00;74;10;71;2;2;3;1;9;0;0
2019-10-23 21:15:00;139;20;99;5;0;6;2;12;0;0
2019-10-23 21:30:00;117;21;74;8;2;7;6;21;0;0
2019-10-23 21:45:00;54;40;20;12;38;5;46;51;0;0
2019-10-23 22:00:00;30;53;23;20;96;4;97;96;2;2
2019-10-23 22:15:00;7;23;16;5;58;2;24;26;1;0
2019-10-23 22:30:00;11;25;14;3;13;0;4;5;0;0
2019-10-23 22:45:00;10;15;5;3;3;0;2;7;0;0
2019-10-23 23:00:00;1;4;14;1;0;1;0;4;0;0
2019-10-23 23:15:00;6;7;11;1;1;0;2;0;0;0
2019-10-23 23:30:00;3;4;5;3;1;0;0;1;0;0
2019-10-23 23:45:00;4;6;3;0;1;1;2;2;0;0
