DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-08-30 00:00:00;13;0;6;4;0;0;0;0;0;0;0;0
2020-08-30 00:15:00;20;0;9;9;0;0;0;0;0;0;0;0
2020-08-30 00:30:00;10;0;9;5;0;0;0;0;0;0;0;0
2020-08-30 00:45:00;7;0;9;7;0;0;0;0;0;0;0;0
2020-08-30 01:00:00;7;0;10;4;0;0;0;0;0;0;0;0
2020-08-30 01:15:00;4;0;7;2;0;0;0;0;0;0;0;0
2020-08-30 01:30:00;9;0;4;6;0;0;0;0;0;0;0;0
2020-08-30 01:45:00;2;0;11;2;0;0;0;0;0;0;0;0
2020-08-30 02:00:00;6;0;5;5;0;0;0;0;0;0;0;0
2020-08-30 02:15:00;11;0;6;2;0;0;0;0;0;0;0;0
2020-08-30 02:30:00;7;0;3;4;0;0;0;0;0;0;0;0
2020-08-30 02:45:00;6;0;2;4;0;0;0;0;0;0;0;0
2020-08-30 03:00:00;5;0;2;2;0;0;0;0;0;0;0;0
2020-08-30 03:15:00;3;0;1;4;0;0;0;0;0;0;0;0
2020-08-30 03:30:00;2;0;4;6;0;0;0;0;0;0;0;0
2020-08-30 03:45:00;2;0;4;2;0;0;0;0;0;0;0;0
2020-08-30 04:00:00;2;0;0;5;0;0;0;0;0;0;0;0
2020-08-30 04:15:00;4;0;5;2;0;0;0;0;0;0;0;0
2020-08-30 04:30:00;1;0;0;1;0;0;0;0;0;0;0;0
2020-08-30 04:45:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-08-30 05:00:00;4;0;2;3;0;0;0;0;0;0;0;0
2020-08-30 05:15:00;6;0;2;4;0;0;0;0;0;0;0;0
2020-08-30 05:30:00;0;0;5;0;0;0;0;0;0;0;0;0
2020-08-30 05:45:00;3;0;5;1;0;0;0;0;0;0;0;0
2020-08-30 06:00:00;3;0;5;3;0;0;0;0;0;0;0;0
2020-08-30 06:15:00;5;0;2;3;0;0;0;0;0;0;0;0
2020-08-30 06:30:00;5;0;7;5;0;0;0;0;0;0;0;0
2020-08-30 06:45:00;6;0;4;3;0;0;0;0;0;0;0;0
2020-08-30 07:00:00;3;0;6;2;0;0;0;0;0;0;0;0
2020-08-30 07:15:00;8;0;10;3;0;0;0;0;0;0;0;0
2020-08-30 07:30:00;7;0;16;5;0;0;0;0;0;0;0;0
2020-08-30 07:45:00;7;0;13;1;2;0;1;0;0;0;0;0
2020-08-30 08:00:00;9;0;9;4;0;0;0;0;0;0;0;0
2020-08-30 08:15:00;9;0;12;4;0;0;0;0;0;0;0;0
2020-08-30 08:30:00;13;0;25;8;0;0;0;0;0;0;0;0
2020-08-30 08:45:00;22;0;22;10;0;0;0;0;0;0;0;0
2020-08-30 09:00:00;14;0;20;6;0;0;0;0;0;0;0;0
2020-08-30 09:15:00;18;0;27;10;0;0;0;0;0;0;0;0
2020-08-30 09:30:00;17;0;26;6;0;0;0;0;0;0;0;0
2020-08-30 09:45:00;30;0;35;15;4;0;0;0;0;0;0;0
2020-08-30 10:00:00;30;0;42;13;0;0;0;0;0;0;0;0
2020-08-30 10:15:00;27;0;32;15;0;0;1;0;0;0;0;0
2020-08-30 10:30:00;29;0;35;15;0;0;7;0;0;0;0;0
2020-08-30 10:45:00;28;0;44;9;0;0;0;0;0;0;0;0
2020-08-30 11:00:00;28;0;28;11;0;0;0;0;0;0;0;0
2020-08-30 11:15:00;34;0;50;17;0;0;1;0;0;0;0;0
2020-08-30 11:30:00;41;0;41;15;0;0;3;0;2;0;0;0
2020-08-30 11:45:00;36;0;50;11;0;0;0;0;0;0;0;0
2020-08-30 12:00:00;45;0;45;16;0;0;0;0;0;0;0;0
2020-08-30 12:15:00;29;0;56;16;0;0;1;0;0;0;0;0
2020-08-30 12:30:00;33;0;38;18;0;0;3;0;0;0;0;0
2020-08-30 12:45:00;49;0;41;11;4;0;16;0;0;0;0;0
2020-08-30 13:00:00;19;0;36;14;0;0;0;0;0;0;0;0
2020-08-30 13:15:00;28;0;47;10;0;0;17;0;0;0;0;0
2020-08-30 13:30:00;37;0;48;11;0;1;3;0;0;0;0;0
2020-08-30 13:45:00;41;0;59;22;0;0;1;0;1;0;0;0
2020-08-30 14:00:00;43;0;43;28;2;0;2;0;0;0;0;0
2020-08-30 14:15:00;51;0;62;29;0;0;0;0;0;0;0;0
2020-08-30 14:30:00;47;0;57;25;2;1;4;1;0;0;0;0
2020-08-30 14:45:00;52;0;48;43;0;0;0;1;0;0;0;0
2020-08-30 15:00:00;58;0;35;20;0;0;22;0;0;0;0;0
2020-08-30 15:15:00;27;0;49;19;12;0;23;0;0;0;0;0
2020-08-30 15:30:00;52;0;49;35;0;0;0;0;0;0;0;0
2020-08-30 15:45:00;44;0;39;19;1;0;1;0;0;0;0;0
2020-08-30 16:00:00;60;0;37;23;0;0;0;0;0;0;0;0
2020-08-30 16:15:00;33;0;44;17;0;0;3;0;0;0;0;0
2020-08-30 16:30:00;39;0;44;23;2;0;0;0;0;0;0;0
2020-08-30 16:45:00;40;0;52;20;1;0;1;0;0;0;0;0
2020-08-30 17:00:00;56;0;40;30;0;1;2;0;0;0;0;0
