DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-26 07:45:00;24;20;3;4;4;2;12;21;21;0;0;0;0;0;0;0;0
2020-03-26 08:00:00;28;18;7;5;6;4;11;17;19;0;0;0;0;0;0;0;0
2020-03-26 08:15:00;21;13;2;4;1;1;16;20;22;0;0;0;0;0;0;0;0
2020-03-26 08:30:00;28;18;2;4;2;5;17;11;14;0;2;0;0;0;0;0;0
2020-03-26 08:45:00;18;25;3;4;2;3;20;19;23;0;0;0;0;0;0;0;0
2020-03-26 09:00:00;31;24;9;8;7;6;15;13;18;2;1;0;0;0;0;0;0
2020-03-26 09:15:00;22;20;11;5;6;4;16;15;15;1;2;0;0;0;0;0;0
2020-03-26 09:30:00;10;16;5;4;3;3;26;20;24;1;0;0;0;0;0;0;0
2020-03-26 09:45:00;28;20;10;10;3;5;12;16;17;2;0;0;0;0;0;0;0
2020-03-26 10:00:00;20;21;16;11;10;10;18;18;18;2;2;0;0;0;0;0;0
2020-03-26 10:15:00;22;18;12;6;6;2;15;18;21;0;0;1;0;0;3;0;0
2020-03-26 10:30:00;10;32;7;6;4;9;22;26;29;1;0;4;0;0;0;0;0
2020-03-26 10:45:00;21;25;11;7;3;3;25;22;23;0;0;0;0;0;0;0;0
2020-03-26 11:00:00;18;16;17;12;12;8;12;18;20;1;0;1;0;0;0;0;0
2020-03-26 11:15:00;14;11;16;7;7;2;21;10;19;0;0;0;0;0;0;0;0
2020-03-26 11:30:00;21;14;7;3;6;3;16;18;20;1;1;0;0;0;0;0;0
2020-03-26 11:45:00;16;19;13;6;8;5;17;18;19;0;0;0;0;0;0;0;0
2020-03-26 12:00:00;17;20;15;12;9;5;23;23;25;1;1;0;0;0;0;0;0
2020-03-26 12:15:00;21;24;25;18;9;11;18;25;30;1;1;0;0;0;0;0;0
2020-03-26 12:30:00;15;18;11;7;5;5;13;22;22;1;1;0;0;0;0;0;0
2020-03-26 12:45:00;15;13;20;7;9;7;14;20;21;0;0;0;0;0;0;0;0
2020-03-26 13:00:00;21;10;9;4;5;1;12;17;18;0;0;0;0;0;0;0;0
2020-03-26 13:15:00;17;24;15;10;12;5;9;15;15;1;1;0;0;0;0;0;0
2020-03-26 13:30:00;19;25;13;7;12;8;15;22;25;0;0;0;0;0;0;0;0
2020-03-26 13:45:00;21;28;13;4;7;8;13;20;23;0;1;0;0;0;0;0;0
2020-03-26 14:00:00;17;11;14;8;9;4;15;21;21;1;1;0;0;0;1;0;0
2020-03-26 14:15:00;23;21;10;8;8;7;14;24;23;3;2;0;0;0;0;0;0
2020-03-26 14:30:00;30;20;14;11;10;7;18;18;20;1;1;0;0;0;1;0;0
2020-03-26 14:45:00;20;25;14;7;7;5;17;19;20;0;0;0;0;0;0;0;0
2020-03-26 15:00:00;19;18;9;6;3;2;10;13;17;1;1;0;0;0;0;0;0
2020-03-26 15:15:00;20;20;8;6;9;5;17;18;24;0;2;0;0;0;0;0;0
2020-03-26 15:30:00;20;21;10;7;6;4;15;26;26;2;0;0;0;0;0;0;0
2020-03-26 15:45:00;23;27;19;13;10;7;13;18;21;0;0;0;0;0;0;0;0
2020-03-26 16:00:00;17;17;12;6;8;4;16;27;29;1;0;0;0;0;1;0;0
2020-03-26 16:15:00;17;22;20;10;11;9;12;26;31;3;2;0;0;0;0;0;0
2020-03-26 16:30:00;17;16;13;8;9;4;13;19;21;0;0;0;0;0;1;0;0
2020-03-26 16:45:00;17;15;15;6;9;5;12;26;28;1;0;0;0;0;4;0;0
2020-03-26 17:00:00;16;20;13;10;7;5;12;19;19;1;0;0;0;0;0;0;0
2020-03-26 17:15:00;13;22;17;3;10;5;9;10;12;0;0;0;0;0;0;0;0
2020-03-26 17:30:00;13;18;19;9;8;3;8;15;15;0;0;0;0;0;0;0;0
2020-03-26 17:45:00;13;21;19;12;7;6;12;13;14;0;0;0;0;0;0;0;0
2020-03-26 18:00:00;12;16;18;8;10;7;16;16;17;2;2;0;0;0;0;0;0
2020-03-26 18:15:00;7;17;12;8;8;2;11;18;19;0;0;0;0;0;0;0;0
2020-03-26 18:30:00;18;21;11;10;7;5;20;17;18;1;0;0;0;0;0;0;0
2020-03-26 18:45:00;12;15;10;11;9;7;8;11;11;1;0;0;0;0;0;0;0
2020-03-26 19:00:00;10;14;10;3;5;1;7;11;12;0;0;0;0;0;0;0;0
2020-03-26 19:15:00;8;10;8;8;7;5;8;10;11;2;2;0;0;0;1;0;0
2020-03-26 19:30:00;6;15;3;6;9;3;6;6;6;0;0;0;0;0;0;0;0
2020-03-26 19:45:00;9;10;12;6;6;4;6;6;7;0;0;0;0;0;0;0;0
2020-03-26 20:00:00;6;11;7;2;4;2;11;13;13;0;0;0;0;0;0;0;0
2020-03-26 20:15:00;6;5;10;6;6;4;4;9;10;1;0;0;0;0;0;0;0
2020-03-26 20:30:00;5;5;2;2;3;3;4;5;5;2;1;0;0;0;0;0;0
2020-03-26 20:45:00;7;4;7;4;2;1;2;3;4;0;0;0;0;0;0;0;0
2020-03-26 21:00:00;4;6;4;4;2;2;4;4;4;0;0;0;0;0;0;0;0
2020-03-26 21:15:00;1;3;5;3;4;1;3;4;4;0;0;0;0;0;0;0;0
2020-03-26 21:30:00;4;5;2;3;1;0;3;4;4;1;0;0;0;0;0;0;0
2020-03-26 21:45:00;4;4;6;3;4;2;2;5;5;0;0;0;0;0;0;0;0
2020-03-26 22:00:00;5;4;1;2;2;0;4;6;6;0;0;0;0;0;0;0;0
2020-03-26 22:15:00;2;3;5;1;3;1;2;4;4;0;0;0;0;0;0;0;0
2020-03-26 22:30:00;1;3;5;4;3;1;0;1;1;0;0;0;0;0;0;0;0
2020-03-26 22:45:00;3;4;5;5;4;2;3;6;6;0;0;0;0;0;0;0;0
2020-03-26 23:00:00;2;2;3;1;5;2;4;4;4;0;0;0;0;0;0;0;0
2020-03-26 23:15:00;1;2;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0
2020-03-26 23:30:00;2;3;4;1;6;2;1;2;2;0;0;0;0;0;0;0;0
2020-03-26 23:45:00;1;2;3;1;2;0;1;2;1;0;0;0;0;0;0;0;0
