DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-12 00:00:00;1;5;2;1;0;0;1;2;3;0;0;0;0;0;0;0;0
2020-03-12 00:15:00;1;1;2;0;2;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-12 00:30:00;3;6;3;0;2;0;3;3;4;0;0;0;0;0;0;0;0
2020-03-12 00:45:00;2;4;6;2;5;2;1;0;1;0;1;0;0;0;0;0;0
2020-03-12 01:00:00;0;1;4;3;4;1;2;0;1;0;0;0;0;0;0;0;0
2020-03-12 01:15:00;0;3;3;2;2;7;2;3;3;1;1;0;0;0;0;0;0
2020-03-12 01:30:00;1;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-12 01:45:00;1;0;2;0;3;1;2;2;2;0;0;0;0;0;0;0;0
2020-03-12 02:00:00;0;0;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0
2020-03-12 02:15:00;0;0;2;1;1;0;1;2;2;1;1;0;0;0;0;0;0
2020-03-12 02:30:00;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-12 02:45:00;1;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-03-12 03:00:00;0;3;2;1;3;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-12 03:15:00;0;1;3;0;2;0;0;0;0;2;2;0;0;0;0;0;0
2020-03-12 03:30:00;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-12 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-12 04:00:00;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-12 04:15:00;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-12 04:30:00;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-12 04:45:00;2;3;0;0;0;0;6;10;11;0;0;0;0;0;0;0;0
2020-03-12 05:00:00;0;1;0;0;0;0;11;16;17;0;0;0;0;0;0;0;0
2020-03-12 05:15:00;6;9;3;3;0;0;17;39;39;0;0;0;0;0;0;0;0
2020-03-12 05:30:00;15;8;1;1;0;0;24;35;40;0;0;0;0;0;0;0;0
2020-03-12 05:45:00;40;28;1;1;0;0;16;23;24;0;0;0;0;0;0;0;0
2020-03-12 06:00:00;45;32;5;2;0;0;15;26;27;0;0;0;0;0;0;0;0
2020-03-12 06:15:00;17;13;4;3;1;2;12;19;21;0;0;0;0;0;0;0;0
2020-03-12 06:30:00;13;9;6;10;4;5;19;37;38;0;0;0;0;0;0;0;0
2020-03-12 06:45:00;22;15;8;7;4;0;23;38;41;0;0;0;0;0;0;0;0
2020-03-12 07:00:00;28;19;5;3;3;2;31;60;66;1;0;0;0;0;0;0;0
2020-03-12 07:15:00;63;32;5;5;6;1;30;49;50;2;2;0;0;0;0;0;0
2020-03-12 07:30:00;24;16;2;0;0;1;17;23;24;2;2;0;0;0;1;0;0
2020-03-12 07:45:00;43;33;4;8;3;4;38;58;60;1;1;1;0;0;0;0;0
2020-03-12 08:00:00;54;40;11;6;7;9;33;49;55;2;3;0;0;0;0;0;0
2020-03-12 08:15:00;46;44;9;5;4;8;29;39;41;0;3;4;0;0;0;0;0
