DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-19 00:00:00;4;4;3;1;2;1;1;1;1;0;1;0;0;0;0;0;0
2020-03-19 00:15:00;1;1;0;1;1;1;1;1;1;3;3;0;0;0;0;0;0
2020-03-19 00:30:00;1;4;6;1;7;1;0;0;0;1;1;0;0;0;0;0;0
2020-03-19 00:45:00;0;1;5;0;5;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-19 01:00:00;1;3;2;2;3;1;2;5;4;2;2;0;0;0;0;0;0
2020-03-19 01:15:00;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0
2020-03-19 01:30:00;0;2;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0
2020-03-19 01:45:00;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0
2020-03-19 02:00:00;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-19 02:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 02:30:00;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-19 02:45:00;0;0;0;0;1;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-19 03:00:00;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0
2020-03-19 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 03:30:00;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 04:00:00;2;2;0;0;0;0;3;5;5;0;0;0;0;0;0;0;0
2020-03-19 04:15:00;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 04:30:00;1;1;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-03-19 04:45:00;1;4;0;0;1;1;5;7;7;0;0;0;0;0;0;0;0
2020-03-19 05:00:00;3;3;1;1;0;0;10;11;13;0;0;0;0;0;0;0;0
2020-03-19 05:15:00;2;2;1;0;0;0;12;22;22;1;1;0;0;0;0;0;0
2020-03-19 05:30:00;19;10;1;1;0;0;15;22;22;0;0;0;0;0;0;0;0
2020-03-19 05:45:00;28;23;1;1;0;0;13;23;24;0;0;0;0;0;0;0;0
2020-03-19 06:00:00;29;18;1;2;0;1;18;21;23;0;0;0;0;0;0;0;0
2020-03-19 06:15:00;13;9;2;4;2;0;9;15;15;0;0;0;0;0;0;0;0
2020-03-19 06:30:00;11;7;4;6;2;1;15;26;28;1;0;0;0;0;0;0;0
2020-03-19 06:45:00;24;11;2;4;3;3;14;25;26;1;0;0;0;0;0;0;0
2020-03-19 07:00:00;26;15;3;4;3;2;22;29;33;2;1;0;0;0;0;0;0
2020-03-19 07:15:00;39;22;2;2;2;1;16;27;30;1;0;0;0;0;0;0;0
2020-03-19 07:30:00;36;25;4;6;5;2;23;30;33;0;0;0;0;0;0;0;0
2020-03-19 07:45:00;36;26;0;2;0;2;17;27;31;0;0;0;0;0;0;0;0
2020-03-19 08:00:00;36;26;6;3;2;1;15;30;33;0;2;0;0;0;0;0;0
2020-03-19 08:15:00;27;18;6;7;9;9;28;30;30;1;1;0;0;0;0;0;0
2020-03-19 08:30:00;26;18;12;6;7;3;20;26;30;0;0;0;0;0;0;0;0
2020-03-19 08:45:00;37;28;9;9;7;6;32;44;48;2;2;0;0;0;0;0;0
2020-03-19 09:00:00;36;22;9;6;5;2;33;38;44;3;2;0;0;0;0;0;0
2020-03-19 09:15:00;35;26;14;11;7;9;27;24;27;4;5;0;0;0;1;0;0
2020-03-19 09:30:00;43;23;17;6;9;6;20;28;29;3;3;0;0;0;0;0;0
2020-03-19 09:45:00;32;35;18;16;13;6;30;35;36;2;4;1;0;0;0;0;0
2020-03-19 10:00:00;42;27;20;19;10;9;29;28;32;5;2;2;0;0;1;0;0
2020-03-19 10:15:00;26;23;16;12;6;8;24;40;40;4;3;0;0;0;0;0;0
2020-03-19 10:30:00;34;34;17;8;10;5;24;43;44;3;4;0;0;0;0;0;0
2020-03-19 10:45:00;33;28;16;9;10;11;23;31;32;6;6;0;0;0;0;0;0
2020-03-19 11:00:00;29;24;22;12;15;6;25;30;32;4;2;0;0;0;0;0;0
2020-03-19 11:15:00;34;28;18;11;7;11;29;41;42;4;4;0;0;0;0;0;0
2020-03-19 11:30:00;30;32;14;16;9;7;23;39;38;3;6;1;0;0;0;0;0
2020-03-19 11:45:00;43;32;23;22;11;14;21;31;32;3;5;1;0;0;0;0;0
2020-03-19 12:00:00;27;26;14;6;7;3;21;28;27;2;3;1;0;0;2;0;0
2020-03-19 12:15:00;44;40;23;14;12;11;34;48;49;3;4;0;0;0;0;0;0
2020-03-19 12:30:00;35;24;19;9;12;10;29;45;43;4;3;1;0;0;1;0;0
2020-03-19 12:45:00;28;22;19;15;11;8;28;40;44;3;3;0;0;0;0;0;0
2020-03-19 13:00:00;22;29;15;13;14;8;25;46;43;2;4;0;0;0;0;0;0
2020-03-19 13:15:00;46;30;11;6;8;6;27;29;32;4;6;0;0;0;0;0;0
2020-03-19 13:30:00;33;24;19;15;8;15;24;38;37;3;4;0;0;0;0;0;0
2020-03-19 13:45:00;39;29;18;16;8;10;27;36;35;1;1;0;0;0;0;0;0
2020-03-19 14:00:00;39;28;25;16;10;5;29;46;47;2;1;0;0;0;0;0;0
2020-03-19 14:15:00;48;35;21;13;11;8;19;31;33;4;2;0;0;0;0;0;0
2020-03-19 14:30:00;41;29;12;7;11;7;26;33;31;3;7;0;0;0;0;0;0
2020-03-19 14:45:00;35;33;15;15;11;8;30;40;36;3;0;0;0;0;0;0;0
2020-03-19 15:00:00;36;27;12;12;8;5;23;36;39;2;2;0;0;0;1;0;0
2020-03-19 15:15:00;39;27;18;7;11;9;21;37;38;4;3;0;0;0;0;0;0
2020-03-19 15:30:00;42;34;11;8;6;4;18;34;36;2;6;0;0;0;0;0;0
2020-03-19 15:45:00;44;34;22;19;10;8;21;32;32;4;4;0;0;0;0;0;0
2020-03-19 16:00:00;47;44;24;17;15;12;26;36;36;4;2;1;0;0;0;0;0
2020-03-19 16:15:00;38;32;36;20;14;10;21;38;38;2;3;0;0;0;4;0;0
2020-03-19 16:30:00;40;34;26;17;9;7;25;36;33;3;2;0;0;0;0;0;0
2020-03-19 16:45:00;29;27;24;17;10;12;28;43;43;4;4;0;0;0;0;0;0
2020-03-19 17:00:00;38;31;30;11;10;8;23;46;43;6;4;0;0;0;0;0;0
2020-03-19 17:15:00;39;34;27;15;9;8;33;46;49;3;2;0;0;0;0;0;0
2020-03-19 17:30:00;29;35;23;13;11;6;33;50;47;3;5;0;0;0;0;0;0
2020-03-19 17:45:00;45;42;33;12;11;9;14;28;29;3;3;0;0;0;0;0;0
2020-03-19 18:00:00;34;24;21;19;12;9;29;39;40;4;2;1;0;0;0;0;0
2020-03-19 18:15:00;32;31;21;11;12;9;17;35;34;4;6;0;0;0;0;0;0
2020-03-19 18:30:00;31;28;27;14;11;9;24;32;33;3;6;4;0;0;0;0;0
2020-03-19 18:45:00;22;24;18;11;14;5;26;33;33;1;4;1;0;0;0;0;0
2020-03-19 19:00:00;15;19;16;16;12;8;13;21;23;1;0;0;0;0;0;0;0
2020-03-19 19:15:00;13;12;13;9;7;5;15;19;23;3;3;0;0;0;0;0;0
2020-03-19 19:30:00;15;13;16;11;12;7;16;23;24;1;1;1;0;0;0;0;0
2020-03-19 19:45:00;7;12;16;10;10;6;8;15;15;2;2;1;0;0;0;0;0
2020-03-19 20:00:00;11;15;12;9;5;2;11;11;14;0;1;0;0;0;0;0;0
2020-03-19 20:15:00;7;17;16;9;8;6;15;15;16;4;3;0;0;0;0;0;0
2020-03-19 20:30:00;7;12;7;3;3;2;5;9;10;3;3;0;0;0;0;0;0
2020-03-19 20:45:00;10;16;11;9;7;8;11;15;18;4;3;0;0;0;0;0;0
2020-03-19 21:00:00;7;12;11;7;5;4;20;22;24;4;4;0;0;0;0;0;0
2020-03-19 21:15:00;5;8;17;10;5;2;14;19;20;5;3;0;0;0;0;0;0
2020-03-19 21:30:00;12;15;6;7;7;8;12;24;24;8;1;0;0;0;0;0;0
2020-03-19 21:45:00;19;19;12;6;7;3;7;13;13;1;0;0;0;0;0;0;0
2020-03-19 22:00:00;19;22;10;9;6;3;12;10;12;3;2;0;0;0;0;0;0
2020-03-19 22:15:00;15;16;11;8;7;3;5;5;6;2;1;0;0;0;0;0;0
2020-03-19 22:30:00;6;10;13;4;10;2;4;6;8;6;5;0;0;0;0;0;0
2020-03-19 22:45:00;6;13;7;1;5;2;7;11;12;3;2;0;0;0;0;0;0
2020-03-19 23:00:00;4;5;6;2;7;3;2;2;2;2;1;0;0;0;0;0;0
2020-03-19 23:15:00;1;5;7;3;9;3;2;1;0;2;1;0;0;0;0;0;0
2020-03-19 23:30:00;1;2;6;3;3;2;3;4;5;1;1;0;0;0;0;0;0
2020-03-19 23:45:00;0;2;0;0;1;0;3;3;5;3;1;0;0;0;0;0;0
