DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-06-22 00:00:00;6;11;11;9;0;3;0
2020-06-22 00:15:00;11;10;13;15;0;2;0
2020-06-22 00:30:00;10;14;13;23;2;1;0
2020-06-22 00:45:00;3;8;8;9;0;1;0
2020-06-22 01:00:00;10;5;12;5;0;5;0
2020-06-22 01:15:00;3;8;5;3;0;1;0
2020-06-22 01:30:00;5;6;5;6;0;1;0
2020-06-22 01:45:00;8;6;5;5;1;5;0
2020-06-22 02:00:00;6;5;3;2;1;2;0
2020-06-22 02:15:00;8;3;7;4;0;1;0
2020-06-22 02:30:00;8;6;7;4;0;1;0
2020-06-22 03:00:00;4;6;3;3;0;1;0
2020-06-22 03:15:00;1;2;5;2;0;2;0
2020-06-22 03:30:00;3;6;4;5;0;0;0
2020-06-22 03:45:00;2;4;11;4;0;0;0
2020-06-22 04:00:00;6;10;13;2;0;0;0
2020-06-22 04:15:00;6;12;15;9;1;2;0
2020-06-22 04:30:00;15;9;19;12;1;2;0
2020-06-22 05:00:00;26;28;94;32;2;10;0
2020-06-22 05:15:00;36;41;211;109;4;18;0
2020-06-22 05:30:00;44;67;222;138;10;9;0
2020-06-22 05:45:00;47;56;179;119;16;15;0
2020-06-22 06:00:00;52;60;158;75;12;19;0
2020-06-22 06:15:00;53;67;176;131;14;18;0
2020-06-22 06:30:00;72;108;211;176;43;37;0
2020-06-22 06:45:00;68;109;210;183;11;36;0
2020-06-22 07:00:00;74;83;219;206;37;31;2
2020-06-22 07:15:00;73;97;240;221;41;35;0
2020-06-22 07:30:00;76;118;271;230;43;37;3
2020-06-22 07:45:00;93;141;249;207;28;36;0
2020-06-22 08:00:00;94;124;200;169;23;45;0
2020-06-22 08:15:00;76;107;217;195;17;36;2
2020-06-22 08:30:00;88;113;185;166;16;27;0
2020-06-22 08:45:00;91;116;166;158;20;26;3
2020-06-22 09:00:00;60;102;144;213;16;26;0
2020-06-22 09:15:00;84;109;131;151;17;19;0
2020-06-22 09:30:00;76;128;135;147;27;18;0
2020-06-22 09:45:00;77;110;135;157;17;16;0
2020-06-22 10:00:00;87;117;116;152;18;18;3
2020-06-22 10:15:00;90;136;133;121;16;15;0
2020-06-22 10:30:00;94;150;126;131;31;25;0
2020-06-22 10:45:00;103;128;117;144;19;11;0
2020-06-22 11:00:00;96;162;140;164;27;23;1
2020-06-22 11:15:00;89;127;128;122;29;21;0
2020-06-22 11:30:00;86;132;128;144;15;29;10
2020-06-22 11:45:00;97;154;118;129;26;16;0
2020-06-22 12:00:00;95;161;130;139;143;20;0
2020-06-22 12:15:00;105;143;134;134;27;26;0
2020-06-22 12:30:00;94;129;123;120;20;30;0
2020-06-22 12:45:00;114;179;141;133;19;39;0
2020-06-22 13:00:00;103;137;161;169;17;27;0
2020-06-22 13:15:00;108;166;199;179;17;33;0
2020-06-22 13:45:00;92;156;247;195;159;32;0
2020-06-22 14:00:00;157;223;186;177;16;30;1
2020-06-22 14:15:00;200;250;130;130;27;28;0
2020-06-22 14:30:00;193;265;147;161;18;33;0
2020-06-22 14:45:00;167;261;124;160;13;22;0
2020-06-22 15:00:00;161;209;129;152;13;31;0
2020-06-22 15:15:00;190;247;136;154;213;34;1
2020-06-22 15:30:00;158;226;106;155;23;28;0
2020-06-22 15:45:00;167;224;129;154;15;38;0
2020-06-22 16:00:00;211;257;139;157;22;37;0
2020-06-22 16:15:00;156;222;155;170;44;35;3
2020-06-22 16:30:00;156;225;158;175;18;25;0
2020-06-22 16:45:00;159;233;126;141;18;32;0
2020-06-22 17:00:00;157;206;140;179;17;32;2
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;126;172;159;169;24;28;0
2020-06-22 17:45:00;110;188;118;129;13;32;2
2020-06-22 18:00:00;126;183;106;128;12;21;1
2020-06-22 18:15:00;124;188;123;122;17;15;10
2020-06-22 18:30:00;101;130;98;138;32;22;0
2020-06-22 18:45:00;86;129;98;103;14;24;0
2020-06-22 19:00:00;89;128;109;97;15;23;0
2020-06-22 19:15:00;76;120;80;95;18;22;1
2020-06-22 19:30:00;67;86;81;85;34;24;1
2020-06-22 19:45:00;66;95;77;69;8;7;0
2020-06-22 20:00:00;59;81;80;79;7;19;0
2020-06-22 20:15:00;54;63;91;78;4;9;0
2020-06-22 20:30:00;41;56;70;53;1;8;0
2020-06-22 20:45:00;50;70;103;70;7;12;0
2020-06-22 21:00:00;45;60;173;73;2;13;0
2020-06-22 21:15:00;49;65;213;121;3;17;0
2020-06-22 21:30:00;44;51;146;92;5;12;0
2020-06-22 21:45:00;125;151;76;57;7;13;0
2020-06-22 22:00:00;148;183;36;37;1;6;0
2020-06-22 22:15:00;109;113;44;61;4;6;0
2020-06-22 22:30:00;35;39;33;33;4;5;0
2020-06-22 22:45:00;28;38;39;23;3;4;0
2020-06-22 23:00:00;28;24;31;28;1;7;0
2020-06-22 23:15:00;18;22;29;33;2;3;0
2020-06-22 23:30:00;18;15;22;16;2;6;0
2020-06-22 23:45:00;16;15;22;20;1;2;0
