DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-01-28 00:00:00;4;4;1;0;0;4;8;3
2020-01-28 00:15:00;9;4;0;1;1;5;26;9
2020-01-28 00:30:00;14;11;0;0;0;4;11;6
2020-01-28 00:45:00;4;5;4;1;1;6;14;10
2020-01-28 01:00:00;9;10;1;3;1;6;9;4
2020-01-28 01:15:00;3;5;2;0;0;2;5;2
2020-01-28 01:30:00;5;3;1;1;2;7;6;4
2020-01-28 01:45:00;9;8;3;0;0;1;12;9
2020-01-28 02:00:00;9;2;0;2;2;2;5;2
2020-01-28 02:15:00;6;4;0;1;1;2;8;3
2020-01-28 02:30:00;12;2;0;0;0;0;2;0
2020-01-28 02:45:00;6;6;1;1;1;2;9;4
2020-01-28 03:00:00;9;5;0;0;0;2;6;4
2020-01-28 03:15:00;7;6;2;1;1;3;6;5
2020-01-28 03:30:00;4;2;0;0;1;5;4;0
2020-01-28 03:45:00;15;9;1;2;2;3;8;6
2020-01-28 04:00:00;11;8;2;0;0;2;9;4
2020-01-28 04:15:00;26;14;4;4;3;8;15;7
2020-01-28 04:30:00;16;2;1;5;5;9;17;9
2020-01-28 04:45:00;30;16;3;2;2;7;33;17
2020-01-28 05:00:00;33;15;6;2;2;19;29;14
2020-01-28 05:15:00;43;32;8;4;5;14;55;25
2020-01-28 05:30:00;60;40;23;5;4;26;65;30
2020-01-28 05:45:00;80;84;29;3;11;50;77;35
2020-01-28 06:00:00;69;75;21;10;9;53;62;52
2020-01-28 06:15:00;94;96;21;6;9;62;61;52
2020-01-28 06:30:00;122;109;22;19;19;97;76;61
2020-01-28 06:45:00;159;195;38;23;28;134;109;62
2020-01-28 07:00:00;116;155;30;20;28;134;89;73
2020-01-28 07:15:00;150;165;33;25;38;165;115;77
2020-01-28 07:30:00;168;200;36;25;42;118;103;73
2020-01-28 07:45:00;179;226;37;29;47;160;127;73
2020-01-28 08:00:00;157;207;35;26;38;135;105;66
2020-01-28 08:15:00;131;200;26;33;32;117;100;64
2020-01-28 08:30:00;131;154;18;22;35;120;95;60
2020-01-28 08:45:00;119;176;29;29;33;114;87;63
2020-01-28 09:00:00;118;140;26;18;29;88;75;67
2020-01-28 09:15:00;111;111;24;18;26;93;86;69
2020-01-28 09:30:00;103;102;12;20;18;83;89;71
2020-01-28 09:45:00;92;92;19;11;13;58;103;69
2020-01-28 10:00:00;93;90;25;15;14;65;84;67
2020-01-28 10:15:00;96;102;19;9;16;55;113;71
2020-01-28 10:30:00;116;115;25;15;18;72;118;76
2020-01-28 10:45:00;101;102;18;20;12;62;97;76
2020-01-28 11:00:00;109;95;18;15;20;55;114;74
2020-01-28 11:15:00;108;117;31;14;13;51;122;73
2020-01-28 11:30:00;105;108;19;7;12;53;116;78
2020-01-28 11:45:00;99;103;31;15;20;57;108;92
2020-01-28 12:00:00;93;100;32;13;17;60;113;90
2020-01-28 12:15:00;90;101;28;16;18;63;100;95
2020-01-28 12:30:00;94;101;27;7;8;36;116;82
2020-01-28 12:45:00;109;107;21;10;8;46;108;81
2020-01-28 13:00:00;85;93;39;11;11;49;113;85
2020-01-28 13:15:00;116;117;41;10;11;46;111;77
2020-01-28 13:30:00;116;127;43;12;7;45;127;83
2020-01-28 13:45:00;108;104;31;14;11;44;134;82
2020-01-28 14:00:00;121;114;37;9;9;53;123;75
2020-01-28 14:15:00;113;128;32;15;18;63;119;76
2020-01-28 14:30:00;117;130;44;13;14;43;141;91
2020-01-28 14:45:00;125;100;24;13;15;47;124;73
2020-01-28 15:00:00;125;131;40;11;6;41;133;103
2020-01-28 15:15:00;126;117;33;14;16;63;139;104
2020-01-28 15:30:00;136;140;47;10;9;61;156;100
2020-01-28 15:45:00;139;116;49;14;19;88;151;115
2020-01-28 16:00:00;142;125;50;21;23;80;156;123
2020-01-28 16:15:00;130;131;62;11;9;56;149;128
2020-01-28 16:30:00;122;117;65;16;14;89;168;125
2020-01-28 16:45:00;140;114;68;13;9;84;187;125
2020-01-28 17:00:00;138;118;83;16;10;72;156;133
2020-01-28 17:15:00;137;129;59;12;9;73;192;118
2020-01-28 17:30:00;105;118;45;9;12;69;162;122
2020-01-28 17:45:00;106;112;41;12;16;75;141;104
2020-01-28 18:00:00;98;96;38;10;8;67;166;120
2020-01-28 18:15:00;99;81;37;17;13;77;167;122
2020-01-28 18:30:00;82;93;32;7;10;56;126;68
2020-01-28 18:45:00;73;62;21;11;9;70;108;74
2020-01-28 19:00:00;56;55;20;6;8;58;111;69
2020-01-28 19:15:00;62;55;16;9;7;55;91;51
2020-01-28 19:30:00;43;42;21;8;10;67;79;49
2020-01-28 19:45:00;37;33;8;9;10;58;83;49
2020-01-28 20:00:00;42;38;15;10;9;57;76;25
2020-01-28 20:15:00;33;29;14;8;4;53;61;30
2020-01-28 20:30:00;39;36;24;5;6;50;65;28
2020-01-28 20:45:00;26;23;12;5;6;36;44;27
2020-01-28 21:00:00;28;33;13;5;2;46;48;22
2020-01-28 21:15:00;46;31;14;3;4;36;44;25
2020-01-28 21:30:00;30;25;14;6;9;37;35;12
2020-01-28 21:45:00;43;38;10;6;6;28;35;22
2020-01-28 22:00:00;34;30;10;5;1;37;45;20
2020-01-28 22:15:00;41;41;10;4;3;38;39;23
2020-01-28 22:30:00;33;23;10;2;4;19;35;22
2020-01-28 22:45:00;23;14;5;1;0;12;20;10
2020-01-28 23:00:00;14;18;6;4;4;19;19;11
2020-01-28 23:15:00;15;18;6;1;4;13;27;17
2020-01-28 23:30:00;12;8;2;4;3;14;15;10
