2020-12-16 00:00:00;2;5;1;0;0;0;0;2;2;2;1;3;3;1;0;0;0
2020-12-16 00:15:00;5;7;1;0;0;0;0;6;6;0;0;5;10;1;0;0;0
2020-12-16 00:30:00;3;6;0;1;0;0;0;5;4;4;2;0;2;2;0;1;0
2020-12-16 00:45:00;4;4;5;0;0;0;0;4;2;2;0;4;2;0;1;0;0
2020-12-16 01:00:00;1;7;0;0;0;0;0;4;2;1;1;2;4;0;0;0;0
2020-12-16 01:15:00;3;6;2;0;0;0;0;1;2;3;0;2;4;1;0;0;0
2020-12-16 01:30:00;3;4;2;1;0;0;0;4;1;0;0;3;2;1;0;1;0
2020-12-16 01:45:00;5;3;1;0;0;0;0;4;2;0;0;3;3;0;0;0;0
2020-12-16 02:00:00;6;3;2;0;0;0;0;5;3;4;0;2;3;0;0;0;0
2020-12-16 02:15:00;7;5;4;1;0;0;0;3;0;1;0;1;1;0;0;0;0
2020-12-16 02:30:00;11;3;1;0;0;0;0;2;2;2;0;1;1;0;0;0;0
2020-12-16 02:45:00;4;5;2;0;0;0;1;5;1;3;1;4;6;2;0;0;0
2020-12-16 03:00:00;4;2;0;0;0;0;0;4;1;1;0;3;2;0;0;0;0
2020-12-16 03:15:00;1;4;0;1;0;1;0;1;1;2;0;0;0;0;0;1;0
2020-12-16 03:30:00;3;3;2;0;0;0;0;1;1;0;0;0;8;4;0;0;0
2020-12-16 03:45:00;3;5;0;0;0;0;0;1;2;3;0;1;2;1;0;0;0
2020-12-16 04:00:00;8;6;1;0;0;0;0;2;0;5;1;1;2;0;0;0;0
2020-12-16 04:15:00;4;7;0;0;0;0;0;4;6;5;3;3;3;3;1;1;0
2020-12-16 04:30:00;16;19;3;0;0;0;0;9;14;7;1;8;6;2;4;0;0
2020-12-16 04:45:00;18;20;13;0;0;0;0;8;8;10;2;16;6;3;1;1;0
2020-12-16 05:00:00;23;45;46;0;0;0;1;9;13;10;4;36;6;3;9;0;0
2020-12-16 05:15:00;34;63;58;0;0;0;0;14;13;10;7;32;77;6;8;0;0
2020-12-16 05:30:00;47;66;69;1;0;0;0;23;33;14;7;43;21;3;8;1;0
2020-12-16 05:45:00;54;54;59;1;0;0;0;34;54;19;8;35;30;11;10;0;0
2020-12-16 06:00:00;54;48;44;2;0;0;0;37;59;20;18;25;22;12;4;6;0
2020-12-16 06:15:00;60;54;51;5;0;1;1;52;48;24;15;40;31;17;24;6;0
2020-12-16 06:30:00;76;79;77;1;0;3;1;81;48;19;11;56;29;13;16;8;0
2020-12-16 06:45:00;87;61;76;10;0;1;1;39;55;20;19;62;47;33;13;12;0
2020-12-16 07:00:00;73;71;63;6;0;2;1;36;47;27;17;56;56;36;11;16;0
2020-12-16 07:15:00;85;78;67;5;1;1;0;71;62;33;25;75;48;41;5;8;0
2020-12-16 07:30:00;93;89;99;9;0;1;1;55;59;24;22;49;49;29;23;15;0
2020-12-16 07:45:00;72;89;98;8;2;2;0;67;67;23;23;60;49;46;15;12;0
2020-12-16 08:00:00;73;73;72;6;0;0;1;47;42;30;27;47;54;35;13;19;0
2020-12-16 08:15:00;69;68;59;13;1;4;2;60;51;30;21;50;54;27;11;25;0
2020-12-16 08:30:00;63;67;64;7;0;3;0;56;47;13;19;51;50;30;9;12;0
2020-12-16 08:45:00;78;69;57;5;1;1;2;53;58;22;19;56;42;29;15;10;0
2020-12-16 09:00:00;60;69;59;5;0;1;0;55;68;23;21;51;37;19;14;11;0
2020-12-16 09:15:00;68;63;51;4;0;1;1;92;54;31;19;35;38;28;3;11;0
2020-12-16 09:30:00;69;63;51;5;0;3;1;58;61;27;19;56;40;30;15;5;0
2020-12-16 09:45:00;65;72;77;4;0;2;2;53;49;32;18;52;47;31;15;8;0
2020-12-16 10:00:00;55;74;60;3;0;2;3;56;63;30;22;51;40;21;13;5;0
2020-12-16 10:15:00;58;71;59;8;1;2;0;100;65;26;26;44;41;34;14;11;0
2020-12-16 10:30:00;71;72;67;6;0;0;2;70;77;31;22;43;45;29;11;6;0
2020-12-16 10:45:00;51;72;59;3;3;2;5;57;61;32;17;68;44;38;10;4;0
2020-12-16 11:00:00;58;77;54;4;1;2;4;95;68;34;25;48;37;31;7;7;0
2020-12-16 11:15:00;63;70;69;5;2;2;2;151;74;32;19;49;45;36;11;5;0
2020-12-16 11:30:00;63;81;66;2;0;1;2;71;68;41;21;57;35;20;32;5;0
2020-12-16 11:45:00;58;74;63;4;0;2;2;63;75;29;36;48;45;29;27;8;0
2020-12-16 12:00:00;79;91;69;7;0;2;4;75;78;32;20;65;42;33;24;8;0
2020-12-16 12:15:00;67;84;74;1;1;1;6;97;74;33;24;48;36;25;5;4;0
2020-12-16 12:30:00;70;63;58;4;2;4;0;72;84;32;24;43;46;25;26;7;0
2020-12-16 12:45:00;80;80;74;7;1;5;2;80;90;35;32;51;42;25;10;11;0
2020-12-16 13:00:00;75;85;80;4;2;2;1;68;74;33;25;45;36;35;5;6;0
2020-12-16 13:15:00;72;81;92;5;1;4;9;80;89;41;27;62;39;35;12;11;0
2020-12-16 13:30:00;72;81;91;3;1;1;6;75;83;39;32;64;34;40;11;7;0
2020-12-16 13:45:00;75;87;93;6;2;1;7;74;83;29;32;58;42;34;22;7;0
2020-12-16 14:00:00;69;73;66;6;2;3;4;53;76;36;35;45;41;32;18;9;0
2020-12-16 14:15:00;69;67;58;4;1;1;6;114;101;39;26;53;43;47;35;8;0
2020-12-16 14:30:00;68;74;80;3;0;7;2;116;114;43;37;56;47;29;22;9;0
2020-12-16 14:45:00;69;78;72;6;6;4;4;85;103;39;36;65;56;38;26;7;0
2020-12-16 15:00:00;70;87;69;4;0;6;3;134;114;42;28;53;44;37;17;6;0
2020-12-16 15:15:00;74;90;75;6;3;2;2;114;108;41;24;61;47;43;13;8;0
2020-12-16 15:30:00;72;80;74;3;3;6;4;108;99;41;29;57;44;48;52;6;0
2020-12-16 15:45:00;73;76;70;8;3;6;3;89;104;26;20;46;56;44;7;11;0
2020-12-16 16:00:00;64;86;85;7;3;13;2;82;106;33;31;69;50;41;15;11;0
2020-12-16 16:15:00;67;79;58;5;4;4;5;109;100;44;34;77;48;38;21;8;0
2020-12-16 16:30:00;82;83;88;5;1;8;8;111;119;46;38;54;45;52;42;8;0
2020-12-16 16:45:00;83;83;71;6;0;6;5;85;109;39;23;81;53;47;10;8;0
2020-12-16 17:00:00;61;99;85;6;2;7;9;88;110;32;32;57;53;38;18;13;0
2020-12-16 17:15:00;63;84;65;5;2;10;7;104;91;33;22;71;52;46;21;7;0
2020-12-16 17:30:00;60;69;76;6;2;8;10;93;105;32;30;54;48;28;14;11;0
2020-12-16 17:45:00;58;88;63;2;0;9;5;81;94;25;13;48;42;37;8;6;0
2020-12-16 18:00:00;51;78;54;3;0;3;2;73;81;24;18;52;49;37;31;5;0
2020-12-16 18:15:00;53;66;52;10;1;0;3;77;74;27;21;40;40;23;11;10;0
2020-12-16 18:30:00;39;69;41;5;1;5;3;68;69;21;15;37;32;26;4;4;0
2020-12-16 18:45:00;42;52;43;2;5;3;4;32;62;18;22;28;29;17;12;5;0
