DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-11-04 00:00:00;0;3;4;1;4;1;6;1;2;0;0;0
2019-11-04 00:15:00;0;0;2;2;3;3;6;0;0;0;0;0
2019-11-04 00:30:00;1;2;1;0;0;1;4;0;0;0;0;0
2019-11-04 00:45:00;1;1;3;0;2;0;1;0;0;0;0;0
2019-11-04 01:00:00;0;0;0;0;0;1;3;0;0;0;0;0
2019-11-04 01:15:00;1;1;2;0;0;2;4;1;2;0;0;0
2019-11-04 01:30:00;0;0;0;0;0;0;4;0;0;0;0;0
2019-11-04 01:45:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-11-04 02:00:00;0;1;1;0;0;1;1;0;0;0;0;0
2019-11-04 02:15:00;1;4;3;1;0;3;3;0;0;0;0;0
2019-11-04 02:30:00;0;1;1;0;0;2;3;0;0;0;0;0
2019-11-04 02:45:00;0;0;0;0;0;1;2;0;0;0;0;0
2019-11-04 03:00:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-11-04 03:15:00;0;0;0;0;0;1;0;0;0;0;0;0
2019-11-04 03:30:00;0;0;0;0;1;0;0;0;0;0;0;0
2019-11-04 03:45:00;0;2;2;0;0;1;2;0;0;0;0;0
2019-11-04 04:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-11-04 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 04:30:00;1;1;1;0;0;1;3;0;0;0;0;0
2019-11-04 04:45:00;1;4;4;0;0;2;0;0;0;0;0;0
2019-11-04 05:00:00;2;2;1;0;0;2;6;0;0;0;0;0
2019-11-04 05:15:00;2;11;14;0;2;1;5;0;1;1;0;0
2019-11-04 05:30:00;6;8;12;0;1;4;19;0;1;1;254;0
2019-11-04 05:45:00;10;14;19;0;1;6;19;0;0;0;0;1
2019-11-04 06:00:00;8;7;9;2;2;1;14;0;1;0;0;0
2019-11-04 06:15:00;10;9;11;0;0;1;11;0;1;0;0;0
2019-11-04 06:30:00;5;10;10;1;1;8;20;0;2;0;0;0
2019-11-04 06:45:00;9;8;9;1;4;6;34;0;2;4;0;0
2019-11-04 07:00:00;12;16;16;0;0;6;21;1;2;3;0;0
2019-11-04 07:15:00;20;17;20;3;0;10;34;0;1;5;0;1
2019-11-04 07:30:00;21;19;28;1;4;6;30;0;0;5;0;0
2019-11-04 07:45:00;28;27;34;3;2;13;52;0;2;3;0;0
2019-11-04 08:00:00;19;34;36;1;4;15;41;0;5;5;0;1
2019-11-04 08:15:00;48;46;59;3;4;14;39;0;8;2;0;0
2019-11-04 08:30:00;47;61;60;3;7;11;33;0;9;0;0;1
2019-11-04 08:45:00;39;36;43;2;10;15;35;2;5;1;0;1
2019-11-04 09:00:00;43;71;83;4;11;13;33;0;5;3;0;2
2019-11-04 09:15:00;47;71;81;5;18;27;44;1;10;2;0;0
2019-11-04 09:30:00;62;84;107;7;18;16;52;1;20;1;0;2
2019-11-04 09:45:00;65;80;92;9;20;21;53;2;18;1;0;1
2019-11-04 10:00:00;63;63;86;11;17;23;61;3;26;0;0;0
2019-11-04 10:15:00;72;70;83;12;22;32;68;6;27;0;0;0
2019-11-04 10:30:00;68;78;106;14;30;32;82;8;22;1;0;2
2019-11-04 10:45:00;59;58;70;18;17;44;103;5;21;1;0;5
2019-11-04 11:00:00;45;66;83;26;26;37;87;6;26;1;0;0
2019-11-04 11:15:00;51;67;73;28;20;32;72;6;19;1;0;0
2019-11-04 11:30:00;71;87;96;17;15;46;90;6;25;0;0;6
2019-11-04 11:45:00;43;65;93;24;22;42;83;6;25;1;0;0
2019-11-04 12:00:00;58;82;93;24;25;46;103;7;20;1;0;2
2019-11-04 12:15:00;53;72;78;32;21;38;94;2;19;0;0;1
2019-11-04 12:30:00;53;69;83;39;20;53;113;5;22;0;0;1
2019-11-04 12:45:00;46;64;74;32;26;46;106;8;25;3;0;0
2019-11-04 13:00:00;45;61;73;30;14;41;84;10;18;0;0;1
2019-11-04 13:15:00;44;44;54;24;18;32;91;3;14;2;0;0
2019-11-04 13:30:00;39;46;53;20;20;40;83;2;15;0;0;1
2019-11-04 13:45:00;44;55;60;18;31;29;76;1;18;0;0;0
2019-11-04 14:00:00;51;55;58;28;21;21;68;4;21;0;0;0
2019-11-04 14:15:00;43;58;65;20;21;29;74;5;19;0;0;0
2019-11-04 14:30:00;44;62;70;17;11;27;59;5;19;2;0;1
2019-11-04 14:45:00;59;55;77;19;20;25;71;4;15;1;0;0
2019-11-04 15:00:00;56;65;73;19;20;26;68;6;17;1;0;0
2019-11-04 15:15:00;76;77;85;17;19;34;85;8;64;2;0;0
2019-11-04 15:30:00;108;96;109;15;20;26;61;5;19;1;0;0
2019-11-04 15:45:00;109;105;116;17;27;35;78;7;34;2;0;2
2019-11-04 16:00:00;108;107;113;25;19;58;88;9;22;4;0;1
2019-11-04 16:15:00;113;126;134;30;43;52;84;3;27;2;0;0
2019-11-04 16:30:00;50;70;35;33;18;73;88;4;32;1;0;0
2019-11-04 16:45:00;81;108;76;46;33;73;129;4;36;2;0;3
2019-11-04 17:00:00;98;103;104;26;33;48;96;7;28;5;0;0
2019-11-04 17:15:00;63;76;53;35;25;67;106;5;39;2;0;6
2019-11-04 17:30:00;89;94;70;32;36;39;79;4;39;7;0;5
2019-11-04 17:45:00;106;121;128;35;23;33;61;6;45;1;0;1
2019-11-04 18:00:00;84;92;100;35;28;50;78;9;28;4;0;4
2019-11-04 18:15:00;127;105;117;31;29;43;80;13;30;1;0;1
2019-11-04 18:30:00;93;98;103;29;30;47;94;8;29;0;0;7
2019-11-04 18:45:00;40;52;58;30;27;37;73;6;19;0;0;3
2019-11-04 19:00:00;35;42;56;41;21;26;85;7;17;0;0;0
