DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-11-25 00:00:00;2;5;7;1;0;4;7;0;0;0;0;0
2019-11-25 00:15:00;2;7;10;2;4;6;11;0;1;0;0;0
2019-11-25 00:30:00;0;4;3;0;1;2;7;0;1;0;0;0
2019-11-25 00:45:00;2;2;4;0;0;3;7;1;1;0;0;0
2019-11-25 01:00:00;1;1;3;0;0;0;2;0;0;0;0;0
2019-11-25 01:15:00;1;3;3;1;2;4;2;0;0;0;0;0
2019-11-25 01:30:00;0;0;1;1;2;0;6;0;0;0;0;0
2019-11-25 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 02:00:00;0;0;0;1;1;0;2;0;0;0;0;0
2019-11-25 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 02:30:00;0;0;2;0;0;1;1;0;0;0;0;0
2019-11-25 02:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-11-25 03:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-11-25 03:15:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-11-25 03:30:00;1;2;2;0;0;0;0;0;0;0;0;0
2019-11-25 03:45:00;0;2;0;0;0;1;1;0;0;0;0;0
2019-11-25 04:00:00;0;0;0;0;0;1;4;0;0;0;0;0
2019-11-25 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 04:30:00;3;3;5;0;0;0;4;0;0;0;0;0
2019-11-25 04:45:00;1;6;4;0;0;1;4;0;0;1;0;0
2019-11-25 05:00:00;0;4;5;0;0;4;14;0;0;1;0;0
2019-11-25 05:15:00;2;3;4;0;3;3;34;0;0;1;0;0
2019-11-25 05:30:00;10;15;17;0;3;7;34;0;2;0;254;0
2019-11-25 05:45:00;13;23;30;2;3;1;33;0;0;0;0;0
2019-11-25 06:00:00;14;15;53;3;2;6;33;0;3;2;0;0
2019-11-25 06:15:00;17;12;16;0;2;6;35;0;0;0;0;0
2019-11-25 06:30:00;15;15;19;0;0;5;41;0;4;1;0;0
2019-11-25 06:45:00;23;19;50;3;3;6;45;0;1;3;0;0
2019-11-25 07:00:00;20;25;36;0;1;14;69;0;3;2;0;0
2019-11-25 07:15:00;38;35;43;2;2;11;60;0;4;5;0;0
2019-11-25 07:30:00;72;55;67;1;4;14;47;0;1;5;0;3
2019-11-25 07:45:00;49;40;44;4;5;20;64;0;1;1;0;0
2019-11-25 08:00:00;50;62;75;1;5;13;60;0;4;4;0;0
2019-11-25 08:15:00;54;44;64;4;1;18;57;0;4;4;0;2
2019-11-25 08:30:00;57;59;76;2;9;9;36;0;7;1;0;1
2019-11-25 08:45:00;58;66;70;7;15;16;54;0;6;1;0;0
2019-11-25 09:00:00;59;79;84;3;8;17;42;1;10;1;0;1
2019-11-25 09:15:00;69;83;86;10;18;14;47;1;11;2;0;3
2019-11-25 09:30:00;81;74;96;7;16;19;55;5;15;1;0;1
2019-11-25 09:45:00;58;76;87;5;16;29;58;4;17;0;0;1
2019-11-25 10:00:00;74;61;73;14;17;22;56;8;34;0;0;2
