DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-06-08 00:00:00;5;6;1;7;12;3;15;6;6;5
2020-06-08 00:15:00;7;7;1;7;5;5;4;3;9;6
2020-06-08 00:30:00;2;1;1;7;6;0;7;9;1;0
2020-06-08 00:45:00;6;6;3;4;4;0;3;3;8;5
2020-06-08 01:00:00;3;4;0;6;3;0;4;5;3;3
2020-06-08 01:15:00;7;9;1;8;5;0;5;6;10;4
2020-06-08 01:30:00;1;0;0;4;0;2;0;1;0;1
2020-06-08 01:45:00;2;2;0;8;6;0;6;10;1;1
2020-06-08 02:00:00;1;3;0;1;2;1;3;1;3;1
2020-06-08 02:15:00;4;5;1;3;5;1;5;2;2;3
2020-06-08 02:30:00;2;3;0;3;5;2;5;0;3;2
2020-06-08 02:45:00;5;5;1;4;4;0;4;4;5;4
2020-06-08 03:00:00;1;5;1;4;4;2;3;2;6;1
2020-06-08 03:15:00;3;3;0;2;2;0;3;1;3;1
2020-06-08 03:30:00;2;0;0;2;0;2;0;1;0;1
2020-06-08 03:45:00;1;2;0;3;1;1;2;3;2;2
2020-06-08 04:00:00;3;1;1;3;1;0;1;2;2;3
2020-06-08 04:15:00;8;3;2;2;7;0;6;1;3;8
2020-06-08 04:30:00;4;2;1;1;9;1;9;1;1;4
2020-06-08 04:45:00;8;6;3;8;16;5;17;7;6;10
2020-06-08 05:00:00;18;13;5;14;25;7;26;15;17;16
2020-06-08 05:15:00;28;7;0;21;48;10;49;24;8;26
2020-06-08 05:30:00;19;12;3;33;47;13;53;35;13;15
2020-06-08 05:45:00;27;15;2;54;65;18;69;52;16;25
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;36;34;2;45;68;23;75;59;37;39
2020-06-08 06:30:00;52;42;7;80;84;26;88;89;34;44
2020-06-08 06:45:00;45;27;3;85;87;22;84;87;31;41
2020-06-08 07:00:00;53;37;8;79;94;21;91;89;39;47
2020-06-08 07:15:00;58;36;10;82;93;24;92;84;39;45
2020-06-08 07:30:00;46;33;8;79;85;27;94;80;29;41
2020-06-08 07:45:00;57;53;15;73;100;28;106;88;56;47
2020-06-08 08:00:00;46;30;6;62;76;28;79;63;28;37
2020-06-08 08:15:00;51;43;18;55;76;28;82;66;42;41
2020-06-08 08:30:00;60;45;12;65;82;20;90;67;50;51
2020-06-08 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 09:00:00;45;43;8;46;60;21;69;53;50;36
2020-06-08 09:15:00;50;40;12;41;59;17;65;45;43;46
2020-06-08 09:30:00;45;31;28;49;74;20;78;47;43;35
2020-06-08 09:45:00;57;50;16;55;84;11;80;57;55;53
2020-06-08 10:00:00;47;35;15;42;66;17;69;43;38;49
2020-06-08 10:15:00;6;11;2;6;7;4;7;7;10;4
2020-06-08 10:30:00;63;55;16;55;82;21;81;54;45;50
2020-06-08 10:45:00;63;54;13;72;93;20;109;64;55;55
2020-06-08 11:00:00;70;47;16;42;62;19;71;46;49;56
2020-06-08 11:15:00;58;50;12;54;65;26;70;56;59;46
2020-06-08 11:30:00;80;49;24;59;75;27;85;60;51;71
2020-06-08 11:45:00;69;59;22;54;65;24;76;51;63;60
2020-06-08 12:00:00;72;53;17;47;62;25;70;53;63;63
2020-06-08 12:15:00;58;48;20;45;58;24;68;44;54;55
2020-06-08 12:30:00;78;74;16;58;66;13;68;51;65;70
2020-06-08 12:45:00;75;60;15;48;68;26;73;51;66;67
2020-06-08 13:00:00;72;58;17;66;81;17;85;70;61;69
2020-06-08 13:15:00;52;44;17;60;86;28;95;65;52;54
2020-06-08 13:30:00;67;52;24;54;84;18;85;62;55;58
2020-06-08 13:45:00;77;53;11;74;90;23;99;83;53;72
2020-06-08 14:00:00;91;66;18;53;83;20;84;52;69;80
2020-06-08 14:15:00;88;71;13;61;78;22;81;53;75;79
2020-06-08 14:30:00;101;90;19;70;82;24;85;66;96;80
2020-06-08 14:45:00;82;74;20;66;84;22;90;65;74;91
2020-06-08 15:00:00;88;78;13;64;76;18;82;66;78;78
2020-06-08 15:15:00;99;75;26;76;100;28;164;76;86;91
2020-06-08 15:30:00;93;78;15;59;90;28;99;68;88;85
2020-06-08 15:45:00;109;81;20;70;81;19;88;72;83;93
2020-06-08 16:00:00;100;89;23;64;88;27;100;64;97;88
2020-06-08 16:15:00;122;109;15;66;102;41;114;66;108;104
2020-06-08 16:30:00;105;80;13;68;81;17;83;68;89;98
2020-06-08 16:45:00;98;90;33;66;111;35;117;61;100;91
2020-06-08 17:00:00;111;88;28;83;115;25;117;76;83;107
