DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-09-08 00:00:00;21;10;4;10;2;12;9;3;4;13;2
2019-09-08 00:15:00;16;15;5;9;4;20;13;2;5;13;6
2019-09-08 00:30:00;15;14;1;5;4;16;4;0;9;13;1
2019-09-08 00:45:00;21;12;6;8;3;22;12;3;4;10;3
2019-09-08 01:00:00;18;19;3;9;2;25;12;0;1;6;0
2019-09-08 01:15:00;25;15;4;8;4;13;19;8;4;9;3
2019-09-08 01:30:00;22;19;6;6;3;13;6;1;3;9;3
2019-09-08 01:45:00;13;9;5;5;2;9;2;1;1;8;3
2019-09-08 02:00:00;10;11;3;4;2;12;16;3;1;3;0
2019-09-08 02:15:00;18;11;4;1;2;10;5;0;0;7;2
2019-09-08 02:30:00;12;8;2;4;2;7;4;0;1;9;2
2019-09-08 02:45:00;8;7;4;9;2;18;3;3;2;5;3
2019-09-08 03:00:00;10;10;1;5;2;9;8;2;1;2;1
2019-09-08 03:15:00;6;8;2;3;1;4;2;0;5;5;0
2019-09-08 03:30:00;6;8;1;1;1;10;3;2;0;3;1
2019-09-08 03:45:00;9;6;2;3;1;8;5;1;1;5;0
2019-09-08 04:00:00;3;9;1;3;3;9;3;0;1;4;0
2019-09-08 04:15:00;8;4;2;0;0;6;5;0;1;3;0
2019-09-08 04:30:00;7;5;1;4;4;11;6;0;0;2;1
2019-09-08 04:45:00;11;10;0;5;2;8;3;1;0;2;0
2019-09-08 05:00:00;15;8;1;1;0;11;2;0;1;2;0
2019-09-08 05:15:00;13;9;3;1;5;21;5;2;2;4;2
2019-09-08 05:30:00;13;15;2;5;7;16;13;3;1;0;0
2019-09-08 05:45:00;14;10;2;4;8;18;7;3;4;5;4
2019-09-08 06:00:00;17;14;3;9;8;10;4;1;2;5;0
2019-09-08 06:15:00;22;12;1;4;1;7;7;1;3;10;4
2019-09-08 06:30:00;18;9;2;3;3;9;5;1;3;6;2
2019-09-08 06:45:00;20;10;2;9;4;14;7;2;0;7;3
2019-09-08 07:00:00;19;7;2;7;3;9;4;3;3;5;0
2019-09-08 07:15:00;18;13;4;5;1;13;10;2;0;5;0
2019-09-08 07:30:00;20;12;3;28;3;9;7;0;3;10;2
2019-09-08 07:45:00;18;12;4;25;7;12;8;5;3;8;2
2019-09-08 08:00:00;18;6;0;29;2;14;5;2;3;10;1
2019-09-08 08:15:00;28;27;3;48;4;14;8;1;3;12;2
2019-09-08 08:30:00;28;16;4;21;4;18;10;6;4;18;3
2019-09-08 08:45:00;32;22;11;32;14;22;13;5;3;22;5
2019-09-08 09:00:00;41;32;9;15;8;18;18;9;7;19;7
2019-09-08 09:15:00;48;35;10;32;9;28;17;6;8;29;10
2019-09-08 09:30:00;35;32;9;35;13;38;29;7;12;27;4
2019-09-08 09:45:00;41;33;9;39;10;37;27;13;16;25;10
2019-09-08 10:00:00;49;42;14;38;6;45;23;7;10;27;6
2019-09-08 10:15:00;44;46;7;34;9;39;19;17;9;32;9
2019-09-08 10:30:00;48;34;10;37;8;44;30;15;8;31;10
2019-09-08 10:45:00;60;51;10;20;10;40;32;5;17;40;13
2019-09-08 11:00:00;52;46;13;27;13;41;34;15;16;36;7
2019-09-08 11:15:00;54;45;12;47;12;47;33;17;12;23;4
2019-09-08 11:30:00;45;37;13;49;10;55;35;8;18;30;8
2019-09-08 11:45:00;57;52;18;37;7;55;45;16;17;42;11
2019-09-08 12:00:00;43;43;10;30;6;52;43;13;19;31;12
