DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-10-27 00:00:00;8;9;32;9;26;14;11;5;8;10;0;0;0;0
2019-10-27 00:15:00;11;15;36;7;24;15;14;2;8;14;0;0;0;0
2019-10-27 00:30:00;10;9;29;7;12;19;11;1;7;7;0;0;0;0
2019-10-27 00:45:00;11;8;31;4;9;10;4;1;8;9;0;0;0;0
2019-10-27 01:00:00;5;12;33;10;10;10;2;1;6;5;0;0;0;0
2019-10-27 01:15:00;14;11;24;6;14;13;6;3;8;3;0;0;0;0
2019-10-27 01:30:00;9;10;17;7;14;8;1;1;10;4;0;0;0;0
2019-10-27 01:45:00;6;5;23;3;21;14;8;1;8;2;0;0;0;0
2019-10-27 02:00:00;7;10;20;0;22;10;5;0;4;2;0;0;0;0
2019-10-27 02:15:00;5;8;16;6;13;8;6;1;4;2;0;0;0;0
2019-10-27 02:30:00;3;10;24;1;14;7;3;0;2;6;0;0;0;0
2019-10-27 02:45:00;4;4;13;4;6;10;6;0;2;7;0;0;0;0
2019-10-27 02:00:00;13;11;33;4;25;16;10;1;6;4;0;0;0;0
2019-10-27 02:15:00;8;12;28;8;17;14;10;3;7;4;0;0;0;0
2019-10-27 02:30:00;5;12;35;3;21;12;7;0;3;9;0;0;0;0
2019-10-27 02:45:00;6;7;25;4;8;15;8;2;3;11;0;0;0;0
2019-10-27 03:00:00;3;4;7;1;7;6;2;0;2;2;0;0;0;0
2019-10-27 03:15:00;4;4;9;0;6;8;5;1;1;2;0;0;0;0
2019-10-27 03:30:00;1;1;6;1;2;4;1;0;1;2;0;0;0;0
2019-10-27 03:45:00;1;3;7;0;5;4;3;0;3;4;0;0;0;0
2019-10-27 04:00:00;3;4;10;1;4;4;2;0;3;1;0;0;0;0
2019-10-27 04:15:00;2;0;6;1;2;1;3;0;1;1;0;0;0;0
2019-10-27 04:30:00;2;5;6;0;2;0;3;0;1;2;0;0;0;0
2019-10-27 04:45:00;0;6;6;1;4;1;2;0;3;2;0;0;0;0
2019-10-27 05:00:00;3;3;5;0;12;2;3;3;4;5;0;0;0;0
2019-10-27 05:15:00;2;3;11;2;9;5;3;0;4;3;0;0;0;0
2019-10-27 05:30:00;4;8;10;2;7;7;6;3;3;4;0;0;0;0
2019-10-27 05:45:00;10;7;11;2;8;3;6;1;3;2;0;0;0;0
2019-10-27 06:00:00;3;6;8;1;9;9;4;1;6;11;0;0;0;0
2019-10-27 06:15:00;2;1;8;0;8;2;5;0;7;6;0;0;0;0
2019-10-27 06:30:00;3;3;11;1;6;8;5;2;6;5;0;0;0;0
2019-10-27 06:45:00;7;10;8;1;11;10;7;1;3;4;0;0;0;0
2019-10-27 07:00:00;5;8;10;5;9;4;6;0;4;4;0;0;0;0
2019-10-27 07:15:00;8;5;14;2;11;7;7;6;8;5;0;0;0;0
2019-10-27 07:30:00;8;12;17;3;14;7;10;5;6;12;0;0;0;0
2019-10-27 07:45:00;9;5;22;2;15;18;7;2;10;6;0;0;0;0
2019-10-27 08:00:00;10;10;19;7;12;10;8;2;15;14;0;0;0;0
2019-10-27 08:15:00;10;15;25;8;13;10;6;2;15;7;0;0;0;0
2019-10-27 08:30:00;15;11;29;8;27;28;12;5;21;14;0;0;0;0
2019-10-27 08:45:00;30;18;44;8;40;28;11;3;21;25;0;0;0;0
2019-10-27 09:00:00;29;19;32;14;49;31;18;4;33;21;0;0;0;0
2019-10-27 09:15:00;19;15;46;21;34;39;20;4;26;20;0;0;0;0
2019-10-27 09:30:00;32;21;45;12;44;44;19;6;27;32;0;0;0;0
2019-10-27 09:45:00;43;23;53;27;44;46;16;7;36;37;0;0;0;0
2019-10-27 10:00:00;30;10;51;22;43;37;15;7;27;24;0;0;0;0
2019-10-27 10:15:00;50;33;53;24;45;36;23;11;38;31;0;0;0;0
2019-10-27 10:30:00;36;25;53;22;46;41;11;6;29;24;0;0;0;0
2019-10-27 10:45:00;44;31;65;36;47;46;21;8;51;45;0;0;0;0
2019-10-27 11:00:00;48;37;66;38;48;39;20;10;46;36;0;0;0;0
2019-10-27 11:15:00;46;42;72;40;47;34;32;10;40;34;0;0;0;0
2019-10-27 11:30:00;50;31;67;31;50;47;30;11;41;39;0;0;0;0
2019-10-27 11:45:00;56;33;59;29;51;45;25;8;41;31;0;0;0;0
2019-10-27 12:00:00;57;39;78;38;49;35;23;15;33;38;0;0;0;0
2019-10-27 12:15:00;56;37;69;30;51;45;17;4;46;35;0;0;0;0
2019-10-27 12:30:00;45;36;60;35;48;27;24;6;31;31;0;0;0;0
2019-10-27 12:45:00;43;40;62;30;57;45;28;10;47;49;0;0;0;0
2019-10-27 13:00:00;42;37;69;34;47;36;30;11;31;31;0;0;0;0
2019-10-27 13:15:00;51;51;74;35;50;36;15;8;39;41;0;0;0;0
2019-10-27 13:30:00;43;29;73;36;57;37;22;6;53;47;0;0;0;0
2019-10-27 13:45:00;48;37;61;39;61;48;20;10;48;38;0;0;0;0
2019-10-27 14:00:00;63;43;76;47;60;50;39;17;56;51;0;0;0;0
2019-10-27 14:15:00;47;38;64;28;58;53;22;8;41;39;0;0;0;0
2019-10-27 14:30:00;57;37;79;33;58;59;32;9;50;44;0;0;0;0
2019-10-27 14:45:00;57;49;78;41;74;60;36;13;43;47;0;0;0;0
2019-10-27 15:00:00;43;40;63;32;46;54;22;11;46;50;0;0;0;0
2019-10-27 15:15:00;59;39;65;25;53;42;27;15;38;39;0;0;0;0
2019-10-27 15:30:00;61;43;69;28;55;40;21;9;38;28;0;0;0;0
2019-10-27 15:45:00;46;37;65;32;56;46;37;11;35;30;0;0;0;0
2019-10-27 16:00:00;52;29;67;35;63;50;20;6;35;38;0;0;0;0
2019-10-27 16:15:00;54;41;71;31;51;59;25;15;36;30;0;0;0;0
2019-10-27 16:30:00;56;44;68;36;69;70;20;8;40;41;0;0;0;0
2019-10-27 16:45:00;64;43;71;38;65;59;23;13;31;28;0;0;0;0
2019-10-27 17:00:00;61;33;77;40;81;60;32;7;35;39;0;0;0;0
2019-10-27 17:15:00;61;39;77;36;78;68;25;10;40;35;0;0;0;0
2019-10-27 17:30:00;54;37;78;35;67;64;23;9;40;37;0;0;0;0
2019-10-27 17:45:00;60;31;71;29;62;54;32;14;32;42;0;0;0;0
2019-10-27 18:00:00;49;27;74;43;73;43;26;12;23;28;0;0;0;0
2019-10-27 18:15:00;45;23;65;31;44;44;20;7;22;25;0;0;0;0
2019-10-27 18:30:00;33;33;58;31;58;38;33;9;15;23;0;0;0;0
2019-10-27 18:45:00;34;28;68;35;41;43;21;8;21;19;0;0;0;0
2019-10-27 19:00:00;32;35;65;33;38;33;15;4;31;28;0;0;0;0
2019-10-27 19:15:00;20;20;63;26;57;44;21;6;17;29;0;0;0;0
2019-10-27 19:30:00;30;25;52;23;50;29;21;9;18;20;0;0;0;0
2019-10-27 19:45:00;23;18;55;23;37;36;23;8;20;20;0;0;0;0
2019-10-27 20:00:00;32;28;52;24;28;27;10;7;15;20;0;0;0;0
2019-10-27 20:15:00;21;19;56;22;38;28;11;7;25;15;0;0;0;0
2019-10-27 20:30:00;17;9;40;20;30;22;15;6;13;16;0;0;0;0
